# x  y  u  v  psi  vort
     41.000000     21.000000      0.997868      0.000593     20.954300     -0.000000
     51.000000     21.000000      0.997551      0.000771     20.947494     -0.000000
     61.000000     21.000000      0.997147      0.000971     20.938804     -0.000000
     71.000000     21.000000      0.996644      0.001197     20.927989     -0.000000
     81.000000     21.000000      0.996028      0.001457     20.914749     -0.000000
     91.000000     21.000000      0.995283      0.001755     20.898726     -0.000000
    101.000000     21.000000      0.994388      0.002101     20.879489     -0.000000
    111.000000     21.000000      0.993322      0.002501     20.856530     -0.000000
    121.000000     21.000000      0.992055      0.002967     20.829251     -0.000000
    131.000000     21.000000      0.990556      0.003508     20.796949     -0.000000
    141.000000     21.000000      0.988787      0.004138     20.758800     -0.000000
    151.000000     21.000000      0.986704      0.004873     20.713841     -0.000000
    161.000000     21.000000      0.984256      0.005730     20.660940     -0.000000
    171.000000     21.000000      0.981380      0.006731     20.598770     -0.000000
    181.000000     21.000000      0.978008      0.007901     20.525767     -0.000000
    191.000000     21.000000      0.974055      0.009272     20.440087     -0.000000
    201.000000     21.000000      0.969423      0.010881     20.339543     -0.000000
    211.000000     21.000000      0.963995      0.012775     20.221526     -0.000000
    221.000000     21.000000      0.957631      0.015011     20.082914     -0.000000
    231.000000     21.000000      0.950164      0.017661     19.919940     -0.000000
    241.000000     21.000000      0.941392      0.020816     19.728030     -0.000000
    251.000000     21.000000      0.931069      0.024590     19.501584     -0.000000
    261.000000     21.000000      0.918896      0.029134     19.233690     -0.000000
    271.000000     21.000000      0.904498      0.034640     18.915735     -0.000000
    281.000000     21.000000      0.887413      0.041363     18.536883     -0.000000
    291.000000     21.000000      0.867054      0.049638     18.083369     -0.000000
    301.000000     21.000000      0.842675      0.059916     17.537527     -0.000000
    311.000000     21.000000      0.813312      0.072796     16.876483     -0.000000
    321.000000     21.000000      0.777704      0.089083     16.070386     -0.000000
    331.000000     21.000000      0.734173      0.109838     15.080105     -0.000000
    341.000000     21.000000      0.680443      0.136416     13.854437     -0.000000
    351.000000     21.000000      0.613355      0.170409     12.327312     -0.000000
    361.000000     21.000000      0.528436      0.213290     10.416801     -0.000000
    371.000000     21.000000      0.419380      0.265208      8.031194     -0.000014
    381.000000     21.000000      0.278298      0.319865      5.100120     -0.000819
    391.000000     21.000000      0.105187      0.314970      1.799070     -0.014162
    501.000000     21.000000     -0.000121      0.005278     -0.002729      0.005097
    511.000000     21.000000     -0.010807      0.039785     -0.254535      0.001828
    521.000000     21.000000     -0.028968      0.050022     -0.718157     -0.000482
    531.000000     21.000000     -0.047172      0.048822     -1.217957     -0.001980
    541.000000     21.000000     -0.063375      0.043827     -1.682582     -0.003001
    551.000000     21.000000     -0.077351      0.038219     -2.092702     -0.003772
    561.000000     21.000000     -0.089297      0.033019     -2.448394     -0.004408
    571.000000     21.000000     -0.099459      0.028436     -2.755147     -0.004961
    581.000000     21.000000     -0.108052      0.024424     -3.019000     -0.005456
    591.000000     21.000000     -0.115248      0.020886     -3.245192     -0.005906
    601.000000     21.000000     -0.121184      0.017726     -3.437963     -0.006318
    611.000000     21.000000     -0.125971      0.014866     -3.600694     -0.006698
    621.000000     21.000000     -0.129697      0.012248     -3.736078     -0.007051
    631.000000     21.000000     -0.132437      0.009826     -3.846297     -0.007378
    641.000000     21.000000     -0.134255      0.007569     -3.933149     -0.007683
    651.000000     21.000000     -0.135207      0.005453     -3.998150     -0.007965
    661.000000     21.000000     -0.135343      0.003460     -4.042617     -0.008227
    671.000000     21.000000     -0.134711      0.001580     -4.067729     -0.008469
    681.000000     21.000000     -0.133356     -0.000196     -4.074565     -0.008692
    691.000000     21.000000     -0.131322     -0.001871     -4.064147     -0.008896
    701.000000     21.000000     -0.128652     -0.003449     -4.037464     -0.009082
    711.000000     21.000000     -0.125390     -0.004930     -3.995488     -0.009249
    721.000000     21.000000     -0.121581     -0.006313     -3.939192     -0.009397
    731.000000     21.000000     -0.117270     -0.007597     -3.869560     -0.009528
    741.000000     21.000000     -0.112504     -0.008780     -3.787590     -0.009641
    751.000000     21.000000     -0.107332     -0.009860     -3.694303     -0.009735
    761.000000     21.000000     -0.101802     -0.010835     -3.590737     -0.009812
    771.000000     21.000000     -0.095966     -0.011703     -3.477955     -0.009871
    781.000000     21.000000     -0.089878     -0.012462     -3.357036     -0.009911
    791.000000     21.000000     -0.083592     -0.013111     -3.229076     -0.009934
    801.000000     21.000000     -0.077167     -0.013646     -3.095193     -0.009937
    811.000000     21.000000     -0.070666     -0.014064     -2.956540     -0.009920
    821.000000     21.000000     -0.064158     -0.014352     -2.814341     -0.009881
    831.000000     21.000000     -0.057721     -0.014488     -2.669992     -0.009817
    841.000000     21.000000     -0.051447     -0.014420     -2.525245     -0.009723
    851.000000     21.000000     -0.045449     -0.014050     -2.382575     -0.009594
    861.000000     21.000000     -0.039869     -0.013202     -2.245803     -0.009423
    871.000000     21.000000     -0.034899     -0.011590     -2.121041     -0.009210
    881.000000     21.000000     -0.030817     -0.008828     -2.017799     -0.008967
    891.000000     21.000000     -0.028062     -0.004592     -1.949401     -0.008746

      1.000000     31.000000      0.998463      0.000010     30.950200     -0.000000
     11.000000     31.000000      0.998430      0.000209     30.949107     -0.000000
     21.000000     31.000000      0.998334      0.000413     30.946003     -0.000000
     31.000000     31.000000      0.998174      0.000630     30.940798     -0.000000
     41.000000     31.000000      0.997945      0.000865     30.933344     -0.000000
     51.000000     31.000000      0.997641      0.001124     30.923427     -0.000000
     61.000000     31.000000      0.997253      0.001414     30.910768     -0.000000
     71.000000     31.000000      0.996770      0.001744     30.895015     -0.000000
     81.000000     31.000000      0.996179      0.002121     30.875735     -0.000000
     91.000000     31.000000      0.995465      0.002555     30.852406     -0.000000
    101.000000     31.000000      0.994609      0.003057     30.824406     -0.000000
    111.000000     31.000000      0.993588      0.003639     30.790998     -0.000000
    121.000000     31.000000      0.992378      0.004315     30.751316     -0.000000
    131.000000     31.000000      0.990947      0.005100     30.704344     -0.000000
    141.000000     31.000000      0.989260      0.006014     30.648893     -0.000000
    151.000000     31.000000      0.987276      0.007078     30.583571     -0.000000
    161.000000     31.000000      0.984948      0.008319     30.506749     -0.000000
    171.000000     31.000000      0.982220      0.009766     30.416518     -0.000000
    181.000000     31.000000      0.979026      0.011456     30.310632     -0.000000
    191.000000     31.000000      0.975291      0.013434     30.186446     -0.000000
    201.000000     31.000000      0.970925      0.015752     30.040832     -0.000000
    211.000000     31.000000      0.965823      0.018476     29.870070     -0.000000
    221.000000     31.000000      0.959862      0.021686     29.669714     -0.000000
    231.000000     31.000000      0.952893      0.025482     29.434420     -0.000000
    241.000000     31.000000      0.944743      0.029991     29.157719     -0.000000
    251.000000     31.000000      0.935198      0.035372     28.831722     -0.000000
    261.000000     31.000000      0.924006      0.041830     28.446726     -0.000000
    271.000000     31.000000      0.910857      0.049631     27.990693     -0.000000
    281.000000     31.000000      0.895370      0.059121     27.448546     -0.000000
    291.000000     31.000000      0.877075      0.070758     26.801211     -0.000000
    301.000000     31.000000      0.855385      0.085155     26.024304     -0.000000
    311.000000     31.000000      0.829550      0.103133     25.086332     -0.000000
    321.000000     31.000000      0.798602      0.125809     23.946188     -0.000000
    331.000000     31.000000      0.761241      0.154701     22.549702     -0.000000
    341.000000     31.000000      0.715650      0.191876     20.824912     -0.000000
    351.000000     31.000000      0.659104      0.240108     18.675783     -0.000000
