# x  y  u  v  psi  vort
     41.000000     31.000000      0.990710      0.007465     30.705343     -0.000000
     51.000000     31.000000      0.988324      0.007700     30.629566     -0.000000
     61.000000     31.000000      0.985856      0.007991     30.551165     -0.000000
     71.000000     31.000000      0.983289      0.008342     30.469554     -0.000000
     81.000000     31.000000      0.980604      0.008760     30.384100     -0.000000
     91.000000     31.000000      0.977779      0.009249     30.294122     -0.000000
    101.000000     31.000000      0.974793      0.009815     30.198872     -0.000000
    111.000000     31.000000      0.971619      0.010469     30.097527     -0.000000
    121.000000     31.000000      0.968231      0.011219     29.989172     -0.000000
    131.000000     31.000000      0.964598      0.012078     29.872782     -0.000000
    141.000000     31.000000      0.960685      0.013060     29.747201     -0.000000
    151.000000     31.000000      0.956453      0.014183     29.611114     -0.000000
    161.000000     31.000000      0.951857      0.015466     29.463017     -0.000000
    171.000000     31.000000      0.946848      0.016936     29.301176     -0.000000
    181.000000     31.000000      0.941367      0.018623     29.123582     -0.000000
    191.000000     31.000000      0.935346      0.020564     28.927883     -0.000000
    201.000000     31.000000      0.928706      0.022805     28.711318     -0.000000
    211.000000     31.000000      0.921355      0.025403     28.470612     -0.000000
    221.000000     31.000000      0.913184      0.028428     28.201857     -0.000000
    231.000000     31.000000      0.904064      0.031969     27.900354     -0.000000
    241.000000     31.000000      0.893840      0.036138     27.560408     -0.000000
    251.000000     31.000000      0.882326      0.041078     27.175055     -0.000000
    261.000000     31.000000      0.869298      0.046972     26.735710     -0.000000
    271.000000     31.000000      0.854481      0.054059     26.231691     -0.000000
    281.000000     31.000000      0.837537      0.062651     25.649580     -0.000000
    291.000000     31.000000      0.818047      0.073162     24.972355     -0.000000
    301.000000     31.000000      0.795482      0.086144     24.178208     -0.000000
    311.000000     31.000000      0.769171      0.102339     23.238907     -0.000000
    321.000000     31.000000      0.738239      0.122754     22.117548     -0.000000
    331.000000     31.000000      0.701515      0.148758     20.765443     -0.000000
    341.000000     31.000000      0.657354      0.182214     19.117864     -0.000000
    351.000000     31.000000      0.603287      0.225614     17.088424     -0.000000
    361.000000     31.000000      0.535263      0.282135     14.562323     -0.000000
    371.000000     31.000000      0.445948      0.355080     11.391240     -0.000019
    381.000000     31.000000      0.321107      0.442116      7.409786     -0.001015
    391.000000     31.000000      0.138802      0.462816      2.718930     -0.019331
    451.000000     31.000000     -0.000143      0.008062     -0.004166      0.007797
    461.000000     31.000000     -0.011396      0.059852     -0.386220      0.002804
    471.000000     31.000000     -0.026775      0.073690     -1.075406     -0.000570
    481.000000     31.000000     -0.039737      0.071601     -1.808972     -0.002599
    491.000000     31.000000     -0.050481      0.064944     -2.493133     -0.003904
    501.000000     31.000000     -0.059630      0.057833     -3.106660     -0.004862
    511.000000     31.000000     -0.067482      0.051436     -3.652255     -0.005654
    521.000000     31.000000     -0.074153      0.045901     -4.138252     -0.006366
    531.000000     31.000000     -0.079674      0.041077     -4.572631     -0.007041
    541.000000     31.000000     -0.084035      0.036748     -4.961428     -0.007702
    551.000000     31.000000     -0.087196      0.032701     -5.308517     -0.008362
    561.000000     31.000000     -0.089095      0.028746     -5.615754     -0.009032
    571.000000     31.000000     -0.089642      0.024711     -5.883181     -0.009716
    581.000000     31.000000     -0.088726      0.020442     -6.109207     -0.010418
    591.000000     31.000000     -0.086216      0.015797     -6.290776     -0.011139
    601.000000     31.000000     -0.081958      0.010655     -6.423509     -0.011877
    611.000000     31.000000     -0.075780      0.004904     -6.501861     -0.012630
    621.000000     31.000000     -0.067496     -0.001546     -6.519282     -0.013392
    631.000000     31.000000     -0.056909     -0.008767     -6.468400     -0.014158
    641.000000     31.000000     -0.043817     -0.016811     -6.341225     -0.014920
    651.000000     31.000000     -0.028017     -0.025706     -6.129370     -0.015667
    661.000000     31.000000     -0.009314     -0.035455     -5.824290     -0.016390
    671.000000     31.000000      0.012474     -0.046039     -5.417514     -0.017079
    681.000000     31.000000      0.037512     -0.057419     -4.900876     -0.017722
    691.000000     31.000000      0.065939     -0.069536     -4.266702     -0.018308
    701.000000     31.000000      0.097869     -0.082323     -3.507949     -0.018825
    711.000000     31.000000      0.133388     -0.095713     -2.618256     -0.019263
    721.000000     31.000000      0.172552     -0.109651     -1.591887     -0.019613
    731.000000     31.000000      0.215400     -0.124113     -0.423517     -0.019867
    741.000000     31.000000      0.261956     -0.139125      0.892173     -0.020016
    751.000000     31.000000      0.312243     -0.154795      2.361143     -0.020057
    761.000000     31.000000      0.366299     -0.171346      3.990968     -0.019982
    771.000000     31.000000      0.424199     -0.189168      5.792235     -0.019790
    781.000000     31.000000      0.486062     -0.208888      7.780548     -0.019474
    791.000000     31.000000      0.552064     -0.231484      9.979424     -0.019031
    801.000000     31.000000      0.622410     -0.258453     12.424570     -0.018451
    811.000000     31.000000      0.697225     -0.292087     15.170346     -0.017720
    821.000000     31.000000      0.776252     -0.335899     18.299698     -0.016816
    831.000000     31.000000      0.858050     -0.395211     21.939209     -0.015704
    841.000000     31.000000      0.938119     -0.477584     26.279835     -0.014332

      1.000000     41.000000      0.999783      0.009246     40.990755     -0.000000
     11.000000     41.000000      0.997613      0.009284     40.898162     -0.000000
     21.000000     41.000000      0.995427      0.009386     40.804869     -0.000000
     31.000000     41.000000      0.993211      0.009553     40.710231     -0.000000
     41.000000     41.000000      0.990949      0.009788     40.613585     -0.000000
     51.000000     41.000000      0.988626      0.010093     40.514245     -0.000000
     61.000000     41.000000      0.986225      0.010471     40.411490     -0.000000
     71.000000     41.000000      0.983731      0.010929     40.304557     -0.000000
     81.000000     41.000000      0.981124      0.011472     40.192626     -0.000000
     91.000000     41.000000      0.978385      0.012107     40.074811     -0.000000
    101.000000     41.000000      0.975493      0.012844     39.950147     -0.000000
    111.000000     41.000000      0.972424      0.013692     39.817568     -0.000000
    121.000000     41.000000      0.969154      0.014665     39.675893     -0.000000
    131.000000     41.000000      0.965652      0.015778     39.523803     -0.000000
    141.000000     41.000000      0.961889      0.017049     39.359808     -0.000000
    151.000000     41.000000      0.957829      0.018500     39.182223     -0.000000
    161.000000     41.000000      0.953431      0.020158     38.989120     -0.000000
    171.000000     41.000000      0.948651      0.022053     38.778286     -0.000000
    181.000000     41.000000      0.943436      0.024224     38.547157     -0.000000
    191.000000     41.000000      0.937728      0.026717     38.292750     -0.000000
    201.000000     41.000000      0.931458      0.029590     38.011563     -0.000000
    211.000000     41.000000      0.924548      0.032912     37.699467     -0.000000
    221.000000     41.000000      0.916906      0.036771     37.351547     -0.000000
    231.000000     41.000000      0.908426      0.041274     36.961922     -0.000000
    241.000000     41.000000      0.898982      0.046558     36.523494     -0.000000
    251.000000     41.000000      0.888427      0.052794     36.027629     -0.000000
    261.000000     41.000000      0.876587      0.060204     35.463745     -0.000000
    271.000000     41.000000      0.863258      0.069071     34.818748     -0.000000
    281.000000     41.000000      0.848195      0.079767     34.076297     -0.000000
    291.000000     41.000000      0.831105      0.092776     33.215798     -0.000000
    301.000000     41.000000      0.811640      0.108747     32.211029     -0.000000
    311.000000     41.000000      0.789372      0.128552     31.028238     -0.000000
    321.000000     41.000000      0.763776      0.153381     29.623458     -0.000000
    331.000000     41.000000      0.734179      0.184889     27.938649     -0.000000
    341.000000     41.000000      0.699657      0.225429     25.895988     -0.000000
    351.000000     41.000000      0.658794      0.278455     23.389066     -0.000000
    361.000000     41.000000      0.609048      0.349275     20.268532     -0.000000
    371.000000     41.000000      0.544823      0.446531     16.316987     -0.000009
    381.000000     41.000000      0.450325      0.583263     11.206551     -0.000701
    391.000000     41.000000      0.263630      0.710593      4.615989     -0.022084
    451.000000     41.000000     -0.000252      0.011432     -0.005981      0.010930
    461.000000     41.000000     -0.009839      0.071945     -0.495825      0.001918
    471.000000     41.000000     -0.011678      0.081097     -1.281605     -0.002631
    481.000000     41.000000     -0.009800      0.076668     -2.075610     -0.005003
    491.000000     41.000000     -0.007744      0.069098     -2.805284     -0.006471
    501.000000     41.000000     -0.006113      0.061399     -3.457357     -0.007528
    511.000000     41.000000     -0.004679      0.054370     -4.035546     -0.008387
    521.000000     41.000000     -0.003082      0.048076     -4.547199     -0.009145
    531.000000     41.000000     -0.001004      0.042359     -4.998970     -0.009852
    541.000000     41.000000      0.001813      0.037010     -5.395594     -0.010535
    551.000000     41.000000      0.005579      0.031822     -5.739705     -0.011212
    561.000000     41.000000      0.010478      0.026601     -6.031927     -0.011893
    571.000000     41.000000      0.016677      0.021170     -6.271033     -0.012582
    581.000000     41.000000      0.024331      0.015365     -6.454089     -0.013284
    591.000000     41.000000      0.033595      0.009036     -6.576598     -0.013998
    601.000000     41.000000      0.044622      0.002051     -6.632646     -0.014722
    611.000000     41.000000      0.057564     -0.005709     -6.615061     -0.015452
    621.000000     41.000000      0.072570     -0.014339     -6.515597     -0.016181
    631.000000     41.000000      0.089788     -0.023914     -6.325156     -0.016902
    641.000000     41.000000      0.109356     -0.034482     -6.034032     -0.017603
    651.000000     41.000000      0.131399     -0.046060     -5.632183     -0.018275
    661.000000     41.000000      0.156028     -0.058640     -5.109523     -0.018904
    671.000000     41.000000      0.183330     -0.072181     -4.456215     -0.019477
    681.000000     41.000000      0.213367     -0.086618     -3.662952     -0.019981
    691.000000     41.000000      0.246168     -0.101865     -2.721187     -0.020402
    701.000000     41.000000      0.281733     -0.117824     -1.623302     -0.020726
