# x  y  u  v  psi  vort
    351.000000     31.000000      0.657996      0.240502     18.648958     -0.000000
    361.000000     31.000000      0.585784      0.303141     15.944700     -0.000000
    371.000000     31.000000      0.490087      0.383942     12.525929     -0.000011
    381.000000     31.000000      0.355287      0.481302      8.207085     -0.000833
    391.000000     31.000000      0.156257      0.514021      3.058972     -0.019906
    451.000000     31.000000     -0.000159      0.008886     -0.004593      0.008592
    461.000000     31.000000     -0.012611      0.065693     -0.424733      0.003064
    471.000000     31.000000     -0.029569      0.080398     -1.178873     -0.000630
    481.000000     31.000000     -0.043815      0.077669     -1.976883     -0.002821
    491.000000     31.000000     -0.055651      0.070080     -2.717094     -0.004213
    501.000000     31.000000     -0.065842      0.062075     -3.377432     -0.005218
    511.000000     31.000000     -0.074782      0.054878     -3.961366     -0.006029
    521.000000     31.000000     -0.082664      0.048649     -4.478218     -0.006728
    531.000000     31.000000     -0.089590      0.043258     -4.937113     -0.007355
    541.000000     31.000000     -0.095626      0.038533     -5.345570     -0.007929
    551.000000     31.000000     -0.100818      0.034323     -5.709465     -0.008463
    561.000000     31.000000     -0.105203      0.030507     -6.033321     -0.008963
    571.000000     31.000000     -0.108811      0.026994     -6.320603     -0.009436
    581.000000     31.000000     -0.111672      0.023716     -6.573981     -0.009884
    591.000000     31.000000     -0.113809      0.020620     -6.795525     -0.010310
    601.000000     31.000000     -0.115247      0.017670     -6.986865     -0.010716
    611.000000     31.000000     -0.116010      0.014838     -7.149312     -0.011101
    621.000000     31.000000     -0.116120      0.012106     -7.283952     -0.011468
    631.000000     31.000000     -0.115601      0.009462     -7.391720     -0.011815
    641.000000     31.000000     -0.114480      0.006899     -7.473459     -0.012143
    651.000000     31.000000     -0.112782      0.004415     -7.529967     -0.012451
    661.000000     31.000000     -0.110537      0.002011     -7.562029     -0.012738
    671.000000     31.000000     -0.107775     -0.000313     -7.570446     -0.013005
    681.000000     31.000000     -0.104532     -0.002551     -7.556054     -0.013250
    691.000000     31.000000     -0.100845     -0.004698     -7.519730     -0.013473
    701.000000     31.000000     -0.096755     -0.006750     -7.462405     -0.013673
    711.000000     31.000000     -0.092307     -0.008701     -7.385060     -0.013849
    721.000000     31.000000     -0.087552     -0.010547     -7.288728     -0.014001
    731.000000     31.000000     -0.082544     -0.012280     -7.174496     -0.014126
    741.000000     31.000000     -0.077344     -0.013894     -7.043516     -0.014223
    751.000000     31.000000     -0.072019     -0.015376     -6.897043     -0.014290
    761.000000     31.000000     -0.066645     -0.016702     -6.736506     -0.014324
    771.000000     31.000000     -0.061304     -0.017830     -6.563654     -0.014321
    781.000000     31.000000     -0.056083     -0.018687     -6.380795     -0.014275
    791.000000     31.000000     -0.051075     -0.019154     -6.191190     -0.014180
    801.000000     31.000000     -0.046373     -0.019041     -5.999623     -0.014029
    811.000000     31.000000     -0.042068     -0.018071     -5.813194     -0.013818
    821.000000     31.000000     -0.038261     -0.015872     -5.642254     -0.013550
    831.000000     31.000000     -0.035098     -0.012015     -5.501233     -0.013246
    841.000000     31.000000     -0.032890     -0.006205     -5.408466     -0.012972

      1.000000     41.000000      0.998565      0.000013     40.936303     -0.000000
     11.000000     41.000000      0.998533      0.000268     40.934902     -0.000000
     21.000000     41.000000      0.998444      0.000530     40.930923     -0.000000
     31.000000     41.000000      0.998295      0.000808     40.924250     -0.000000
     41.000000     41.000000      0.998082      0.001109     40.914692     -0.000000
     51.000000     41.000000      0.997798      0.001441     40.901974     -0.000000
     61.000000     41.000000      0.997436      0.001814     40.885735     -0.000000
     71.000000     41.000000      0.996986      0.002238     40.865523     -0.000000
     81.000000     41.000000      0.996436      0.002723     40.840778     -0.000000
     91.000000     41.000000      0.995771      0.003281     40.810827     -0.000000
    101.000000     41.000000      0.994974      0.003927     40.774868     -0.000000
    111.000000     41.000000      0.994025      0.004675     40.731951     -0.000000
    121.000000     41.000000      0.992899      0.005545     40.680960     -0.000000
    131.000000     41.000000      0.991570      0.006556     40.620584     -0.000000
    141.000000     41.000000      0.990005      0.007733     40.549290     -0.000000
    151.000000     41.000000      0.988167      0.009103     40.465288     -0.000000
    161.000000     41.000000      0.986013      0.010700     40.366481     -0.000000
    171.000000     41.000000      0.983492      0.012562     40.250415     -0.000000
    181.000000     41.000000      0.980547      0.014736     40.114213     -0.000000
    191.000000     41.000000      0.977110      0.017277     39.954487     -0.000000
    201.000000     41.000000      0.973105      0.020252     39.767242     -0.000000
    211.000000     41.000000      0.968439      0.023743     39.547744     -0.000000
    221.000000     41.000000      0.963009      0.027849     39.290355     -0.000000
    231.000000     41.000000      0.956690      0.032694     38.988325     -0.000000
    241.000000     41.000000      0.949338      0.038433     38.633524     -0.000000
    251.000000     41.000000      0.940785      0.045258     38.216090     -0.000000
    261.000000     41.000000      0.930831      0.053417     37.723973     -0.000000
    271.000000     41.000000      0.919241      0.063225     37.142323     -0.000000
    281.000000     41.000000      0.905737      0.075095     36.452678     -0.000000
    291.000000     41.000000      0.889989      0.089563     35.631869     -0.000000
    301.000000     41.000000      0.871601      0.107345     34.650505     -0.000000
    311.000000     41.000000      0.850097      0.129401     33.470896     -0.000000
    321.000000     41.000000      0.824890      0.157040     32.044112     -0.000000
    331.000000     41.000000      0.795234      0.192080     30.305751     -0.000000
    341.000000     41.000000      0.760111      0.237104     28.169689     -0.000000
    351.000000     41.000000      0.717972      0.295903     25.518427     -0.000000
    361.000000     41.000000      0.666042      0.374304     22.187334     -0.000000
    371.000000     41.000000      0.598228      0.481819     17.937007     -0.000005
    381.000000     41.000000      0.497432      0.633506     12.404677     -0.000533
    391.000000     41.000000      0.296349      0.786279      5.193646     -0.021956
    451.000000     41.000000     -0.000286      0.012657     -0.006623      0.012104
    461.000000     41.000000     -0.011238      0.079188     -0.547427      0.002103
    471.000000     41.000000     -0.013338      0.088564     -1.408738     -0.002912
    481.000000     41.000000     -0.011231      0.083269     -2.273313     -0.005508
    491.000000     41.000000     -0.009061      0.074807     -3.064426     -0.007106
    501.000000     41.000000     -0.007619      0.066380     -3.769797     -0.008243
    511.000000     41.000000     -0.006759      0.058800     -4.394895     -0.009145
    521.000000     41.000000     -0.006191      0.052133     -4.948829     -0.009911
    531.000000     41.000000     -0.005669      0.046248     -5.440139     -0.010590
    541.000000     41.000000     -0.005017      0.040986     -5.875840     -0.011208
    551.000000     41.000000     -0.004114      0.036212     -6.261466     -0.011779
    561.000000     41.000000     -0.002881      0.031818     -6.601331     -0.012313
    571.000000     41.000000     -0.001266      0.027722     -6.898807     -0.012815
