# x  y  u  v  psi  vort
    281.000000     41.000000      0.784588      0.133613     31.333925     -0.000000
    291.000000     41.000000      0.752854      0.152218     29.906713     -0.000000
    301.000000     41.000000      0.716567      0.173218     28.281659     -0.000000
    311.000000     41.000000      0.675022      0.196803     26.433821     -0.000000
    321.000000     41.000000      0.627391      0.223087     24.336681     -0.000000
    331.000000     41.000000      0.572705      0.252034     21.963259     -0.000000
    341.000000     41.000000      0.509864      0.283337     19.288173     -0.000000
    351.000000     41.000000      0.437690      0.316252     16.291125     -0.000000
    361.000000     41.000000      0.355087      0.349368     12.962353     -0.000007
    371.000000     41.000000      0.261375      0.379819      9.311901     -0.000217
    381.000000     41.000000      0.157210      0.394501      5.412265     -0.002943
    391.000000     41.000000      0.051943      0.319115      1.699662     -0.018979
    451.000000     41.000000     -0.000053      0.004943     -0.002522      0.004843
    461.000000     41.000000     -0.005608      0.043839     -0.262223      0.002960
    471.000000     41.000000     -0.017727      0.066190     -0.824513      0.001464
    481.000000     41.000000     -0.033197      0.076740     -1.547107      0.000415
    491.000000     41.000000     -0.049790      0.080078     -2.335657     -0.000270
    501.000000     41.000000     -0.066258      0.079614     -3.136271     -0.000721
    511.000000     41.000000     -0.082046      0.077429     -3.922368     -0.001047
    521.000000     41.000000     -0.096985      0.074604     -4.682804     -0.001316
    531.000000     41.000000     -0.111085      0.071632     -5.413992     -0.001560
    541.000000     41.000000     -0.124417      0.068715     -6.115632     -0.001795
    551.000000     41.000000     -0.137061      0.065926     -6.788714     -0.002024
    561.000000     41.000000     -0.149090      0.063287     -7.434654     -0.002249
    571.000000     41.000000     -0.160563      0.060795     -8.054942     -0.002471
    581.000000     41.000000     -0.171526      0.058439     -8.651000     -0.002689
    591.000000     41.000000     -0.182019      0.056206     -9.224127     -0.002903
    601.000000     41.000000     -0.192071      0.054083     -9.775486     -0.003114
    611.000000     41.000000     -0.201708      0.052058    -10.306112     -0.003321
    621.000000     41.000000     -0.210952      0.050120    -10.816929     -0.003525
    631.000000     41.000000     -0.219823      0.048260    -11.308764     -0.003725
    641.000000     41.000000     -0.228336      0.046472    -11.782364     -0.003922
    651.000000     41.000000     -0.236509      0.044748    -12.238411     -0.004115
    661.000000     41.000000     -0.244355      0.043085    -12.677531     -0.004304
    671.000000     41.000000     -0.251891      0.041477    -13.100300     -0.004490
    681.000000     41.000000     -0.259129      0.039918    -13.507239     -0.004672
    691.000000     41.000000     -0.266084      0.038403    -13.898811     -0.004851
    701.000000     41.000000     -0.272769      0.036921    -14.275405     -0.005026
    711.000000     41.000000     -0.279199      0.035463    -14.637310     -0.005197
    721.000000     41.000000     -0.285383      0.034012    -14.984686     -0.005364
