# R =  3.00
# x  y  u  v  psi  vort
    681.000000     31.000000     -0.213453     -0.042784    -17.122768     -0.021960
    691.000000     31.000000     -0.192725     -0.050511    -16.657235     -0.022207
    701.000000     31.000000     -0.169138     -0.059614    -16.108019     -0.022548
    711.000000     31.000000     -0.142106     -0.070702    -15.458419     -0.023007
    721.000000     31.000000     -0.110815     -0.084514    -14.685008     -0.023615
    731.000000     31.000000     -0.074175     -0.101935    -13.756253     -0.024404
    741.000000     31.000000     -0.030784     -0.124002    -12.630993     -0.025405
    751.000000     31.000000      0.021088     -0.151861    -11.257098     -0.026636
    761.000000     31.000000      0.083428     -0.186654     -9.570861     -0.028073
    771.000000     31.000000      0.158276     -0.229302     -7.498029     -0.029622
    781.000000     31.000000      0.247298     -0.280197     -4.957505     -0.031066
    791.000000     31.000000      0.351103     -0.338907     -1.868200     -0.032046
    801.000000     31.000000      0.468435     -0.404170      1.842301     -0.032086
    811.000000     31.000000      0.595473     -0.474488      6.231759     -0.030717
    821.000000     31.000000      0.725426     -0.549505     11.347234     -0.027665
    831.000000     31.000000      0.848065     -0.631661     17.245002     -0.023010
    841.000000     31.000000      0.948119     -0.726469     24.022233     -0.017248

      1.000000     41.000000      0.999890      0.004752     40.995248      0.000000
     11.000000     41.000000      0.998786      0.004792     40.947582      0.000000
     21.000000     41.000000      0.997666      0.004900     40.899180      0.000000
     31.000000     41.000000      0.996514      0.005076     40.849360      0.000000
     41.000000     41.000000      0.995314      0.005324     40.797423      0.000000
     51.000000     41.000000      0.994049      0.005646     40.742643      0.000000
     61.000000     41.000000      0.992703      0.006047     40.684251      0.000000
     71.000000     41.000000      0.991257      0.006532     40.621431      0.000000
     81.000000     41.000000      0.989692      0.007110     40.553303      0.000000
     91.000000     41.000000      0.987985      0.007787     40.478911      0.000000
    101.000000     41.000000      0.986116      0.008574     40.397208      0.000000
    111.000000     41.000000      0.984057      0.009483     40.307036      0.000000
    121.000000     41.000000      0.981781      0.010528     40.207108      0.000000
    131.000000     41.000000      0.979257      0.011726     40.095980      0.000000
    141.000000     41.000000      0.976450      0.013097     39.972025      0.000000
    151.000000     41.000000      0.973321      0.014664     39.833398      0.000000
    161.000000     41.000000      0.969826      0.016457     39.677994      0.000000
    171.000000     41.000000      0.965915      0.018509     39.503397      0.000000
    181.000000     41.000000      0.961531      0.020861     39.306819     -0.000000
    191.000000     41.000000      0.956609      0.023562     39.085026     -0.000000
    201.000000     41.000000      0.951074      0.026670     38.834242      0.000000
    211.000000     41.000000      0.944840      0.030260     38.550033      0.000000
    221.000000     41.000000      0.937807      0.034420     38.227159      0.000000
    231.000000     41.000000      0.929860      0.039261     37.859388      0.000000
    241.000000     41.000000      0.920863      0.044919     37.439254     -0.000000
    251.000000     41.000000      0.910657      0.051568     36.957748     -0.000000
    261.000000     41.000000      0.899057      0.059426     36.403919     -0.000000
    271.000000     41.000000      0.885844      0.068772     35.764335     -0.000000
    281.000000     41.000000      0.870757      0.079968     35.022389     -0.000000
    291.000000     41.000000      0.853486      0.093482     34.157349     -0.000000
    301.000000     41.000000      0.833662      0.109934     33.143078      0.000000
    311.000000     41.000000      0.810835      0.130150     31.946276      0.000000
    321.000000     41.000000      0.784451      0.155244     30.524028     -0.000000
    331.000000     41.000000      0.753804      0.186750     28.820309     -0.000000
    341.000000     41.000000      0.717934      0.226820     26.760880     -0.000000
    351.000000     41.000000      0.675406      0.278572     24.245534     -0.000000
    361.000000     41.000000      0.623729      0.346720     21.135637     -0.000000
    371.000000     41.000000      0.557682      0.438820     17.232662     -0.000000
    381.000000     41.000000      0.463547      0.567550     12.239196     -0.000000
    391.000000     41.000000      0.294061      0.743627      5.710453     -0.003176
    451.000000     41.000000     -0.000041      0.031827     -0.016600      0.030484
    461.000000     41.000000     -0.004018      0.205269     -1.407695      0.006181
    471.000000     41.000000     -0.008094      0.228633     -3.632705     -0.004326
    481.000000     41.000000     -0.013712      0.223288     -5.898112     -0.008448
    491.000000     41.000000     -0.020850      0.213789     -8.086354     -0.011580
    501.000000     41.000000     -0.029926      0.200524    -10.161351     -0.014311
    511.000000     41.000000     -0.040550      0.183379    -12.083911     -0.016572
    521.000000     41.000000     -0.051900      0.163224    -13.818949     -0.018321
    531.000000     41.000000     -0.063115      0.141386    -15.342836     -0.019579
    541.000000     41.000000     -0.073470      0.119190    -16.645523     -0.020418
    551.000000     41.000000     -0.082427      0.097677    -17.728935     -0.020926
    561.000000     41.000000     -0.089622      0.077522    -18.603588     -0.021193
    571.000000     41.000000     -0.094831      0.059060    -19.284991     -0.021293
    581.000000     41.000000     -0.097927      0.042382    -19.790700     -0.021285
    591.000000     41.000000     -0.098851      0.027422    -20.138315     -0.021207
    601.000000     41.000000     -0.097585      0.014031    -20.344319     -0.021087
    611.000000     41.000000     -0.094137      0.002028    -20.423516     -0.020945
    621.000000     41.000000     -0.088532     -0.008786    -20.388796     -0.020796
    631.000000     41.000000     -0.080797     -0.018620    -20.251023     -0.020654
    641.000000     41.000000     -0.070951     -0.027705    -20.018866     -0.020531
    651.000000     41.000000     -0.058983     -0.036307    -19.698520     -0.020445
    661.000000     41.000000     -0.044835     -0.044745    -19.293270     -0.020412
    671.000000     41.000000     -0.028370     -0.053404    -18.802898     -0.020455
    681.000000     41.000000     -0.009346     -0.062750    -18.222939     -0.020599
    691.000000     41.000000      0.012622     -0.073349    -17.543781     -0.020874
    701.000000     41.000000      0.038095     -0.085889    -16.749570     -0.021317
    711.000000     41.000000      0.067855     -0.101200    -15.816882     -0.021969
    721.000000     41.000000      0.102938     -0.120285    -14.713143     -0.022876
    731.000000     41.000000      0.144664     -0.144326    -13.394850     -0.024083
    741.000000     41.000000      0.194610     -0.174648    -11.805903     -0.025610
    751.000000     41.000000      0.254488     -0.212595     -9.876697     -0.027425
    761.000000     41.000000      0.325837     -0.259247     -7.525197     -0.029387
    771.000000     41.000000      0.409460     -0.314965     -4.661696     -0.031190
    781.000000     41.000000      0.504611     -0.378839     -1.198782     -0.032337
    791.000000     41.000000      0.608187     -0.448323      2.933768     -0.032214
    801.000000     41.000000      0.714404     -0.519534      7.773394     -0.030307
    811.000000     41.000000      0.815383     -0.588509     13.316865     -0.026490
    821.000000     41.000000      0.902484     -0.653017     19.528469     -0.021191
    831.000000     41.000000      0.967391     -0.713730     26.364412     -0.015290
    841.000000     41.000000      1.002001     -0.773270     33.799389     -0.009783

      1.000000     51.000000      0.999895      0.005830     50.994171     -0.000000
     11.000000     51.000000      0.998838      0.005879     50.935697     -0.000000
     21.000000     51.000000      0.997766      0.006010     50.876324     -0.000000
     31.000000     51.000000      0.996663      0.006225     50.815222     -0.000000
     41.000000     51.000000      0.995516      0.006527     50.751538     -0.000000
     51.000000     51.000000      0.994308      0.006919     50.684387      0.000000
     61.000000     51.000000      0.993024      0.007408     50.612833      0.000000
     71.000000     51.000000      0.991646      0.008000     50.535883      0.000000
     81.000000     51.000000      0.990157      0.008703     50.452469      0.000000
     91.000000     51.000000      0.988536      0.009527     50.361430      0.000000
    101.000000     51.000000      0.986763      0.010484     50.261498      0.000000
    111.000000     51.000000      0.984815      0.011588     50.151273      0.000000
    121.000000     51.000000      0.982665      0.012856     50.029198      0.000000
    131.000000     51.000000      0.980287      0.014309     49.893537     -0.000000
    141.000000     51.000000      0.977649      0.015970     49.742330     -0.000000
    151.000000     51.000000      0.974716      0.017866     49.573366     -0.000000
    161.000000     51.000000      0.971450      0.020032     49.384122     -0.000000
    171.000000     51.000000      0.967807      0.022506     49.171717     -0.000000
    181.000000     51.000000      0.963738      0.025336     48.932834     -0.000000
    191.000000     51.000000      0.959190      0.028579     48.663635     -0.000000
    201.000000     51.000000      0.954098      0.032304     48.359659      0.000000
    211.000000     51.000000      0.948393      0.036594     48.015687      0.000000
    221.000000     51.000000      0.941995      0.041550     47.625580      0.000000
    231.000000     51.000000      0.934814      0.047298     47.182070     -0.000000
