# Quartic Well - state n = 1
# Parity (even=+1, odd=-1) = -1
# gamma =   1.4142136E+00
# epsilon (numeric) =   2.3936440E+00
# Note: no analytic psi for quartic; psi_exact column is 0.0
# Xmax =   8.000000
# grid = 2001
# columns: xi   v(xi)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
   -8.0000000000E+00    4.0960000000E+03    1.0142387050-105    0.0000000000E+00    1.0286801508-210    1.0142387050-105    0.0000000000E+00
    1.6800000000E-01    7.9659417600E-04    2.7959640691E-01    0.0000000000E+00    7.8174150757E-02    2.7959640691E-01    3.8255564406E-07
    1.7600000000E-01    9.5951257600E-04    2.9226201940E-01    0.0000000000E+00    8.5417087981E-02    2.9226201940E-01    3.7989675483E-07
    1.8400000000E-01    1.1462287360E-03    3.0483812506E-01    0.0000000000E+00    9.2926282492E-02    3.0483812506E-01    3.7710403242E-07
    1.9200000000E-01    1.3589544960E-03    3.1732087971E-01    0.0000000000E+00    1.0069254070E-01    3.1732087971E-01    3.7417680883E-07
    2.0000000000E-01    1.6000000000E-03    3.2970646938E-01    0.0000000000E+00    1.0870635595E-01    3.2970646938E-01    3.7111441587E-07
    2.0800000000E-01    1.8717736960E-03    3.4199111173E-01    0.0000000000E+00    1.1695792050E-01    3.4199111173E-01    3.6791618909E-07
    2.1600000000E-01    2.1767823360E-03    3.5417105745E-01    0.0000000000E+00    1.2543713793E-01    3.5417105745E-01    3.6458147178E-07
    2.2400000000E-01    2.5176309760E-03    3.6624259163E-01    0.0000000000E+00    1.3413363592E-01    3.6624259163E-01    3.6110961910E-07
    2.3200000000E-01    2.8970229760E-03    3.7820203517E-01    0.0000000000E+00    1.4303677941E-01    3.7820203517E-01    3.5750000237E-07
    2.4000000000E-01    3.3177600000E-03    3.9004574620E-01    0.0000000000E+00    1.5213568413E-01    3.9004574620E-01    3.5375201336E-07
    2.4800000000E-01    3.7827420160E-03    4.0177012149E-01    0.0000000000E+00    1.6141923053E-01    4.0177012149E-01    3.4986506879E-07
    2.5600000000E-01    4.2949672960E-03    4.1337159786E-01    0.0000000000E+00    1.7087607792E-01    4.1337159786E-01    3.4583861486E-07
    2.6400000000E-01    4.8575324160E-03    4.2484665360E-01    0.0000000000E+00    1.8049467908E-01    4.2484665360E-01    3.4167213184E-07
    2.7200000000E-01    5.4736322560E-03    4.3619180995E-01    0.0000000000E+00    1.9026329506E-01    4.3619180995E-01    3.3736513881E-07
    2.8000000000E-01    6.1465600000E-03    4.4740363246E-01    0.0000000000E+00    2.0017001034E-01    4.4740363246E-01    3.3291719837E-07
    2.8800000000E-01    6.8797071360E-03    4.5847873250E-01    0.0000000000E+00    2.1020274816E-01    4.5847873250E-01    3.2832792151E-07
    2.9600000000E-01    7.6765634560E-03    4.6941376868E-01    0.0000000000E+00    2.2034928623E-01    4.6941376868E-01    3.2359697242E-07
    3.0400000000E-01    8.5407170560E-03    4.8020544827E-01    0.0000000000E+00    2.3059727255E-01    4.8020544827E-01    3.1872407344E-07
    3.1200000000E-01    9.4758543360E-03    4.9085052869E-01    0.0000000000E+00    2.4093424151E-01    4.9085052869E-01    3.1370900997E-07
    3.2000000000E-01    1.0485760000E-02    5.0134581894E-01    0.0000000000E+00    2.5134763017E-01    5.0134581894E-01    3.0855163544E-07
    3.2800000000E-01    1.1574317056E-02    5.1168818107E-01    0.0000000000E+00    2.6182479465E-01    5.1168818107E-01    3.0325187630E-07
    3.3600000000E-01    1.2745506816E-02    5.2187453162E-01    0.0000000000E+00    2.7235302676E-01    5.2187453162E-01    2.9780973693E-07
    3.4400000000E-01    1.4003408896E-02    5.3190184308E-01    0.0000000000E+00    2.8291957067E-01    5.3190184308E-01    2.9222530468E-07
    3.5200000000E-01    1.5352201216E-02    5.4176714533E-01    0.0000000000E+00    2.9351163976E-01    5.4176714533E-01    2.8649875478E-07
    3.6000000000E-01    1.6796160000E-02    5.5146752712E-01    0.0000000000E+00    3.0411643347E-01    5.5146752712E-01    2.8063035527E-07
    3.6800000000E-01    1.8339659776E-02    5.6100013749E-01    0.0000000000E+00    3.1472115426E-01    5.6100013749E-01    2.7462047185E-07
    3.7600000000E-01    1.9987173376E-02    5.7036218723E-01    0.0000000000E+00    3.2531302462E-01    5.7036218723E-01    2.6846957279E-07
    3.8400000000E-01    2.1743271936E-02    5.7955095031E-01    0.0000000000E+00    3.3587930400E-01    5.7955095031E-01    2.6217823362E-07
    3.9200000000E-01    2.3612624896E-02    5.8856376531E-01    0.0000000000E+00    3.4640730584E-01    5.8856376531E-01    2.5574714188E-07
    4.0000000000E-01    2.5600000000E-02    5.9739803687E-01    0.0000000000E+00    3.5688441445E-01    5.9739803687E-01    2.4917710176E-07
    4.0800000000E-01    2.7710263296E-02    6.0605123706E-01    0.0000000000E+00    3.6729810194E-01    6.0605123706E-01    2.4246903856E-07
    4.1600000000E-01    2.9948379136E-02    6.1452090685E-01    0.0000000000E+00    3.7763594495E-01    6.1452090685E-01    2.3562400320E-07
    4.2400000000E-01    3.2319410176E-02    6.2280465743E-01    0.0000000000E+00    3.8788564132E-01    6.2280465743E-01    2.2864317646E-07
    4.3200000000E-01    3.4828517376E-02    6.3090017167E-01    0.0000000000E+00    3.9803502662E-01    6.3090017167E-01    2.2152787323E-07
    4.4000000000E-01    3.7480960000E-02    6.3880520545E-01    0.0000000000E+00    4.0807209050E-01    6.3880520545E-01    2.1427954651E-07
    4.4800000000E-01    4.0282095616E-02    6.4651758899E-01    0.0000000000E+00    4.1798499287E-01    6.4651758899E-01    2.0689979131E-07
    4.5600000000E-01    4.3237380096E-02    6.5403522824E-01    0.0000000000E+00    4.2776207978E-01    6.5403522824E-01    1.9939034843E-07
    4.6400000000E-01    4.6352367616E-02    6.6135610618E-01    0.0000000000E+00    4.3739189919E-01    6.6135610618E-01    1.9175310800E-07
    4.7200000000E-01    4.9632710656E-02    6.6847828412E-01    0.0000000000E+00    4.4686321634E-01    6.6847828412E-01    1.8399011284E-07
    4.8000000000E-01    5.3084160000E-02    6.7539990295E-01    0.0000000000E+00    4.5616502890E-01    6.7539990295E-01    1.7610356170E-07
    4.8800000000E-01    5.6712564736E-02    6.8211918444E-01    0.0000000000E+00    4.6528658178E-01    6.8211918444E-01    1.6809581221E-07
    4.9600000000E-01    6.0523872256E-02    6.8863443245E-01    0.0000000000E+00    4.7421738155E-01    6.8863443245E-01    1.5996938367E-07
    5.0400000000E-01    6.4524128256E-02    6.9494403414E-01    0.0000000000E+00    4.8294721059E-01    6.9494403414E-01    1.5172695957E-07
    5.1200000000E-01    6.8719476736E-02    7.0104646115E-01    0.0000000000E+00    4.9146614069E-01    7.0104646115E-01    1.4337138992E-07
    5.2000000000E-01    7.3116160000E-02    7.0694027074E-01    0.0000000000E+00    4.9976454639E-01    7.0694027074E-01    1.3490569327E-07
    5.2800000000E-01    7.7720518656E-02    7.1262410689E-01    0.0000000000E+00    5.0783311772E-01    7.1262410689E-01    1.2633305856E-07
    5.3600000000E-01    8.2538991616E-02    7.1809670144E-01    0.0000000000E+00    5.1566287262E-01    7.1809670144E-01    1.1765684658E-07
    5.4400000000E-01    8.7578116096E-02    7.2335687508E-01    0.0000000000E+00    5.2324516872E-01    7.2335687508E-01    1.0888059130E-07
    5.5200000000E-01    9.2844527616E-02    7.2840353838E-01    0.0000000000E+00    5.3057171473E-01    7.2840353838E-01    1.0000800075E-07
    5.6000000000E-01    9.8344960000E-02    7.3323569279E-01    0.0000000000E+00    5.3763458119E-01    7.3323569279E-01    9.1042957762E-08
    5.6800000000E-01    1.0408624538E-01    7.3785243155E-01    0.0000000000E+00    5.4442621074E-01    7.3785243155E-01    8.1989520277E-08
    5.7600000000E-01    1.1007531418E-01    7.4225294056E-01    0.0000000000E+00    5.5093942776E-01    7.4225294056E-01    7.2851921409E-08
    5.8400000000E-01    1.1631919514E-01    7.4643649927E-01    0.0000000000E+00    5.5716744744E-01    7.4643649927E-01    6.3634569177E-08
    5.9200000000E-01    1.2282501530E-01    7.5040248148E-01    0.0000000000E+00    5.6310388421E-01    7.5040248148E-01    5.4342045885E-08
    6.0000000000E-01    1.2960000000E-01    7.5415035606E-01    0.0000000000E+00    5.6874275955E-01    7.5415035606E-01    4.4979107192E-08
    6.0800000000E-01    1.3665147290E-01    7.5767968770E-01    0.0000000000E+00    5.7407850915E-01    7.5767968770E-01    3.5550680824E-08
    6.1600000000E-01    1.4398685594E-01    7.6099013751E-01    0.0000000000E+00    5.7910598939E-01    7.6099013751E-01    2.6061864932E-08
    6.2400000000E-01    1.5161366938E-01    7.6408146369E-01    0.0000000000E+00    5.8382048316E-01    7.6408146369E-01    1.6517926119E-08
    6.3200000000E-01    1.5953953178E-01    7.6695352204E-01    0.0000000000E+00    5.8821770498E-01    7.6695352204E-01    6.9242970791E-09
    6.4000000000E-01    1.6777216000E-01    7.6960626645E-01    0.0000000000E+00    5.9229380537E-01    7.6960626645E-01    2.7134261058E-09
    6.4800000000E-01    1.7631936922E-01    7.7203974936E-01    0.0000000000E+00    5.9604537459E-01    7.7203974936E-01    1.2389487046E-08
    6.5600000000E-01    1.8518907290E-01    7.7425412210E-01    0.0000000000E+00    5.9946944558E-01    7.7425412210E-01    2.2097972494E-08
    6.6400000000E-01    1.9438928282E-01    7.7624963524E-01    0.0000000000E+00    6.0256349622E-01    7.7624963524E-01    3.1832816160E-08
    6.7200000000E-01    2.0392810906E-01    7.7802663885E-01    0.0000000000E+00    6.0532545076E-01    7.7802663885E-01    4.1587802908E-08
    6.8000000000E-01    2.1381376000E-01    7.7958558264E-01    0.0000000000E+00    6.0775368065E-01    7.7958558264E-01    5.1356573325E-08
    6.8800000000E-01    2.2405454234E-01    7.8092701612E-01    0.0000000000E+00    6.0984700451E-01    7.8092701612E-01    6.1132628660E-08
    6.9600000000E-01    2.3465886106E-01    7.8205158868E-01    0.0000000000E+00    6.1160468735E-01    7.8205158868E-01    7.0909336142E-08
    7.0400000000E-01    2.4563521946E-01    7.8296004951E-01    0.0000000000E+00    6.1302643913E-01    7.8296004951E-01    8.0679934665E-08
    7.1200000000E-01    2.5699221914E-01    7.8365324760E-01    0.0000000000E+00    6.1411241247E-01    7.8365324760E-01    9.0437540846E-08
    7.2000000000E-01    2.6873856000E-01    7.8413213152E-01    0.0000000000E+00    6.1486319969E-01    7.8413213152E-01    1.0017515545E-07
    7.2800000000E-01    2.8088304026E-01    7.8439774925E-01    0.0000000000E+00    6.1527982903E-01    7.8439774925E-01    1.0988567017E-07
    7.3600000000E-01    2.9343455642E-01    7.8445124786E-01    0.0000000000E+00    6.1536376027E-01    7.8445124786E-01    1.1956187476E-07
    7.4400000000E-01    3.0640210330E-01    7.8429387313E-01    0.0000000000E+00    6.1511687943E-01    7.8429387313E-01    1.2919646456E-07
    7.5200000000E-01    3.1979477402E-01    7.8392696913E-01    0.0000000000E+00    6.1454149293E-01    7.8392696913E-01    1.3878204828E-07
    7.6000000000E-01    3.3362176000E-01    7.8335197770E-01    0.0000000000E+00    6.1364032096E-01    7.8335197770E-01    1.4831115623E-07
    7.6800000000E-01    3.4789235098E-01    7.8257043783E-01    0.0000000000E+00    6.1241649016E-01    7.8257043783E-01    1.5777624877E-07
    7.7600000000E-01    3.6261593498E-01    7.8158398500E-01    0.0000000000E+00    6.1087352562E-01    7.8158398500E-01    1.6716972514E-07
    7.8400000000E-01    3.7780199834E-01    7.8039435046E-01    0.0000000000E+00    6.0901534223E-01    7.8039435046E-01    1.7648393262E-07
    7.9200000000E-01    3.9346012570E-01    7.7900336032E-01    0.0000000000E+00    6.0684623540E-01    7.7900336032E-01    1.8571117589E-07
    8.0000000000E-01    4.0960000000E-01    7.7741293475E-01    0.0000000000E+00    6.0437087111E-01    7.7741293475E-01    1.9484372679E-07
    8.0800000000E-01    4.2623140250E-01    7.7562508688E-01    0.0000000000E+00    6.0159427540E-01    7.7562508688E-01    2.0387383425E-07
    8.1600000000E-01    4.4336421274E-01    7.7364192184E-01    0.0000000000E+00    5.9852182323E-01    7.7364192184E-01    2.1279373457E-07
    8.2400000000E-01    4.6100840858E-01    7.7146563553E-01    0.0000000000E+00    5.9515922681E-01    7.7146563553E-01    2.2159566183E-07
    8.3200000000E-01    4.7917406618E-01    7.6909851345E-01    0.0000000000E+00    5.9151252340E-01    7.6909851345E-01    2.3027185864E-07
    8.4000000000E-01    4.9787136000E-01    7.6654292937E-01    0.0000000000E+00    5.8758806256E-01    7.6654292937E-01    2.3881458702E-07
    8.4800000000E-01    5.1711056282E-01    7.6380134394E-01    0.0000000000E+00    5.8339249300E-01    7.6380134394E-01    2.4721613951E-07
    8.5600000000E-01    5.3690204570E-01    7.6087630326E-01    0.0000000000E+00    5.7893274886E-01    7.6087630326E-01    2.5546885041E-07
    8.6400000000E-01    5.5725627802E-01    7.5777043731E-01    0.0000000000E+00    5.7421603566E-01    7.5777043731E-01    2.6356510725E-07
    8.7200000000E-01    5.7818382746E-01    7.5448645836E-01    0.0000000000E+00    5.6924981584E-01    7.5448645836E-01    2.7149736230E-07
    8.8000000000E-01    5.9969536000E-01    7.5102715923E-01    0.0000000000E+00    5.6404179391E-01    7.5102715923E-01    2.7925814424E-07
    8.8800000000E-01    6.2180163994E-01    7.4739541159E-01    0.0000000000E+00    5.5859990127E-01    7.4739541159E-01    2.8684006998E-07
    8.9600000000E-01    6.4451352986E-01    7.4359416405E-01    0.0000000000E+00    5.5293228081E-01    7.4359416405E-01    2.9423585639E-07
    9.0400000000E-01    6.6784199066E-01    7.3962644026E-01    0.0000000000E+00    5.4704727113E-01    7.3962644026E-01    3.0143833225E-07
    9.1200000000E-01    6.9179808154E-01    7.3549533694E-01    0.0000000000E+00    5.4095339066E-01    7.3549533694E-01    3.0844045014E-07
    9.2000000000E-01    7.1639296000E-01    7.3120402179E-01    0.0000000000E+00    5.3465932148E-01    7.3120402179E-01    3.1523529829E-07
    9.2800000000E-01    7.4163788186E-01    7.2675573137E-01    0.0000000000E+00    5.2817389308E-01    7.2675573137E-01    3.2181611249E-07
    9.3600000000E-01    7.6754420122E-01    7.2215376888E-01    0.0000000000E+00    5.2150606591E-01    7.2215376888E-01    3.2817628790E-07
    9.4400000000E-01    7.9412337050E-01    7.1740150192E-01    0.0000000000E+00    5.1466491496E-01    7.1740150192E-01    3.3430939081E-07
    9.5200000000E-01    8.2138694042E-01    7.1250236012E-01    0.0000000000E+00    5.0765961318E-01    7.1250236012E-01    3.4020917027E-07
    9.6000000000E-01    8.4934656000E-01    7.0745983277E-01    0.0000000000E+00    5.0049941498E-01    7.0745983277E-01    3.4586956961E-07
    9.6800000000E-01    8.7801397658E-01    7.0227746633E-01    0.0000000000E+00    4.9319363972E-01    7.0227746633E-01    3.5128473783E-07
    9.7600000000E-01    9.0740103578E-01    6.9695886196E-01    0.0000000000E+00    4.8575165526E-01    6.9695886196E-01    3.5644904076E-07
    9.8400000000E-01    9.3751968154E-01    6.9150767288E-01    0.0000000000E+00    4.7818286165E-01    6.9150767288E-01    3.6135707206E-07
    9.9200000000E-01    9.6838195610E-01    6.8592760179E-01    0.0000000000E+00    4.7049667490E-01    6.8592760179E-01    3.6600366401E-07
    1.0000000000E+00    1.0000000000E+00    6.8022239817E-01    0.0000000000E+00    4.6270251097E-01    6.8022239817E-01    3.7038389794E-07
    1.0080000000E+00    1.0323860521E+00    6.7439585554E-01    0.0000000000E+00    4.5480976997E-01    6.7439585554E-01    3.7449311451E-07
    1.0160000000E+00    1.0655524495E+00    6.6845180869E-01    0.0000000000E+00    4.4682782055E-01    6.6845180869E-01    3.7832692360E-07
    1.0240000000E+00    1.0995116278E+00    6.6239413087E-01    0.0000000000E+00    4.3876598461E-01    6.6239413087E-01    3.8188121387E-07
    1.0320000000E+00    1.1342761206E+00    6.5622673087E-01    0.0000000000E+00    4.3063352231E-01    6.5622673087E-01    3.8515216199E-07
    1.0400000000E+00    1.1698585600E+00    6.4995355020E-01    0.0000000000E+00    4.2243961742E-01    6.4995355020E-01    3.8813624149E-07
    1.0480000000E+00    1.2062716764E+00    6.4357856009E-01    0.0000000000E+00    4.1419336301E-01    6.4357856009E-01    3.9083023115E-07
    1.0560000000E+00    1.2435282985E+00    6.3710575854E-01    0.0000000000E+00    4.0590374756E-01    6.3710575854E-01    3.9323122303E-07
    1.0640000000E+00    1.2816413532E+00    6.3053916731E-01    0.0000000000E+00    3.9757964151E-01    6.3053916731E-01    3.9533662997E-07
    1.0720000000E+00    1.3206238659E+00    6.2388282891E-01    0.0000000000E+00    3.8922978421E-01    6.2388282891E-01    3.9714419270E-07
    1.0800000000E+00    1.3604889600E+00    6.1714080357E-01    0.0000000000E+00    3.8086277143E-01    6.1714080357E-01    3.9865198635E-07
    1.0880000000E+00    1.4012498575E+00    6.1031716611E-01    0.0000000000E+00    3.7248704325E-01    6.1031716611E-01    3.9985842654E-07
    1.0960000000E+00    1.4429198787E+00    6.0341600293E-01    0.0000000000E+00    3.6411087259E-01    6.0341600293E-01    4.0076227484E-07
    1.1040000000E+00    1.4855124419E+00    5.9644140888E-01    0.0000000000E+00    3.5574235423E-01    5.9644140888E-01    4.0136264374E-07
    1.1120000000E+00    1.5290410639E+00    5.8939748417E-01    0.0000000000E+00    3.4738939435E-01    5.8939748417E-01    4.0165900102E-07
    1.1200000000E+00    1.5735193600E+00    5.8228833125E-01    0.0000000000E+00    3.3905970072E-01    5.8228833125E-01    4.0165117350E-07
    1.1280000000E+00    1.6189610435E+00    5.7511805173E-01    0.0000000000E+00    3.3076077343E-01    5.7511805173E-01    4.0133935021E-07
    1.1360000000E+00    1.6653799260E+00    5.6789074325E-01    0.0000000000E+00    3.2249989627E-01    5.6789074325E-01    4.0072408496E-07
    1.1440000000E+00    1.7127899177E+00    5.6061049639E-01    0.0000000000E+00    3.1428412866E-01    5.6061049639E-01    3.9980629820E-07
    1.1520000000E+00    1.7612050268E+00    5.5328139161E-01    0.0000000000E+00    3.0612029830E-01    5.5328139161E-01    3.9858727831E-07
    1.1600000000E+00    1.8106393600E+00    5.4590749613E-01    0.0000000000E+00    2.9801499433E-01    5.4590749613E-01    3.9706868218E-07
    1.1680000000E+00    1.8611071222E+00    5.3849286091E-01    0.0000000000E+00    2.8997456125E-01    5.3849286091E-01    3.9525253513E-07
    1.1760000000E+00    1.9126226166E+00    5.3104151762E-01    0.0000000000E+00    2.8200509343E-01    5.3104151762E-01    3.9314123019E-07
    1.1840000000E+00    1.9652002447E+00    5.2355747560E-01    0.0000000000E+00    2.7411243025E-01    5.2355747560E-01    3.9073752666E-07
    1.1920000000E+00    2.0188545065E+00    5.1604471891E-01    0.0000000000E+00    2.6630215192E-01    5.1604471891E-01    3.8804454799E-07
    1.2000000000E+00    2.0736000000E+00    5.0850720339E-01    0.0000000000E+00    2.5857957590E-01    5.0850720339E-01    3.8506577899E-07
    1.2080000000E+00    2.1294514217E+00    5.0094885371E-01    0.0000000000E+00    2.5094975403E-01    5.0094885371E-01    3.8180506235E-07
    1.2160000000E+00    2.1864235663E+00    4.9337356055E-01    0.0000000000E+00    2.4341747024E-01    4.9337356055E-01    3.7826659446E-07
    1.2240000000E+00    2.2445313270E+00    4.8578517773E-01    0.0000000000E+00    2.3598723890E-01    4.8578517773E-01    3.7445492053E-07
    1.2320000000E+00    2.3037896950E+00    4.7818751949E-01    0.0000000000E+00    2.2866330379E-01    4.7818751949E-01    3.7037492910E-07
    1.2400000000E+00    2.3642137600E+00    4.7058435769E-01    0.0000000000E+00    2.2144963770E-01    4.7058435769E-01    3.6603184576E-07
    1.2480000000E+00    2.4258187100E+00    4.6297941919E-01    0.0000000000E+00    2.1434994260E-01    4.6297941919E-01    3.6143122633E-07
    1.2560000000E+00    2.4886198313E+00    4.5537638323E-01    0.0000000000E+00    2.0736765041E-01    4.5537638323E-01    3.5657894925E-07
    1.2640000000E+00    2.5526325084E+00    4.4777887885E-01    0.0000000000E+00    2.0050592434E-01    4.4777887885E-01    3.5148120747E-07
    1.2720000000E+00    2.6178722243E+00    4.4019048240E-01    0.0000000000E+00    1.9376766080E-01    4.4019048240E-01    3.4614449957E-07
    1.2800000000E+00    2.6843545600E+00    4.3261471517E-01    0.0000000000E+00    1.8715549178E-01    4.3261471517E-01    3.4057562033E-07
    1.2880000000E+00    2.7520951951E+00    4.2505504097E-01    0.0000000000E+00    1.8067178785E-01    4.2505504097E-01    3.3478165070E-07
    1.2960000000E+00    2.8211099075E+00    4.1751486387E-01    0.0000000000E+00    1.7431866155E-01    4.1751486387E-01    3.2876994718E-07
    1.3040000000E+00    2.8914145731E+00    4.0999752602E-01    0.0000000000E+00    1.6809797134E-01    4.0999752602E-01    3.2254813058E-07
    1.3120000000E+00    2.9630251663E+00    4.0250630551E-01    0.0000000000E+00    1.6201132597E-01    4.0250630551E-01    3.1612407432E-07
    1.3200000000E+00    3.0359577600E+00    3.9504441429E-01    0.0000000000E+00    1.5606008926E-01    3.9504441429E-01    3.0950589216E-07
    1.3280000000E+00    3.1102285251E+00    3.8761499628E-01    0.0000000000E+00    1.5024538534E-01    3.8761499628E-01    3.0270192541E-07
    1.3360000000E+00    3.1858537308E+00    3.8022112543E-01    0.0000000000E+00    1.4456810423E-01    3.8022112543E-01    2.9572072975E-07
    1.3440000000E+00    3.2628497449E+00    3.7286580397E-01    0.0000000000E+00    1.3902890777E-01    3.7286580397E-01    2.8857106151E-07
    1.3520000000E+00    3.3412330332E+00    3.6555196067E-01    0.0000000000E+00    1.3362823595E-01    3.6555196067E-01    2.8126186357E-07
    1.3600000000E+00    3.4210201600E+00    3.5828244931E-01    0.0000000000E+00    1.2836631348E-01    3.5828244931E-01    2.7380225094E-07
    1.3680000000E+00    3.5022277878E+00    3.5106004707E-01    0.0000000000E+00    1.2324315665E-01    3.5106004707E-01    2.6620149583E-07
    1.3760000000E+00    3.5848726774E+00    3.4388745320E-01    0.0000000000E+00    1.1825858047E-01    3.4388745320E-01    2.5846901256E-07
    1.3840000000E+00    3.6689716879E+00    3.3676728763E-01    0.0000000000E+00    1.1341220602E-01    3.3676728763E-01    2.5061434207E-07
    1.3920000000E+00    3.7545417769E+00    3.2970208981E-01    0.0000000000E+00    1.0870346803E-01    3.2970208981E-01    2.4264713622E-07
    1.4000000000E+00    3.8416000000E+00    3.2269431752E-01    0.0000000000E+00    1.0413162256E-01    3.2269431752E-01    2.3457714183E-07
    1.4080000000E+00    3.9301635113E+00    3.1574634591E-01    0.0000000000E+00    9.9695754956E-02    3.1574634591E-01    2.2641418458E-07
    1.4160000000E+00    4.0202495631E+00    3.0886046651E-01    0.0000000000E+00    9.5394787775E-02    3.0886046651E-01    2.1816815273E-07
    1.4240000000E+00    4.1118755062E+00    3.0203888647E-01    0.0000000000E+00    9.1227488941E-02    3.0203888647E-01    2.0984898070E-07
    1.4320000000E+00    4.2050587894E+00    2.9528372779E-01    0.0000000000E+00    8.7192479898E-02    2.9528372779E-01    2.0146663264E-07
    1.4400000000E+00    4.2998169600E+00    2.8859702673E-01    0.0000000000E+00    8.3288243837E-02    2.8859702673E-01    1.9303108587E-07
    1.4480000000E+00    4.3961676636E+00    2.8198073327E-01    0.0000000000E+00    7.9513133935E-02    2.8198073327E-01    1.8455231440E-07
    1.4560000000E+00    4.4941286441E+00    2.7543671071E-01    0.0000000000E+00    7.5865381608E-02    2.7543671071E-01    1.7604027243E-07
    1.4640000000E+00    4.5937177436E+00    2.6896673536E-01    0.0000000000E+00    7.2343104731E-02    2.6896673536E-01    1.6750487797E-07
    1.4720000000E+00    4.6949529027E+00    2.6257249630E-01    0.0000000000E+00    6.8944315814E-02    2.6257249630E-01    1.5895599646E-07
    1.4800000000E+00    4.7978521600E+00    2.5625559530E-01    0.0000000000E+00    6.5666930121E-02    2.5625559530E-01    1.5040342473E-07
    1.4880000000E+00    4.9024336527E+00    2.5001754677E-01    0.0000000000E+00    6.2508773693E-02    2.5001754677E-01    1.4185687492E-07
    1.4960000000E+00    5.0087156163E+00    2.4385977789E-01    0.0000000000E+00    5.9467591272E-02    2.4385977789E-01    1.3332595880E-07
    1.5040000000E+00    5.1167163843E+00    2.3778362875E-01    0.0000000000E+00    5.6541054103E-02    2.3778362875E-01    1.2482017227E-07
    1.5120000000E+00    5.2264543887E+00    2.3179035267E-01    0.0000000000E+00    5.3726767593E-02    2.3179035267E-01    1.1634888013E-07
    1.5200000000E+00    5.3379481600E+00    2.2588111655E-01    0.0000000000E+00    5.1022278815E-02    2.2588111655E-01    1.0792130123E-07
    1.5280000000E+00    5.4512163267E+00    2.2005700134E-01    0.0000000000E+00    4.8425083839E-02    2.2005700134E-01    9.9546493956E-08
    1.5360000000E+00    5.5662776156E+00    2.1431900261E-01    0.0000000000E+00    4.5932634880E-02    2.1431900261E-01    9.1233342098E-08
    1.5440000000E+00    5.6831508521E+00    2.0866803121E-01    0.0000000000E+00    4.3542347248E-02    2.0866803121E-01    8.2990541181E-08
    1.5520000000E+00    5.8018549596E+00    2.0310491398E-01    0.0000000000E+00    4.1251606083E-02    2.0310491398E-01    7.4826585213E-08
    1.5600000000E+00    5.9224089600E+00    1.9763039462E-01    0.0000000000E+00    3.9057772878E-02    1.9763039462E-01    6.6749753937E-08
    1.5680000000E+00    6.0448319734E+00    1.9224513456E-01    0.0000000000E+00    3.6958191763E-02    1.9224513456E-01    5.8768100597E-08
    1.5760000000E+00    6.1691432182E+00    1.8694971398E-01    0.0000000000E+00    3.4950195558E-02    1.8694971398E-01    5.0889440247E-08
    1.5840000000E+00    6.2953620111E+00    1.8174463286E-01    0.0000000000E+00    3.3031111573E-02    1.8174463286E-01    4.3121338612E-08
    1.5920000000E+00    6.4235077673E+00    1.7663031214E-01    0.0000000000E+00    3.1198267166E-02    1.7663031214E-01    3.5471101554E-08
    1.6000000000E+00    6.5536000000E+00    1.7160709494E-01    0.0000000000E+00    2.9448995033E-02    1.7160709494E-01    2.7945765142E-08
    1.6080000000E+00    6.6856583209E+00    1.6667524785E-01    0.0000000000E+00    2.7780638247E-02    1.6667524785E-01    2.0552086355E-08
    1.6160000000E+00    6.8197024399E+00    1.6183496231E-01    0.0000000000E+00    2.6190555025E-02    1.6183496231E-01    1.3296534432E-08
    1.6240000000E+00    6.9557521654E+00    1.5708635599E-01    0.0000000000E+00    2.4676123238E-02    1.5708635599E-01    6.1852828926E-09
    1.6320000000E+00    7.0938274038E+00    1.5242947433E-01    0.0000000000E+00    2.3234744644E-02    1.5242947433E-01    7.7579776370E-10
    1.6400000000E+00    7.2339481600E+00    1.4786429206E-01    0.0000000000E+00    2.1863848867E-02    1.4786429206E-01    7.5811466649E-09
    1.6480000000E+00    7.3761345372E+00    1.4339071481E-01    0.0000000000E+00    2.0560897095E-02    1.4339071481E-01    1.4225518467E-08
    1.6560000000E+00    7.5204067369E+00    1.3900858078E-01    0.0000000000E+00    1.9323385529E-02    1.3900858078E-01    2.0703988542E-08
    1.6640000000E+00    7.6667850588E+00    1.3471766240E-01    0.0000000000E+00    1.8148848562E-02    1.3471766240E-01    2.7011957446E-08
    1.6720000000E+00    7.8152899011E+00    1.3051766815E-01    0.0000000000E+00    1.7034861699E-02    1.3051766815E-01    3.3145154662E-08
    1.6800000000E+00    7.9659417600E+00    1.2640824430E-01    0.0000000000E+00    1.5979044228E-02    1.2640824430E-01    3.9099641615E-08
    1.6880000000E+00    8.1187612303E+00    1.2238897678E-01    0.0000000000E+00    1.4979061638E-02    1.2238897678E-01    4.4871813955E-08
    1.6960000000E+00    8.2737690051E+00    1.1845939302E-01    0.0000000000E+00    1.4032627796E-02    1.1845939302E-01    5.0458403119E-08
    1.7040000000E+00    8.4309858755E+00    1.1461896388E-01    0.0000000000E+00    1.3137506882E-02    1.1461896388E-01    5.5856477162E-08
