# Quartic Well - state n = 0
# Parity (even=+1, odd=-1) = 1
# gamma =   1.4142136E+00
# epsilon (numeric) =   6.6798626E-01
# Note: no analytic psi for quartic; psi_exact column is 0.0
# Xmax =   8.000000
# grid = 2001
# columns: xi   v(xi)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
    4.8000000000E-02    5.3084160000E-06    8.3879284241E-01    0.0000000000E+00    7.0357343248E-01    8.3879284241E-01    6.4449046336E-09
    5.6000000000E-02    9.8344960000E-06    8.3832623645E-01    0.0000000000E+00    7.0279087872E-01    8.3832623645E-01    7.6962654281E-09
    6.4000000000E-02    1.6777216000E-05    8.3778795330E-01    0.0000000000E+00    7.0188865470E-01    8.3778795330E-01    8.9599644031E-09
    7.2000000000E-02    2.6873856000E-05    8.3717803975E-01    0.0000000000E+00    7.0086707024E-01    8.3717803975E-01    1.0237929113E-08
    8.0000000000E-02    4.0960000000E-05    8.3649654902E-01    0.0000000000E+00    6.9972647652E-01    8.3649654902E-01    1.1532066465E-08
    8.8000000000E-02    5.9969536000E-05    8.3574354090E-01    0.0000000000E+00    6.9846726615E-01    8.3574354090E-01    1.2844259894E-08
    9.6000000000E-02    8.4934656000E-05    8.3491908181E-01    0.0000000000E+00    6.9708987316E-01    8.3491908181E-01    1.4176366562E-08
    1.0400000000E-01    1.1698585600E-04    8.3402324491E-01    0.0000000000E+00    6.9559477305E-01    8.3402324491E-01    1.5530214556E-08
    1.1200000000E-01    1.5735193600E-04    8.3305611023E-01    0.0000000000E+00    6.9398248279E-01    8.3305611023E-01    1.6907600112E-08
    1.2000000000E-01    2.0736000000E-04    8.3201776475E-01    0.0000000000E+00    6.9225356087E-01    8.3201776475E-01    1.8310284848E-08
    1.2800000000E-01    2.6843545600E-04    8.3090830258E-01    0.0000000000E+00    6.9040860730E-01    8.3090830258E-01    1.9739993017E-08
    1.3600000000E-01    3.4210201600E-04    8.2972782505E-01    0.0000000000E+00    6.8844826367E-01    8.2972782505E-01    2.1198408781E-08
    1.4400000000E-01    4.2998169600E-04    8.2847644090E-01    0.0000000000E+00    6.8637321312E-01    8.2847644090E-01    2.2687173501E-08
    1.5200000000E-01    5.3379481600E-04    8.2715426639E-01    0.0000000000E+00    6.8418418041E-01    8.2715426639E-01    2.4207883059E-08
    1.6000000000E-01    6.5536000000E-04    8.2576142551E-01    0.0000000000E+00    6.8188193186E-01    8.2576142551E-01    2.5762085195E-08
    1.6800000000E-01    7.9659417600E-04    8.2429805012E-01    0.0000000000E+00    6.7946727543E-01    8.2429805012E-01    2.7351276877E-08
    1.7600000000E-01    9.5951257600E-04    8.2276428013E-01    0.0000000000E+00    6.7694106066E-01    8.2276428013E-01    2.8976901699E-08
    1.8400000000E-01    1.1462287360E-03    8.2116026371E-01    0.0000000000E+00    6.7430417870E-01    8.2116026371E-01    3.0640347309E-08
    1.9200000000E-01    1.3589544960E-03    8.1948615744E-01    0.0000000000E+00    6.7155756224E-01    8.1948615744E-01    3.2342942870E-08
    2.0000000000E-01    1.6000000000E-03    8.1774212655E-01    0.0000000000E+00    6.6870218554E-01    8.1774212655E-01    3.4085956560E-08
    2.0800000000E-01    1.8717736960E-03    8.1592834511E-01    0.0000000000E+00    6.6573906435E-01    8.1592834511E-01    3.5870593105E-08
    2.1600000000E-01    2.1767823360E-03    8.1404499622E-01    0.0000000000E+00    6.6266925587E-01    8.1404499622E-01    3.7697991355E-08
    2.2400000000E-01    2.5176309760E-03    8.1209227226E-01    0.0000000000E+00    6.5949385867E-01    8.1209227226E-01    3.9569221906E-08
    2.3200000000E-01    2.8970229760E-03    8.1007037511E-01    0.0000000000E+00    6.5621401263E-01    8.1007037511E-01    4.1485284762E-08
    2.4000000000E-01    3.3177600000E-03    8.0797951635E-01    0.0000000000E+00    6.5283089883E-01    8.0797951635E-01    4.3447107045E-08
    2.4800000000E-01    3.7827420160E-03    8.0581991750E-01    0.0000000000E+00    6.4934573943E-01    8.0581991750E-01    4.5455540765E-08
    2.5600000000E-01    4.2949672960E-03    8.0359181028E-01    0.0000000000E+00    6.4575979754E-01    8.0359181028E-01    4.7511360633E-08
    2.6400000000E-01    4.8575324160E-03    8.0129543682E-01    0.0000000000E+00    6.4207437708E-01    8.0129543682E-01    4.9615261939E-08
    2.7200000000E-01    5.4736322560E-03    7.9893104994E-01    0.0000000000E+00    6.3829082256E-01    7.9893104994E-01    5.1767858483E-08
    2.8000000000E-01    6.1465600000E-03    7.9649891335E-01    0.0000000000E+00    6.3441051896E-01    7.9649891335E-01    5.3969680575E-08
    2.8800000000E-01    6.8797071360E-03    7.9399930191E-01    0.0000000000E+00    6.3043489144E-01    7.9399930191E-01    5.6221173099E-08
    2.9600000000E-01    7.6765634560E-03    7.9143250193E-01    0.0000000000E+00    6.2636540511E-01    7.9143250193E-01    5.8522693642E-08
    3.0400000000E-01    8.5407170560E-03    7.8879881135E-01    0.0000000000E+00    6.2220356478E-01    7.8879881135E-01    6.0874510706E-08
    3.1200000000E-01    9.4758543360E-03    7.8609854004E-01    0.0000000000E+00    6.1795091465E-01    7.8609854004E-01    6.3276801987E-08
    3.2000000000E-01    1.0485760000E-02    7.8333201004E-01    0.0000000000E+00    6.1360903796E-01    7.8333201004E-01    6.5729652732E-08
    3.2800000000E-01    1.1574317056E-02    7.8049955583E-01    0.0000000000E+00    6.0917955665E-01    7.8049955583E-01    6.8233054192E-08
    3.3600000000E-01    1.2745506816E-02    7.7760152456E-01    0.0000000000E+00    6.0466413100E-01    7.7760152456E-01    7.0786902147E-08
    3.4400000000E-01    1.4003408896E-02    7.7463827631E-01    0.0000000000E+00    6.0006445913E-01    7.7463827631E-01    7.3390995526E-08
    3.5200000000E-01    1.5352201216E-02    7.7161018436E-01    0.0000000000E+00    5.9538227661E-01    7.7161018436E-01    7.6045035128E-08
    3.6000000000E-01    1.6796160000E-02    7.6851763543E-01    0.0000000000E+00    5.9061935597E-01    7.6851763543E-01    7.8748622425E-08
    3.6800000000E-01    1.8339659776E-02    7.6536102993E-01    0.0000000000E+00    5.8577750613E-01    7.6536102993E-01    8.1501258486E-08
    3.7600000000E-01    1.9987173376E-02    7.6214078219E-01    0.0000000000E+00    5.8085857187E-01    7.6214078219E-01    8.4302342983E-08
    3.8400000000E-01    2.1743271936E-02    7.5885732073E-01    0.0000000000E+00    5.7586443323E-01    7.5885732073E-01    8.7151173321E-08
    3.9200000000E-01    2.3612624896E-02    7.5551108850E-01    0.0000000000E+00    5.7079700485E-01    7.5551108850E-01    9.0046943884E-08
    4.0000000000E-01    2.5600000000E-02    7.5210254309E-01    0.0000000000E+00    5.6565823532E-01    7.5210254309E-01    9.2988745377E-08
    4.0800000000E-01    2.7710263296E-02    7.4863215697E-01    0.0000000000E+00    5.6045010646E-01    7.4863215697E-01    9.5975564301E-08
    4.1600000000E-01    2.9948379136E-02    7.4510041774E-01    0.0000000000E+00    5.5517463252E-01    7.4510041774E-01    9.9006282554E-08
    4.2400000000E-01    3.2319410176E-02    7.4150782831E-01    0.0000000000E+00    5.4983385945E-01    7.4150782831E-01    1.0207967715E-07
    4.3200000000E-01    3.4828517376E-02    7.3785490715E-01    0.0000000000E+00    5.4442986400E-01    7.3785490715E-01    1.0519442007E-07
    4.4000000000E-01    3.7480960000E-02    7.3414218845E-01    0.0000000000E+00    5.3896475287E-01    7.3414218845E-01    1.0834907825E-07
    4.4800000000E-01    4.0282095616E-02    7.3037022240E-01    0.0000000000E+00    5.3344066177E-01    7.3037022240E-01    1.1154211370E-07
    4.5600000000E-01    4.3237380096E-02    7.2653957528E-01    0.0000000000E+00    5.2785975445E-01    7.2653957528E-01    1.1477188376E-07
    4.6400000000E-01    4.6352367616E-02    7.2265082973E-01    0.0000000000E+00    5.2222422170E-01    7.2265082973E-01    1.1803664152E-07
    4.7200000000E-01    4.9632710656E-02    7.1870458486E-01    0.0000000000E+00    5.1653628029E-01    7.1870458486E-01    1.2133453637E-07
    4.8000000000E-01    5.3084160000E-02    7.1470145646E-01    0.0000000000E+00    5.1079817186E-01    7.1470145646E-01    1.2466361467E-07
    4.8800000000E-01    5.6712564736E-02    7.1064207713E-01    0.0000000000E+00    5.0501216178E-01    7.1064207713E-01    1.2802182067E-07
    4.9600000000E-01    6.0523872256E-02    7.0652709643E-01    0.0000000000E+00    4.9918053799E-01    7.0652709643E-01    1.3140699743E-07
    5.0400000000E-01    6.4524128256E-02    7.0235718102E-01    0.0000000000E+00    4.9330560973E-01    7.0235718102E-01    1.3481688806E-07
    5.1200000000E-01    6.8719476736E-02    6.9813301478E-01    0.0000000000E+00    4.8738970632E-01    6.9813301478E-01    1.3824913700E-07
    5.2000000000E-01    7.3116160000E-02    6.9385529889E-01    0.0000000000E+00    4.8143517579E-01    6.9385529889E-01    1.4170129153E-07
    5.2800000000E-01    7.7720518656E-02    6.8952475198E-01    0.0000000000E+00    4.7544438359E-01    6.8952475198E-01    1.4517080339E-07
    5.3600000000E-01    8.2538991616E-02    6.8514211016E-01    0.0000000000E+00    4.6941971112E-01    6.8514211016E-01    1.4865503064E-07
    5.4400000000E-01    8.7578116096E-02    6.8070812716E-01    0.0000000000E+00    4.6336355438E-01    6.8070812716E-01    1.5215123959E-07
    5.5200000000E-01    9.2844527616E-02    6.7622357429E-01    0.0000000000E+00    4.5727832243E-01    6.7622357429E-01    1.5565660700E-07
    5.6000000000E-01    9.8344960000E-02    6.7168924058E-01    0.0000000000E+00    4.5116643591E-01    6.7168924058E-01    1.5916822235E-07
    5.6800000000E-01    1.0408624538E-01    6.6710593273E-01    0.0000000000E+00    4.4503032549E-01    6.6710593273E-01    1.6268309038E-07
    5.7600000000E-01    1.1007531418E-01    6.6247447519E-01    0.0000000000E+00    4.3887243028E-01    6.6247447519E-01    1.6619813369E-07
    5.8400000000E-01    1.1631919514E-01    6.5779571010E-01    0.0000000000E+00    4.3269519622E-01    6.5779571010E-01    1.6971019562E-07
    5.9200000000E-01    1.2282501530E-01    6.5307049730E-01    0.0000000000E+00    4.2650107444E-01    6.5307049730E-01    1.7321604325E-07
    6.0000000000E-01    1.2960000000E-01    6.4829971429E-01    0.0000000000E+00    4.2029251954E-01    6.4829971429E-01    1.7671237050E-07
    6.0800000000E-01    1.3665147290E-01    6.4348425617E-01    0.0000000000E+00    4.1407198794E-01    6.4348425617E-01    1.8019580157E-07
    6.1600000000E-01    1.4398685594E-01    6.3862503560E-01    0.0000000000E+00    4.0784193610E-01    6.3862503560E-01    1.8366289437E-07
    6.2400000000E-01    1.5161366938E-01    6.3372298266E-01    0.0000000000E+00    4.0160481876E-01    6.3372298266E-01    1.8711014423E-07
    6.3200000000E-01    1.5953953178E-01    6.2877904480E-01    0.0000000000E+00    3.9536308719E-01    6.2877904480E-01    1.9053398771E-07
    6.4000000000E-01    1.6777216000E-01    6.2379418669E-01    0.0000000000E+00    3.8911918734E-01    6.2379418669E-01    1.9393080665E-07
    6.4800000000E-01    1.7631936922E-01    6.1876939006E-01    0.0000000000E+00    3.8287555807E-01    6.1876939006E-01    1.9729693227E-07
    6.5600000000E-01    1.8518907290E-01    6.1370565358E-01    0.0000000000E+00    3.7663462924E-01    6.1370565358E-01    2.0062864955E-07
    6.6400000000E-01    1.9438928282E-01    6.0860399268E-01    0.0000000000E+00    3.7039881991E-01    6.0860399268E-01    2.0392220163E-07
    6.7200000000E-01    2.0392810906E-01    6.0346543932E-01    0.0000000000E+00    3.6417053645E-01    6.0346543932E-01    2.0717379451E-07
    6.8000000000E-01    2.1381376000E-01    5.9829104178E-01    0.0000000000E+00    3.5795217068E-01    5.9829104178E-01    2.1037960177E-07
    6.8800000000E-01    2.2405454234E-01    5.9308186447E-01    0.0000000000E+00    3.5174609796E-01    5.9308186447E-01    2.1353576948E-07
    6.9600000000E-01    2.3465886106E-01    5.8783898761E-01    0.0000000000E+00    3.4555467535E-01    5.8783898761E-01    2.1663842127E-07
    7.0400000000E-01    2.4563521946E-01    5.8256350700E-01    0.0000000000E+00    3.3938023969E-01    5.8256350700E-01    2.1968366351E-07
    7.1200000000E-01    2.5699221914E-01    5.7725653371E-01    0.0000000000E+00    3.3322510571E-01    5.7725653371E-01    2.2266759057E-07
    7.2000000000E-01    2.6873856000E-01    5.7191919377E-01    0.0000000000E+00    3.2709156420E-01    5.7191919377E-01    2.2558629029E-07
    7.2800000000E-01    2.8088304026E-01    5.6655262783E-01    0.0000000000E+00    3.2098188010E-01    5.6655262783E-01    2.2843584952E-07
    7.3600000000E-01    2.9343455642E-01    5.6115799080E-01    0.0000000000E+00    3.1489829064E-01    5.6115799080E-01    2.3121235971E-07
    7.4400000000E-01    3.0640210330E-01    5.5573645153E-01    0.0000000000E+00    3.0884300355E-01    5.5573645153E-01    2.3391192271E-07
    7.5200000000E-01    3.1979477402E-01    5.5028919232E-01    0.0000000000E+00    3.0281819518E-01    5.5028919232E-01    2.3653065658E-07
    7.6000000000E-01    3.3362176000E-01    5.4481740859E-01    0.0000000000E+00    2.9682600870E-01    5.4481740859E-01    2.3906470148E-07
    7.6800000000E-01    3.4789235098E-01    5.3932230843E-01    0.0000000000E+00    2.9086855237E-01    5.3932230843E-01    2.4151022571E-07
    7.7600000000E-01    3.6261593498E-01    5.3380511213E-01    0.0000000000E+00    2.8494789773E-01    5.3380511213E-01    2.4386343173E-07
    7.8400000000E-01    3.7780199834E-01    5.2826705170E-01    0.0000000000E+00    2.7906607791E-01    5.2826705170E-01    2.4612056229E-07
    7.9200000000E-01    3.9346012570E-01    5.2270937044E-01    0.0000000000E+00    2.7322508595E-01    5.2270937044E-01    2.4827790656E-07
    8.0000000000E-01    4.0960000000E-01    5.1713332237E-01    0.0000000000E+00    2.6742687311E-01    5.1713332237E-01    2.5033180637E-07
    8.0800000000E-01    4.2623140250E-01    5.1154017173E-01    0.0000000000E+00    2.6167334729E-01    5.1154017173E-01    2.5227866239E-07
    8.1600000000E-01    4.4336421274E-01    5.0593119242E-01    0.0000000000E+00    2.5596637147E-01    5.0593119242E-01    2.5411494040E-07
    8.2400000000E-01    4.6100840858E-01    5.0030766749E-01    0.0000000000E+00    2.5030776215E-01    5.0030766749E-01    2.5583717750E-07
    8.3200000000E-01    4.7917406618E-01    4.9467088849E-01    0.0000000000E+00    2.4469928791E-01    4.9467088849E-01    2.5744198838E-07
    8.4000000000E-01    4.9787136000E-01    4.8902215490E-01    0.0000000000E+00    2.3914266799E-01    4.8902215490E-01    2.5892607150E-07
    8.4800000000E-01    5.1711056282E-01    4.8336277357E-01    0.0000000000E+00    2.3363957087E-01    4.8336277357E-01    2.6028621532E-07
    8.5600000000E-01    5.3690204570E-01    4.7769405799E-01    0.0000000000E+00    2.2819161304E-01    4.7769405799E-01    2.6151930442E-07
    8.6400000000E-01    5.5725627802E-01    4.7201732774E-01    0.0000000000E+00    2.2280035768E-01    4.7201732774E-01    2.6262232559E-07
    8.7200000000E-01    5.7818382746E-01    4.6633390777E-01    0.0000000000E+00    2.1746731354E-01    4.6633390777E-01    2.6359237388E-07
    8.8000000000E-01    5.9969536000E-01    4.6064512777E-01    0.0000000000E+00    2.1219393373E-01    4.6064512777E-01    2.6442665852E-07
    8.8800000000E-01    6.2180163994E-01    4.5495232143E-01    0.0000000000E+00    2.0698161478E-01    4.5495232143E-01    2.6512250882E-07
    8.9600000000E-01    6.4451352986E-01    4.4925682581E-01    0.0000000000E+00    2.0183169553E-01    4.4925682581E-01    2.6567737988E-07
    9.0400000000E-01    6.6784199066E-01    4.4355998054E-01    0.0000000000E+00    1.9674545634E-01    4.4355998054E-01    2.6608885825E-07
    9.1200000000E-01    6.9179808154E-01    4.3786312718E-01    0.0000000000E+00    1.9172411815E-01    4.3786312718E-01    2.6635466745E-07
    9.2000000000E-01    7.1639296000E-01    4.3216760843E-01    0.0000000000E+00    1.8676884177E-01    4.3216760843E-01    2.6647267331E-07
    9.2800000000E-01    7.4163788186E-01    4.2647476738E-01    0.0000000000E+00    1.8188072721E-01    4.2647476738E-01    2.6644088920E-07
    9.3600000000E-01    7.6754420122E-01    4.2078594678E-01    0.0000000000E+00    1.7706081301E-01    4.2078594678E-01    2.6625748107E-07
    9.4400000000E-01    7.9412337050E-01    4.1510248829E-01    0.0000000000E+00    1.7231007578E-01    4.1510248829E-01    2.6592077233E-07
    9.5200000000E-01    8.2138694042E-01    4.0942573162E-01    0.0000000000E+00    1.6762942971E-01    4.0942573162E-01    2.6542924850E-07
    9.6000000000E-01    8.4934656000E-01    4.0375701386E-01    0.0000000000E+00    1.6301972624E-01    4.0375701386E-01    2.6478156169E-07
    9.6800000000E-01    8.7801397658E-01    3.9809766861E-01    0.0000000000E+00    1.5848175375E-01    3.9809766861E-01    2.6397653484E-07
    9.7600000000E-01    9.0740103578E-01    3.9244902522E-01    0.0000000000E+00    1.5401623739E-01    3.9244902522E-01    2.6301316575E-07
    9.8400000000E-01    9.3751968154E-01    3.8681240797E-01    0.0000000000E+00    1.4962383896E-01    3.8681240797E-01    2.6189063089E-07
    9.9200000000E-01    9.6838195610E-01    3.8118913530E-01    0.0000000000E+00    1.4530515687E-01    3.8118913530E-01    2.6060828885E-07
    1.0000000000E+00    1.0000000000E+00    3.7558051898E-01    0.0000000000E+00    1.4106072624E-01    3.7558051898E-01    2.5916568369E-07
    1.0080000000E+00    1.0323860521E+00    3.6998786330E-01    0.0000000000E+00    1.3689101899E-01    3.6998786330E-01    2.5756254790E-07
    1.0160000000E+00    1.0655524495E+00    3.6441246427E-01    0.0000000000E+00    1.3279644412E-01    3.6441246427E-01    2.5579880507E-07
    1.0240000000E+00    1.0995116278E+00    3.5885560881E-01    0.0000000000E+00    1.2877734798E-01    3.5885560881E-01    2.5387457238E-07
    1.0320000000E+00    1.1342761206E+00    3.5331857394E-01    0.0000000000E+00    1.2483401469E-01    3.5331857394E-01    2.5179016265E-07
    1.0400000000E+00    1.1698585600E+00    3.4780262596E-01    0.0000000000E+00    1.2096666662E-01    3.4780262596E-01    2.4954608616E-07
    1.0480000000E+00    1.2062716764E+00    3.4230901967E-01    0.0000000000E+00    1.1717546495E-01    3.4230901967E-01    2.4714305213E-07
    1.0560000000E+00    1.2435282985E+00    3.3683899757E-01    0.0000000000E+00    1.1346051028E-01    3.3683899757E-01    2.4458196986E-07
    1.0640000000E+00    1.2816413532E+00    3.3139378903E-01    0.0000000000E+00    1.0982184341E-01    3.3139378903E-01    2.4186394957E-07
    1.0720000000E+00    1.3206238659E+00    3.2597460954E-01    0.0000000000E+00    1.0625944606E-01    3.2597460954E-01    2.3899030284E-07
    1.0800000000E+00    1.3604889600E+00    3.2058265989E-01    0.0000000000E+00    1.0277324183E-01    3.2058265989E-01    2.3596254275E-07
    1.0880000000E+00    1.4012498575E+00    3.1521912546E-01    0.0000000000E+00    9.9363097056E-02    3.1521912546E-01    2.3278238368E-07
    1.0960000000E+00    1.4429198787E+00    3.0988517537E-01    0.0000000000E+00    9.6028821912E-02    3.0988517537E-01    2.2945174067E-07
    1.1040000000E+00    1.4855124419E+00    3.0458196177E-01    0.0000000000E+00    9.2770171437E-02    3.0458196177E-01    2.2597272850E-07
    1.1120000000E+00    1.5290410639E+00    2.9931061912E-01    0.0000000000E+00    8.9586846716E-02    2.9931061912E-01    2.2234766043E-07
    1.1200000000E+00    1.5735193600E+00    2.9407226339E-01    0.0000000000E+00    8.6478496094E-02    2.9407226339E-01    2.1857904644E-07
    1.1280000000E+00    1.6189610435E+00    2.8886799140E-01    0.0000000000E+00    8.3444716456E-02    2.8886799140E-01    2.1466959123E-07
    1.1360000000E+00    1.6653799260E+00    2.8369888009E-01    0.0000000000E+00    8.0485054564E-02    2.8369888009E-01    2.1062219184E-07
    1.1440000000E+00    1.7127899177E+00    2.7856598582E-01    0.0000000000E+00    7.7599008455E-02    2.7856598582E-01    2.0643993479E-07
    1.1520000000E+00    1.7612050268E+00    2.7347034371E-01    0.0000000000E+00    7.4786028888E-02    2.7347034371E-01    2.0212609304E-07
    1.1600000000E+00    1.8106393600E+00    2.6841296697E-01    0.0000000000E+00    7.2045520838E-02    2.6841296697E-01    1.9768412240E-07
    1.1680000000E+00    1.8611071222E+00    2.6339484627E-01    0.0000000000E+00    6.9376845044E-02    2.6339484627E-01    1.9311765769E-07
    1.1760000000E+00    1.9126226166E+00    2.5841694912E-01    0.0000000000E+00    6.6779319592E-02    2.5841694912E-01    1.8843050854E-07
    1.1840000000E+00    1.9652002447E+00    2.5348021923E-01    0.0000000000E+00    6.4252221541E-02    2.5348021923E-01    1.8362665476E-07
    1.1920000000E+00    2.0188545065E+00    2.4858557598E-01    0.0000000000E+00    6.1794788585E-02    2.4858557598E-01    1.7871024146E-07
    1.2000000000E+00    2.0736000000E+00    2.4373391382E-01    0.0000000000E+00    5.9406220747E-02    2.4373391382E-01    1.7368557376E-07
    1.2080000000E+00    2.1294514217E+00    2.3892610175E-01    0.0000000000E+00    5.7085682099E-02    2.3892610175E-01    1.6855711122E-07
    1.2160000000E+00    2.1864235663E+00    2.3416298280E-01    0.0000000000E+00    5.4832302513E-02    2.3416298280E-01    1.6332946186E-07
    1.2240000000E+00    2.2445313270E+00    2.2944537351E-01    0.0000000000E+00    5.2645179425E-02    2.2944537351E-01    1.5800737601E-07
    1.2320000000E+00    2.3037896950E+00    2.2477406350E-01    0.0000000000E+00    5.0523379623E-02    2.2477406350E-01    1.5259573967E-07
    1.2400000000E+00    2.3642137600E+00    2.2014981501E-01    0.0000000000E+00    4.8465941048E-02    2.2014981501E-01    1.4709956775E-07
    1.2480000000E+00    2.4258187100E+00    2.1557336246E-01    0.0000000000E+00    4.6471874602E-02    2.1557336246E-01    1.4152399692E-07
    1.2560000000E+00    2.4886198313E+00    2.1104541209E-01    0.0000000000E+00    4.4540165963E-02    2.1104541209E-01    1.3587427822E-07
    1.2640000000E+00    2.5526325084E+00    2.0656664156E-01    0.0000000000E+00    4.2669777405E-02    2.0656664156E-01    1.3015576940E-07
    1.2720000000E+00    2.6178722243E+00    2.0213769964E-01    0.0000000000E+00    4.0859649617E-02    2.0213769964E-01    1.2437392707E-07
    1.2800000000E+00    2.6843545600E+00    1.9775920589E-01    0.0000000000E+00    3.9108703513E-02    1.9775920589E-01    1.1853429856E-07
    1.2880000000E+00    2.7520951951E+00    1.9343175034E-01    0.0000000000E+00    3.7415842041E-02    1.9343175034E-01    1.1264251357E-07
    1.2960000000E+00    2.8211099075E+00    1.8915589330E-01    0.0000000000E+00    3.5779951971E-02    1.8915589330E-01    1.0670427569E-07
    1.3040000000E+00    2.8914145731E+00    1.8493216508E-01    0.0000000000E+00    3.4199905680E-02    1.8493216508E-01    1.0072535365E-07
    1.3120000000E+00    2.9630251663E+00    1.8076106580E-01    0.0000000000E+00    3.2674562909E-02    1.8076106580E-01    9.4711572512E-08
    1.3200000000E+00    3.0359577600E+00    1.7664306525E-01    0.0000000000E+00    3.1202772502E-02    1.7664306525E-01    8.8668804592E-08
    1.3280000000E+00    3.1102285251E+00    1.7257860273E-01    0.0000000000E+00    2.9783374121E-02    1.7257860273E-01    8.2602960376E-08
    1.3360000000E+00    3.1858537308E+00    1.6856808693E-01    0.0000000000E+00    2.8415199933E-02    1.6856808693E-01    7.6519979258E-08
    1.3440000000E+00    3.2628497449E+00    1.6461189588E-01    0.0000000000E+00    2.7097076267E-02    1.6461189588E-01    7.0425820217E-08
    1.3520000000E+00    3.3412330332E+00    1.6071037688E-01    0.0000000000E+00    2.5827825238E-02    1.6071037688E-01    6.4326452417E-08
    1.3600000000E+00    3.4210201600E+00    1.5686384649E-01    0.0000000000E+00    2.4606266336E-02    1.5686384649E-01    5.8227845770E-08
    1.3680000000E+00    3.5022277878E+00    1.5307259053E-01    0.0000000000E+00    2.3431217971E-02    1.5307259053E-01    5.2135961460E-08
    1.3760000000E+00    3.5848726774E+00    1.4933686414E-01    0.0000000000E+00    2.2301498990E-02    1.4933686414E-01    4.6056742476E-08
    1.3840000000E+00    3.6689716879E+00    1.4565689183E-01    0.0000000000E+00    2.1215930137E-02    1.4565689183E-01    3.9996104138E-08
    1.3920000000E+00    3.7545417769E+00    1.4203286761E-01    0.0000000000E+00    2.0173335481E-02    1.4203286761E-01    3.3959924680E-08
    1.4000000000E+00    3.8416000000E+00    1.3846495509E-01    0.0000000000E+00    1.9172543787E-02    1.3846495509E-01    2.7954035876E-08
    1.4080000000E+00    3.9301635113E+00    1.3495328765E-01    0.0000000000E+00    1.8212389848E-02    1.3495328765E-01    2.1984213740E-08
    1.4160000000E+00    4.0202495631E+00    1.3149796865E-01    0.0000000000E+00    1.7291715758E-02    1.3149796865E-01    1.6056169337E-08
    1.4240000000E+00    4.1118755062E+00    1.2809907160E-01    0.0000000000E+00    1.6409372145E-02    1.2809907160E-01    1.0175539699E-08
    1.4320000000E+00    4.2050587894E+00    1.2475664047E-01    0.0000000000E+00    1.5564219341E-02    1.2475664047E-01    4.3478788859E-09
    1.4400000000E+00    4.2998169600E+00    1.2147068990E-01    0.0000000000E+00    1.4755128505E-02    1.2147068990E-01    1.4213508044E-09
    1.4480000000E+00    4.3961676636E+00    1.1824120555E-01    0.0000000000E+00    1.3980982689E-02    1.1824120555E-01    7.1267874302E-09
    1.4560000000E+00    4.4941286441E+00    1.1506814439E-01    0.0000000000E+00    1.3240677853E-02    1.1506814439E-01    1.2763177821E-08
    1.4640000000E+00    4.5937177436E+00    1.1195143509E-01    0.0000000000E+00    1.2533123820E-02    1.1195143509E-01    1.8325385769E-08
    1.4720000000E+00    4.6949529027E+00    1.0889097839E-01    0.0000000000E+00    1.1857245174E-02    1.0889097839E-01    2.3808399981E-08
    1.4800000000E+00    4.7978521600E+00    1.0588664746E-01    0.0000000000E+00    1.1211982111E-02    1.0588664746E-01    2.9207341783E-08
    1.4880000000E+00    4.9024336527E+00    1.0293828842E-01    0.0000000000E+00    1.0596291223E-02    1.0293828842E-01    3.4517472557E-08
    1.4960000000E+00    5.0087156163E+00    1.0004572070E-01    0.0000000000E+00    1.0009146230E-02    1.0004572070E-01    3.9734200880E-08
    1.5040000000E+00    5.1167163843E+00    9.7208737580E-02    0.0000000000E+00    9.4495386620E-03    9.7208737580E-02    4.4853089375E-08
    1.5120000000E+00    5.2264543887E+00    9.4427106660E-02    0.0000000000E+00    8.9164784721E-03    9.4427106660E-02    4.9869861233E-08
    1.5200000000E+00    5.3379481600E+00    9.1700570386E-02    0.0000000000E+00    8.4089946091E-03    9.1700570386E-02    5.4780406399E-08
    1.5280000000E+00    5.4512163267E+00    8.9028846593E-02    0.0000000000E+00    7.9261355258E-03    8.9028846593E-02    5.9580787432E-08
    1.5360000000E+00    5.5662776156E+00    8.6411629063E-02    0.0000000000E+00    7.4669696373E-03    8.6411629063E-02    6.4267244977E-08
    1.5440000000E+00    5.6831508521E+00    8.3848588100E-02    0.0000000000E+00    7.0305857264E-03    8.3848588100E-02    6.8836202892E-08
    1.5520000000E+00    5.8018549596E+00    8.1339371134E-02    0.0000000000E+00    6.6160932964E-03    8.1339371134E-02    7.3284272978E-08
    1.5600000000E+00    5.9224089600E+00    7.8883603327E-02    0.0000000000E+00    6.2226228739E-03    7.8883603327E-02    7.7608259325E-08
    1.5680000000E+00    6.0448319734E+00    7.6480888210E-02    0.0000000000E+00    5.8493262613E-03    7.6480888210E-02    8.1805162254E-08
    1.5760000000E+00    6.1691432182E+00    7.4130808317E-02    0.0000000000E+00    5.4953767417E-03    7.4130808317E-02    8.5872181850E-08
    1.5840000000E+00    6.2953620111E+00    7.1832925852E-02    0.0000000000E+00    5.1599692365E-03    7.1832925852E-02    8.9806721085E-08
    1.5920000000E+00    6.4235077673E+00    6.9586783356E-02    0.0000000000E+00    4.8423204179E-03    6.9586783356E-02    9.3606388521E-08
