# Quartic Well - state n = 3
# Parity (even=+1, odd=-1) = -1
# gamma =   1.4142136E+00
# epsilon (numeric) =   7.3357301E+00
# Note: no analytic psi for quartic; psi_exact column is 0.0
# Xmax =   8.000000
# grid = 2001
# columns: xi   v(xi)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
   -7.7600000000E-01    3.6261593498E-01   -1.2076136973E-01    0.0000000000E+00    1.4583308419E-02   -1.2076136973E-01    1.1722344135E-06
   -7.6800000000E-01    3.4789235098E-01   -1.4099469305E-01    0.0000000000E+00    1.9879503467E-02   -1.4099469305E-01    1.1689567978E-06
   -7.6000000000E-01    3.3362176000E-01   -1.6110190846E-01    0.0000000000E+00    2.5953824909E-02   -1.6110190846E-01    1.1643754782E-06
   -7.5200000000E-01    3.1979477402E-01   -1.8106473863E-01    0.0000000000E+00    3.2784439574E-02   -1.8106473863E-01    1.1584954354E-06
   -7.4400000000E-01    3.0640210330E-01   -2.0086497271E-01    0.0000000000E+00    4.0346737261E-02   -2.0086497271E-01    1.1513233123E-06
   -7.3600000000E-01    2.9343455642E-01   -2.2048448665E-01    0.0000000000E+00    4.8613408854E-02   -2.2048448665E-01    1.1428673910E-06
   -7.2800000000E-01    2.8088304026E-01   -2.3990526343E-01    0.0000000000E+00    5.7554535421E-02   -2.3990526343E-01    1.1331375677E-06
   -7.2000000000E-01    2.6873856000E-01   -2.5910941311E-01    0.0000000000E+00    6.7137687964E-02   -2.5910941311E-01    1.1221453255E-06
   -7.1200000000E-01    2.5699221914E-01   -2.7807919283E-01    0.0000000000E+00    7.7328037485E-02   -2.7807919283E-01    1.1099037049E-06
   -7.0400000000E-01    2.4563521946E-01   -2.9679702652E-01    0.0000000000E+00    8.8088474953E-02   -2.9679702652E-01    1.0964272729E-06
   -6.9600000000E-01    2.3465886106E-01   -3.1524552453E-01    0.0000000000E+00    9.9379740735E-02   -3.1524552453E-01    1.0817320896E-06
   -6.8800000000E-01    2.2405454234E-01   -3.3340750292E-01    0.0000000000E+00    1.1116056300E-01   -3.3340750292E-01    1.0658356731E-06
   -6.8000000000E-01    2.1381376000E-01   -3.5126600262E-01    0.0000000000E+00    1.2338780460E-01   -3.5126600262E-01    1.0487569628E-06
   -6.7200000000E-01    2.0392810906E-01   -3.6880430824E-01    0.0000000000E+00    1.3601661778E-01   -3.6880430824E-01    1.0305162817E-06
   -6.6400000000E-01    1.9438928282E-01   -3.8600596661E-01    0.0000000000E+00    1.4900060626E-01   -3.8600596661E-01    1.0111352957E-06
   -6.5600000000E-01    1.8518907290E-01   -4.0285480503E-01    0.0000000000E+00    1.6229199394E-01   -4.0285480503E-01    9.9063697340E-07
   -6.4800000000E-01    1.7631936922E-01   -4.1933494918E-01    0.0000000000E+00    1.7584179960E-01   -4.1933494918E-01    9.6904554305E-07
   -6.4000000000E-01    1.6777216000E-01   -4.3543084063E-01    0.0000000000E+00    1.8960001697E-01   -4.3543084063E-01    9.4638644928E-07
   -6.3200000000E-01    1.5953953178E-01   -4.5112725406E-01    0.0000000000E+00    2.0351579935E-01   -4.5112725406E-01    9.2268630832E-07
   -6.2400000000E-01    1.5161366938E-01   -4.6640931400E-01    0.0000000000E+00    2.1753764819E-01   -4.6640931400E-01    8.9797286241E-07
   -6.1600000000E-01    1.4398685594E-01   -4.8126251123E-01    0.0000000000E+00    2.3161360472E-01   -4.8126251123E-01    8.7227493327E-07
   -6.0800000000E-01    1.3665147290E-01   -4.9567271872E-01    0.0000000000E+00    2.4569144409E-01   -4.9567271872E-01    8.4562237484E-07
   -6.0000000000E-01    1.2960000000E-01   -5.0962620710E-01    0.0000000000E+00    2.5971887096E-01   -5.0962620710E-01    8.1804602530E-07
   -5.9200000000E-01    1.2282501530E-01   -5.2310965970E-01    0.0000000000E+00    2.7364371607E-01   -5.2310965970E-01    7.8957765859E-07
   -5.8400000000E-01    1.1631919514E-01   -5.3611018714E-01    0.0000000000E+00    2.8741413275E-01   -5.3611018714E-01    7.6024993538E-07
   -5.7600000000E-01    1.1007531418E-01   -5.4861534133E-01    0.0000000000E+00    3.0097879274E-01   -5.4861534133E-01    7.3009635368E-07
   -5.6800000000E-01    1.0408624538E-01   -5.6061312908E-01    0.0000000000E+00    3.1428708050E-01   -5.6061312908E-01    6.9915119918E-07
   -5.6000000000E-01    9.8344960000E-02   -5.7209202511E-01    0.0000000000E+00    3.2728928520E-01   -5.7209202511E-01    6.6744949533E-07
   -5.5200000000E-01    9.2844527616E-02   -5.8304098455E-01    0.0000000000E+00    3.3993678966E-01   -5.8304098455E-01    6.3502695335E-07
   -5.4400000000E-01    8.7578116096E-02   -5.9344945490E-01    0.0000000000E+00    3.5218225552E-01   -5.9344945490E-01    6.0191992219E-07
   -5.3600000000E-01    8.2538991616E-02   -6.0330738743E-01    0.0000000000E+00    3.6397980373E-01   -6.0330738743E-01    5.6816533855E-07
   -5.2800000000E-01    7.7720518656E-02   -6.1260524804E-01    0.0000000000E+00    3.7528518992E-01   -6.1260524804E-01    5.3380067697E-07
   -5.2000000000E-01    7.3116160000E-02   -6.2133402748E-01    0.0000000000E+00    3.8605597370E-01   -6.2133402748E-01    4.9886390022E-07
   -5.1200000000E-01    6.8719476736E-02   -6.2948525107E-01    0.0000000000E+00    3.9625168132E-01   -6.2948525107E-01    4.6339340988E-07
   -5.0400000000E-01    6.4524128256E-02   -6.3705098776E-01    0.0000000000E+00    4.0583396101E-01   -6.3705098776E-01    4.2742799730E-07
   -4.9600000000E-01    6.0523872256E-02   -6.4402385864E-01    0.0000000000E+00    4.1476673049E-01   -6.4402385864E-01    3.9100679498E-07
   -4.8800000000E-01    5.6712564736E-02   -6.5039704479E-01    0.0000000000E+00    4.2301631587E-01   -6.5039704479E-01    3.5416922838E-07
   -4.8000000000E-01    5.3084160000E-02   -6.5616429460E-01    0.0000000000E+00    4.3055158150E-01   -6.5616429460E-01    3.1695496834E-07
   -4.7200000000E-01    4.9632710656E-02   -6.6131993039E-01    0.0000000000E+00    4.3734405033E-01   -6.6131993039E-01    2.7940388402E-07
   -4.6400000000E-01    4.6352367616E-02   -6.6585885449E-01    0.0000000000E+00    4.4336801410E-01   -6.6585885449E-01    2.4155599652E-07
   -4.5600000000E-01    4.3237380096E-02   -6.6977655461E-01    0.0000000000E+00    4.4860063310E-01   -6.6977655461E-01    2.0345143317E-07
   -4.4800000000E-01    4.0282095616E-02   -6.7306910868E-01    0.0000000000E+00    4.5302202506E-01   -6.7306910868E-01    1.6513038261E-07
   -4.4000000000E-01    3.7480960000E-02   -6.7573318899E-01    0.0000000000E+00    4.5661534270E-01   -6.7573318899E-01    1.2663305061E-07
   -4.3200000000E-01    3.4828517376E-02   -6.7776606573E-01    0.0000000000E+00    4.5936683985E-01   -6.7776606573E-01    8.7999616698E-08
   -4.2400000000E-01    3.2319410176E-02   -6.7916560992E-01    0.0000000000E+00    4.6126592570E-01   -6.7916560992E-01    4.9270191729E-08
   -4.1600000000E-01    2.9948379136E-02   -6.7993029569E-01    0.0000000000E+00    4.6230520699E-01   -6.7993029569E-01    1.0484776253E-08
   -4.0800000000E-01    2.7710263296E-02   -6.8005920189E-01    0.0000000000E+00    4.6248051808E-01   -6.8005920189E-01    2.8316780133E-08
   -4.0000000000E-01    2.5600000000E-02   -6.7955201321E-01    0.0000000000E+00    4.6179093866E-01   -6.7955201321E-01    6.7094818499E-08
   -3.9200000000E-01    2.3612624896E-02   -6.7840902051E-01    0.0000000000E+00    4.6023879911E-01   -6.7840902051E-01    1.0580990933E-07
   -3.8400000000E-01    2.1743271936E-02   -6.7663112063E-01    0.0000000000E+00    4.5782967340E-01   -6.7663112063E-01    1.4442289026E-07
   -3.7600000000E-01    1.9987173376E-02   -6.7421981557E-01    0.0000000000E+00    4.5457235971E-01   -6.7421981557E-01    1.8289490282E-07
   -3.6800000000E-01    1.8339659776E-02   -6.7117721107E-01    0.0000000000E+00    4.5047884866E-01   -6.7117721107E-01    2.2118742815E-07
   -3.6000000000E-01    1.6796160000E-02   -6.6750601449E-01    0.0000000000E+00    4.4556427938E-01   -6.6750601449E-01    2.5926232165E-07
   -3.5200000000E-01    1.5352201216E-02   -6.6320953222E-01    0.0000000000E+00    4.3984688363E-01   -6.6320953222E-01    2.9708184663E-07
   -3.4400000000E-01    1.4003408896E-02   -6.5829166642E-01    0.0000000000E+00    4.3334791808E-01   -6.5829166642E-01    3.3460870685E-07
   -3.3600000000E-01    1.2745506816E-02   -6.5275691114E-01    0.0000000000E+00    4.2609158504E-01   -6.5275691114E-01    3.7180607807E-07
   -3.2800000000E-01    1.1574317056E-02   -6.4661034794E-01    0.0000000000E+00    4.1810494206E-01   -6.4661034794E-01    4.0863763850E-07
   -3.2000000000E-01    1.0485760000E-02   -6.3985764084E-01    0.0000000000E+00    4.0941780054E-01   -6.3985764084E-01    4.4506759819E-07
   -3.1200000000E-01    9.4758543360E-03   -6.3250503078E-01    0.0000000000E+00    4.0006261397E-01   -6.3250503078E-01    4.8106072737E-07
   -3.0400000000E-01    8.5407170560E-03   -6.2455932949E-01    0.0000000000E+00    3.9007435606E-01   -6.2455932949E-01    5.1658238382E-07
   -2.9600000000E-01    7.6765634560E-03   -6.1602791277E-01    0.0000000000E+00    3.7949038932E-01   -6.1602791277E-01    5.5159853903E-07
   -2.8800000000E-01    6.8797071360E-03   -6.0691871328E-01    0.0000000000E+00    3.6835032453E-01   -6.0691871328E-01    5.8607580356E-07
   -2.8000000000E-01    6.1465600000E-03   -5.9724021277E-01    0.0000000000E+00    3.5669587175E-01   -5.9724021277E-01    6.1998145114E-07
   -2.7200000000E-01    5.4736322560E-03   -5.8700143379E-01    0.0000000000E+00    3.4457068327E-01   -5.8700143379E-01    6.5328344199E-07
   -2.6400000000E-01    4.8575324160E-03   -5.7621193088E-01    0.0000000000E+00    3.3202018929E-01   -5.7621193088E-01    6.8595044498E-07
   -2.5600000000E-01    4.2949672960E-03   -5.6488178130E-01    0.0000000000E+00    3.1909142684E-01   -5.6488178130E-01    7.1795185889E-07
   -2.4800000000E-01    3.7827420160E-03   -5.5302157516E-01    0.0000000000E+00    3.0583286260E-01   -5.5302157516E-01    7.4925783274E-07
   -2.4000000000E-01    3.3177600000E-03   -5.4064240523E-01    0.0000000000E+00    2.9229421033E-01   -5.4064240523E-01    7.7983928512E-07
   -2.3200000000E-01    2.8970229760E-03   -5.2775585609E-01    0.0000000000E+00    2.7852624363E-01   -5.2775585609E-01    8.0966792264E-07
   -2.2400000000E-01    2.5176309760E-03   -5.1437399301E-01    0.0000000000E+00    2.6458060469E-01   -5.1437399301E-01    8.3871625746E-07
   -2.1600000000E-01    2.1767823360E-03   -5.0050935026E-01    0.0000000000E+00    2.5050960970E-01   -5.0050935026E-01    8.6695762398E-07
   -2.0800000000E-01    1.8717736960E-03   -4.8617491903E-01    0.0000000000E+00    2.3636605189E-01   -4.8617491903E-01    8.9436619463E-07
   -2.0000000000E-01    1.6000000000E-03   -4.7138413490E-01    0.0000000000E+00    2.2220300264E-01   -4.7138413490E-01    9.2091699488E-07
   -1.9200000000E-01    1.3589544960E-03   -4.5615086499E-01    0.0000000000E+00    2.0807361163E-01   -4.5615086499E-01    9.4658591734E-07
   -1.8400000000E-01    1.1462287360E-03   -4.4048939460E-01    0.0000000000E+00    1.9403090675E-01   -4.4048939460E-01    9.7134973524E-07
   -1.7600000000E-01    9.5951257600E-04   -4.2441441353E-01    0.0000000000E+00    1.8012759441E-01   -4.2441441353E-01    9.9518611495E-07
   -1.6800000000E-01    7.9659417600E-04   -4.0794100208E-01    0.0000000000E+00    1.6641586117E-01   -4.0794100208E-01    1.0180736279E-06
   -1.6000000000E-01    6.5536000000E-04   -3.9108461656E-01    0.0000000000E+00    1.5294717731E-01   -3.9108461656E-01    1.0399917619E-06
   -1.5200000000E-01    5.3379481600E-04   -3.7386107465E-01    0.0000000000E+00    1.3977210314E-01   -3.7386107465E-01    1.0609209312E-06
   -1.4400000000E-01    4.2998169600E-04   -3.5628654024E-01    0.0000000000E+00    1.2694009876E-01   -3.5628654024E-01    1.0808424867E-06
   -1.3600000000E-01    3.4210201600E-04   -3.3837750812E-01    0.0000000000E+00    1.1449933800E-01   -3.3837750812E-01    1.0997387248E-06
   -1.2800000000E-01    2.6843545600E-04   -3.2015078826E-01    0.0000000000E+00    1.0249652722E-01   -3.2015078826E-01    1.1175928963E-06
   -1.2000000000E-01    2.0736000000E-04   -3.0162348991E-01    0.0000000000E+00    9.0976729664E-02   -3.0162348991E-01    1.1343892138E-06
   -1.1200000000E-01    1.5735193600E-04   -2.8281300533E-01    0.0000000000E+00    7.9983195986E-02   -2.8281300533E-01    1.1501128594E-06
   -1.0400000000E-01    1.1698585600E-04   -2.6373699338E-01    0.0000000000E+00    6.9557201677E-02   -2.6373699338E-01    1.1647499913E-06
   -9.6000000000E-02    8.4934656000E-05   -2.4441336276E-01    0.0000000000E+00    5.9737891896E-02   -2.4441336276E-01    1.1782877501E-06
   -8.8000000000E-02    5.9969536000E-05   -2.2486025513E-01    0.0000000000E+00    5.0562134338E-02   -2.2486025513E-01    1.1907142644E-06
   -8.0000000000E-02    4.0960000000E-05   -2.0509602797E-01    0.0000000000E+00    4.2064380687E-02   -2.0509602797E-01    1.2020186560E-06
   -7.2000000000E-02    2.6873856000E-05   -1.8513923724E-01    0.0000000000E+00    3.4276537166E-02   -1.8513923724E-01    1.2121910445E-06
   -6.4000000000E-02    1.6777216000E-05   -1.6500861994E-01    0.0000000000E+00    2.7227844654E-02   -1.6500861994E-01    1.2212225517E-06
   -5.6000000000E-02    9.8344960000E-06   -1.4472307642E-01    0.0000000000E+00    2.0944768847E-02   -1.4472307642E-01    1.2291053051E-06
   -4.8000000000E-02    5.3084160000E-06   -1.2430165259E-01    0.0000000000E+00    1.5450900836E-02   -1.2430165259E-01    1.2358324413E-06
   -4.0000000000E-02    2.5600000000E-06   -1.0376352203E-01    0.0000000000E+00    1.0766868505E-02   -1.0376352203E-01    1.2413981087E-06
   -3.2000000000E-02    1.0485760000E-06   -8.3127967948E-02    0.0000000000E+00    6.9102590551E-03   -8.3127967948E-02    1.2457974699E-06
   -2.4000000000E-02    3.3177600000E-07   -6.2414365027E-02    0.0000000000E+00    3.8955529618E-03   -6.2414365027E-02    1.2490267039E-06
   -1.6000000000E-02    6.5536000000E-08   -4.1642161265E-02    0.0000000000E+00    1.7340695948E-03   -4.1642161265E-02    1.2510830073E-06
   -8.0000000000E-03    4.0960000000E-09   -2.0830859679E-02    0.0000000000E+00    4.3392471498E-04   -2.0830859679E-02    1.2519645956E-06
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    8.0000000000E-03    4.0960000000E-09    2.0830859679E-02    0.0000000000E+00    4.3392471498E-04    2.0830859679E-02    1.2519645956E-06
    1.6000000000E-02    6.5536000000E-08    4.1642161265E-02    0.0000000000E+00    1.7340695948E-03    4.1642161265E-02    1.2510830073E-06
    2.4000000000E-02    3.3177600000E-07    6.2414365027E-02    0.0000000000E+00    3.8955529618E-03    6.2414365027E-02    1.2490267039E-06
    3.2000000000E-02    1.0485760000E-06    8.3127967948E-02    0.0000000000E+00    6.9102590551E-03    8.3127967948E-02    1.2457974699E-06
    4.0000000000E-02    2.5600000000E-06    1.0376352203E-01    0.0000000000E+00    1.0766868505E-02    1.0376352203E-01    1.2413981087E-06
    4.8000000000E-02    5.3084160000E-06    1.2430165259E-01    0.0000000000E+00    1.5450900836E-02    1.2430165259E-01    1.2358324413E-06
    5.6000000000E-02    9.8344960000E-06    1.4472307642E-01    0.0000000000E+00    2.0944768847E-02    1.4472307642E-01    1.2291053051E-06
    6.4000000000E-02    1.6777216000E-05    1.6500861994E-01    0.0000000000E+00    2.7227844654E-02    1.6500861994E-01    1.2212225517E-06
    7.2000000000E-02    2.6873856000E-05    1.8513923724E-01    0.0000000000E+00    3.4276537166E-02    1.8513923724E-01    1.2121910445E-06
    8.0000000000E-02    4.0960000000E-05    2.0509602797E-01    0.0000000000E+00    4.2064380687E-02    2.0509602797E-01    1.2020186560E-06
    8.8000000000E-02    5.9969536000E-05    2.2486025513E-01    0.0000000000E+00    5.0562134338E-02    2.2486025513E-01    1.1907142644E-06
    9.6000000000E-02    8.4934656000E-05    2.4441336276E-01    0.0000000000E+00    5.9737891896E-02    2.4441336276E-01    1.1782877501E-06
    1.0400000000E-01    1.1698585600E-04    2.6373699338E-01    0.0000000000E+00    6.9557201677E-02    2.6373699338E-01    1.1647499913E-06
    1.1200000000E-01    1.5735193600E-04    2.8281300533E-01    0.0000000000E+00    7.9983195986E-02    2.8281300533E-01    1.1501128594E-06
    1.2000000000E-01    2.0736000000E-04    3.0162348991E-01    0.0000000000E+00    9.0976729664E-02    3.0162348991E-01    1.1343892138E-06
    1.2800000000E-01    2.6843545600E-04    3.2015078826E-01    0.0000000000E+00    1.0249652722E-01    3.2015078826E-01    1.1175928963E-06
    1.3600000000E-01    3.4210201600E-04    3.3837750812E-01    0.0000000000E+00    1.1449933800E-01    3.3837750812E-01    1.0997387248E-06
    1.4400000000E-01    4.2998169600E-04    3.5628654024E-01    0.0000000000E+00    1.2694009876E-01    3.5628654024E-01    1.0808424867E-06
    1.5200000000E-01    5.3379481600E-04    3.7386107465E-01    0.0000000000E+00    1.3977210314E-01    3.7386107465E-01    1.0609209312E-06
    1.6000000000E-01    6.5536000000E-04    3.9108461656E-01    0.0000000000E+00    1.5294717731E-01    3.9108461656E-01    1.0399917619E-06
    1.6800000000E-01    7.9659417600E-04    4.0794100208E-01    0.0000000000E+00    1.6641586117E-01    4.0794100208E-01    1.0180736279E-06
    1.7600000000E-01    9.5951257600E-04    4.2441441353E-01    0.0000000000E+00    1.8012759441E-01    4.2441441353E-01    9.9518611495E-07
    1.8400000000E-01    1.1462287360E-03    4.4048939460E-01    0.0000000000E+00    1.9403090675E-01    4.4048939460E-01    9.7134973524E-07
    1.9200000000E-01    1.3589544960E-03    4.5615086499E-01    0.0000000000E+00    2.0807361163E-01    4.5615086499E-01    9.4658591734E-07
    2.0000000000E-01    1.6000000000E-03    4.7138413490E-01    0.0000000000E+00    2.2220300264E-01    4.7138413490E-01    9.2091699488E-07
    2.0800000000E-01    1.8717736960E-03    4.8617491903E-01    0.0000000000E+00    2.3636605189E-01    4.8617491903E-01    8.9436619463E-07
    2.1600000000E-01    2.1767823360E-03    5.0050935026E-01    0.0000000000E+00    2.5050960970E-01    5.0050935026E-01    8.6695762398E-07
    2.2400000000E-01    2.5176309760E-03    5.1437399301E-01    0.0000000000E+00    2.6458060469E-01    5.1437399301E-01    8.3871625746E-07
    2.3200000000E-01    2.8970229760E-03    5.2775585609E-01    0.0000000000E+00    2.7852624363E-01    5.2775585609E-01    8.0966792264E-07
    2.4000000000E-01    3.3177600000E-03    5.4064240523E-01    0.0000000000E+00    2.9229421033E-01    5.4064240523E-01    7.7983928512E-07
    2.4800000000E-01    3.7827420160E-03    5.5302157516E-01    0.0000000000E+00    3.0583286260E-01    5.5302157516E-01    7.4925783274E-07
    2.5600000000E-01    4.2949672960E-03    5.6488178130E-01    0.0000000000E+00    3.1909142684E-01    5.6488178130E-01    7.1795185889E-07
    2.6400000000E-01    4.8575324160E-03    5.7621193088E-01    0.0000000000E+00    3.3202018929E-01    5.7621193088E-01    6.8595044498E-07
    2.7200000000E-01    5.4736322560E-03    5.8700143379E-01    0.0000000000E+00    3.4457068327E-01    5.8700143379E-01    6.5328344199E-07
    2.8000000000E-01    6.1465600000E-03    5.9724021277E-01    0.0000000000E+00    3.5669587175E-01    5.9724021277E-01    6.1998145114E-07
    2.8800000000E-01    6.8797071360E-03    6.0691871328E-01    0.0000000000E+00    3.6835032453E-01    6.0691871328E-01    5.8607580356E-07
    2.9600000000E-01    7.6765634560E-03    6.1602791277E-01    0.0000000000E+00    3.7949038932E-01    6.1602791277E-01    5.5159853903E-07
    3.0400000000E-01    8.5407170560E-03    6.2455932949E-01    0.0000000000E+00    3.9007435606E-01    6.2455932949E-01    5.1658238382E-07
    3.1200000000E-01    9.4758543360E-03    6.3250503078E-01    0.0000000000E+00    4.0006261397E-01    6.3250503078E-01    4.8106072737E-07
    3.2000000000E-01    1.0485760000E-02    6.3985764084E-01    0.0000000000E+00    4.0941780054E-01    6.3985764084E-01    4.4506759819E-07
    3.2800000000E-01    1.1574317056E-02    6.4661034794E-01    0.0000000000E+00    4.1810494206E-01    6.4661034794E-01    4.0863763850E-07
    3.3600000000E-01    1.2745506816E-02    6.5275691114E-01    0.0000000000E+00    4.2609158504E-01    6.5275691114E-01    3.7180607807E-07
    3.4400000000E-01    1.4003408896E-02    6.5829166642E-01    0.0000000000E+00    4.3334791808E-01    6.5829166642E-01    3.3460870685E-07
    3.5200000000E-01    1.5352201216E-02    6.6320953222E-01    0.0000000000E+00    4.3984688363E-01    6.6320953222E-01    2.9708184663E-07
    3.6000000000E-01    1.6796160000E-02    6.6750601449E-01    0.0000000000E+00    4.4556427938E-01    6.6750601449E-01    2.5926232165E-07
    3.6800000000E-01    1.8339659776E-02    6.7117721107E-01    0.0000000000E+00    4.5047884866E-01    6.7117721107E-01    2.2118742815E-07
    3.7600000000E-01    1.9987173376E-02    6.7421981557E-01    0.0000000000E+00    4.5457235971E-01    6.7421981557E-01    1.8289490282E-07
    3.8400000000E-01    2.1743271936E-02    6.7663112063E-01    0.0000000000E+00    4.5782967340E-01    6.7663112063E-01    1.4442289026E-07
    3.9200000000E-01    2.3612624896E-02    6.7840902051E-01    0.0000000000E+00    4.6023879911E-01    6.7840902051E-01    1.0580990933E-07
    4.0000000000E-01    2.5600000000E-02    6.7955201321E-01    0.0000000000E+00    4.6179093866E-01    6.7955201321E-01    6.7094818499E-08
    4.0800000000E-01    2.7710263296E-02    6.8005920189E-01    0.0000000000E+00    4.6248051808E-01    6.8005920189E-01    2.8316780133E-08
    4.1600000000E-01    2.9948379136E-02    6.7993029569E-01    0.0000000000E+00    4.6230520699E-01    6.7993029569E-01    1.0484776253E-08
    4.2400000000E-01    3.2319410176E-02    6.7916560992E-01    0.0000000000E+00    4.6126592570E-01    6.7916560992E-01    4.9270191729E-08
    4.3200000000E-01    3.4828517376E-02    6.7776606573E-01    0.0000000000E+00    4.5936683985E-01    6.7776606573E-01    8.7999616698E-08
    4.4000000000E-01    3.7480960000E-02    6.7573318899E-01    0.0000000000E+00    4.5661534270E-01    6.7573318899E-01    1.2663305061E-07
    4.4800000000E-01    4.0282095616E-02    6.7306910868E-01    0.0000000000E+00    4.5302202506E-01    6.7306910868E-01    1.6513038261E-07
    4.5600000000E-01    4.3237380096E-02    6.6977655461E-01    0.0000000000E+00    4.4860063310E-01    6.6977655461E-01    2.0345143317E-07
    4.6400000000E-01    4.6352367616E-02    6.6585885449E-01    0.0000000000E+00    4.4336801410E-01    6.6585885449E-01    2.4155599652E-07
    4.7200000000E-01    4.9632710656E-02    6.6131993039E-01    0.0000000000E+00    4.3734405033E-01    6.6131993039E-01    2.7940388402E-07
    4.8000000000E-01    5.3084160000E-02    6.5616429460E-01    0.0000000000E+00    4.3055158150E-01    6.5616429460E-01    3.1695496834E-07
    4.8800000000E-01    5.6712564736E-02    6.5039704479E-01    0.0000000000E+00    4.2301631587E-01    6.5039704479E-01    3.5416922838E-07
    4.9600000000E-01    6.0523872256E-02    6.4402385864E-01    0.0000000000E+00    4.1476673049E-01    6.4402385864E-01    3.9100679498E-07
    5.0400000000E-01    6.4524128256E-02    6.3705098776E-01    0.0000000000E+00    4.0583396101E-01    6.3705098776E-01    4.2742799730E-07
    5.1200000000E-01    6.8719476736E-02    6.2948525107E-01    0.0000000000E+00    3.9625168132E-01    6.2948525107E-01    4.6339340988E-07
    5.2000000000E-01    7.3116160000E-02    6.2133402748E-01    0.0000000000E+00    3.8605597370E-01    6.2133402748E-01    4.9886390022E-07
    5.2800000000E-01    7.7720518656E-02    6.1260524804E-01    0.0000000000E+00    3.7528518992E-01    6.1260524804E-01    5.3380067697E-07
    5.3600000000E-01    8.2538991616E-02    6.0330738743E-01    0.0000000000E+00    3.6397980373E-01    6.0330738743E-01    5.6816533855E-07
    5.4400000000E-01    8.7578116096E-02    5.9344945490E-01    0.0000000000E+00    3.5218225552E-01    5.9344945490E-01    6.0191992219E-07
    5.5200000000E-01    9.2844527616E-02    5.8304098455E-01    0.0000000000E+00    3.3993678966E-01    5.8304098455E-01    6.3502695335E-07
    5.6000000000E-01    9.8344960000E-02    5.7209202511E-01    0.0000000000E+00    3.2728928520E-01    5.7209202511E-01    6.6744949533E-07
    5.6800000000E-01    1.0408624538E-01    5.6061312908E-01    0.0000000000E+00    3.1428708050E-01    5.6061312908E-01    6.9915119918E-07
    5.7600000000E-01    1.1007531418E-01    5.4861534133E-01    0.0000000000E+00    3.0097879274E-01    5.4861534133E-01    7.3009635368E-07
    5.8400000000E-01    1.1631919514E-01    5.3611018714E-01    0.0000000000E+00    2.8741413275E-01    5.3611018714E-01    7.6024993538E-07
    5.9200000000E-01    1.2282501530E-01    5.2310965970E-01    0.0000000000E+00    2.7364371607E-01    5.2310965970E-01    7.8957765859E-07
    6.0000000000E-01    1.2960000000E-01    5.0962620710E-01    0.0000000000E+00    2.5971887096E-01    5.0962620710E-01    8.1804602530E-07
    6.0800000000E-01    1.3665147290E-01    4.9567271872E-01    0.0000000000E+00    2.4569144409E-01    4.9567271872E-01    8.4562237484E-07
    6.1600000000E-01    1.4398685594E-01    4.8126251123E-01    0.0000000000E+00    2.3161360472E-01    4.8126251123E-01    8.7227493327E-07
    6.2400000000E-01    1.5161366938E-01    4.6640931400E-01    0.0000000000E+00    2.1753764819E-01    4.6640931400E-01    8.9797286241E-07
    6.3200000000E-01    1.5953953178E-01    4.5112725406E-01    0.0000000000E+00    2.0351579935E-01    4.5112725406E-01    9.2268630832E-07
    6.4000000000E-01    1.6777216000E-01    4.3543084063E-01    0.0000000000E+00    1.8960001697E-01    4.3543084063E-01    9.4638644928E-07
    6.4800000000E-01    1.7631936922E-01    4.1933494918E-01    0.0000000000E+00    1.7584179960E-01    4.1933494918E-01    9.6904554305E-07
    6.5600000000E-01    1.8518907290E-01    4.0285480503E-01    0.0000000000E+00    1.6229199394E-01    4.0285480503E-01    9.9063697340E-07
    6.6400000000E-01    1.9438928282E-01    3.8600596661E-01    0.0000000000E+00    1.4900060626E-01    3.8600596661E-01    1.0111352957E-06
    6.7200000000E-01    2.0392810906E-01    3.6880430824E-01    0.0000000000E+00    1.3601661778E-01    3.6880430824E-01    1.0305162817E-06
    6.8000000000E-01    2.1381376000E-01    3.5126600262E-01    0.0000000000E+00    1.2338780460E-01    3.5126600262E-01    1.0487569628E-06
    6.8800000000E-01    2.2405454234E-01    3.3340750292E-01    0.0000000000E+00    1.1116056300E-01    3.3340750292E-01    1.0658356731E-06
    6.9600000000E-01    2.3465886106E-01    3.1524552453E-01    0.0000000000E+00    9.9379740735E-02    3.1524552453E-01    1.0817320896E-06
    7.0400000000E-01    2.4563521946E-01    2.9679702652E-01    0.0000000000E+00    8.8088474953E-02    2.9679702652E-01    1.0964272729E-06
    7.1200000000E-01    2.5699221914E-01    2.7807919283E-01    0.0000000000E+00    7.7328037485E-02    2.7807919283E-01    1.1099037049E-06
    7.2000000000E-01    2.6873856000E-01    2.5910941311E-01    0.0000000000E+00    6.7137687964E-02    2.5910941311E-01    1.1221453255E-06
    7.2800000000E-01    2.8088304026E-01    2.3990526343E-01    0.0000000000E+00    5.7554535421E-02    2.3990526343E-01    1.1331375677E-06
    7.3600000000E-01    2.9343455642E-01    2.2048448665E-01    0.0000000000E+00    4.8613408854E-02    2.2048448665E-01    1.1428673910E-06
