# Quartic Well - state n = 5
# Parity (even=+1, odd=-1) = -1
# gamma =   1.4142136E+00
# epsilon (numeric) =   1.3379337E+01
# Note: no analytic psi for quartic; psi_exact column is 0.0
# Xmax =   8.000000
# grid = 2001
# columns: xi   v(xi)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
   -5.2800000000E-01    7.7720518656E-02   -2.5245822888E-01    0.0000000000E+00    6.3735157331E-02   -2.5245822888E-01    2.0573638853E-06
   -5.2000000000E-01    7.3116160000E-02   -2.7614406553E-01    0.0000000000E+00    7.6255544930E-02   -2.7614406553E-01    2.0165801878E-06
   -5.1200000000E-01    6.8719476736E-02   -2.9935963978E-01    0.0000000000E+00    8.9616193931E-02   -2.9935963978E-01    1.9722392002E-06
   -5.0400000000E-01    6.4524128256E-02   -3.2206524832E-01    0.0000000000E+00    1.0372602417E-01   -3.2206524832E-01    1.9244197393E-06
   -4.9600000000E-01    6.0523872256E-02   -3.4422203902E-01    0.0000000000E+00    1.1848881214E-01   -3.4422203902E-01    1.8732068763E-06
   -4.8800000000E-01    5.6712564736E-02   -3.6579207947E-01    0.0000000000E+00    1.3380384540E-01   -3.6579207947E-01    1.8186917588E-06
   -4.8000000000E-01    5.3084160000E-02   -3.8673842389E-01    0.0000000000E+00    1.4956660851E-01   -3.8673842389E-01    1.7609714237E-06
   -4.7200000000E-01    4.9632710656E-02   -4.0702517821E-01    0.0000000000E+00    1.6566949569E-01   -4.0702517821E-01    1.7001485998E-06
   -4.6400000000E-01    4.6352367616E-02   -4.2661756338E-01    0.0000000000E+00    1.8200254538E-01   -4.2661756338E-01    1.6363315006E-06
   -4.5600000000E-01    4.3237380096E-02   -4.4548197664E-01    0.0000000000E+00    1.9845419151E-01   -4.4548197664E-01    1.5696336096E-06
   -4.4800000000E-01    4.0282095616E-02   -4.6358605070E-01    0.0000000000E+00    2.1491202640E-01   -4.6358605070E-01    1.5001734559E-06
   -4.4000000000E-01    3.7480960000E-02   -4.8089871072E-01    0.0000000000E+00    2.3126356997E-01   -4.8089871072E-01    1.4280743833E-06
   -4.3200000000E-01    3.4828517376E-02   -4.9739022902E-01    0.0000000000E+00    2.4739703992E-01   -4.9739022902E-01    1.3534643107E-06
   -4.2400000000E-01    3.2319410176E-02   -5.1303227737E-01    0.0000000000E+00    2.6320211762E-01   -5.1303227737E-01    1.2764754869E-06
   -4.1600000000E-01    2.9948379136E-02   -5.2779797680E-01    0.0000000000E+00    2.7857070432E-01   -5.2779797680E-01    1.1972442386E-06
   -4.0800000000E-01    2.7710263296E-02   -5.4166194487E-01    0.0000000000E+00    2.9339766252E-01   -5.4166194487E-01    1.1159107123E-06
   -4.0000000000E-01    2.5600000000E-02   -5.5460034021E-01    0.0000000000E+00    3.0758153736E-01   -5.5460034021E-01    1.0326186117E-06
   -3.9200000000E-01    2.3612624896E-02   -5.6659090446E-01    0.0000000000E+00    3.2102525302E-01   -5.6659090446E-01    9.4751492959E-07
   -3.8400000000E-01    2.1743271936E-02   -5.7761300130E-01    0.0000000000E+00    3.3363677928E-01   -5.7761300130E-01    8.6074967595E-07
   -3.7600000000E-01    1.9987173376E-02   -5.8764765266E-01    0.0000000000E+00    3.4532976368E-01   -5.8764765266E-01    7.7247560224E-07
   -3.6800000000E-01    1.8339659776E-02   -5.9667757200E-01    0.0000000000E+00    3.5602412493E-01   -5.9667757200E-01    6.8284792245E-07
   -3.6000000000E-01    1.6796160000E-02   -6.0468719464E-01    0.0000000000E+00    3.6564660337E-01   -6.0468719464E-01    5.9202403145E-07
   -3.5200000000E-01    1.5352201216E-02   -6.1166270502E-01    0.0000000000E+00    3.7413126471E-01   -6.1166270502E-01    5.0016322113E-07
   -3.4400000000E-01    1.4003408896E-02   -6.1759206088E-01    0.0000000000E+00    3.8141995366E-01   -6.1759206088E-01    4.0742639498E-07
   -3.3600000000E-01    1.2745506816E-02   -6.2246501441E-01    0.0000000000E+00    3.8746269416E-01   -6.2246501441E-01    3.1397578129E-07
   -3.2800000000E-01    1.1574317056E-02   -6.2627313014E-01    0.0000000000E+00    3.9221803353E-01   -6.2627313014E-01    2.1997464582E-07
   -3.2000000000E-01    1.0485760000E-02   -6.2900979976E-01    0.0000000000E+00    3.9565332819E-01   -6.2900979976E-01    1.2558700417E-07
   -3.1200000000E-01    9.4758543360E-03   -6.3067025368E-01    0.0000000000E+00    3.9774496888E-01   -6.3067025368E-01    3.0977334424E-08
   -3.0400000000E-01    8.5407170560E-03   -6.3125156942E-01    0.0000000000E+00    3.9847854390E-01   -6.3125156942E-01    6.3689709464E-08
   -2.9600000000E-01    7.6765634560E-03   -6.3075267675E-01    0.0000000000E+00    3.9784893923E-01   -6.3075267675E-01    1.5824958307E-07
   -2.8800000000E-01    6.8797071360E-03   -6.2917435962E-01    0.0000000000E+00    3.9586037481E-01   -6.2917435962E-01    2.5253813528E-07
   -2.8000000000E-01    6.1465600000E-03   -6.2651925490E-01    0.0000000000E+00    3.9252637676E-01   -6.2651925490E-01    3.4639188998E-07
   -2.7200000000E-01    5.4736322560E-03   -6.2279184781E-01    0.0000000000E+00    3.8786968569E-01   -6.2279184781E-01    4.3964832520E-07
   -2.6400000000E-01    4.8575324160E-03   -6.1799846426E-01    0.0000000000E+00    3.8192210183E-01   -6.1799846426E-01    5.3214614932E-07
   -2.5600000000E-01    4.2949672960E-03   -6.1214725992E-01    0.0000000000E+00    3.7472426782E-01   -6.1214725992E-01    6.2372557392E-07
   -2.4800000000E-01    3.7827420160E-03   -6.0524820614E-01    0.0000000000E+00    3.6632539104E-01   -6.0524820614E-01    7.1422858287E-07
   -2.4000000000E-01    3.3177600000E-03   -5.9731307277E-01    0.0000000000E+00    3.5678290690E-01   -5.9731307277E-01    8.0349919726E-07
   -2.3200000000E-01    2.8970229760E-03   -5.8835540781E-01    0.0000000000E+00    3.4616208590E-01   -5.8835540781E-01    8.9138373580E-07
   -2.2400000000E-01    2.5176309760E-03   -5.7839051408E-01    0.0000000000E+00    3.3453558677E-01   -5.7839051408E-01    9.7773107028E-07
   -2.1600000000E-01    2.1767823360E-03   -5.6743542276E-01    0.0000000000E+00    3.2198295900E-01   -5.6743542276E-01    1.0623928759E-06
   -2.0800000000E-01    1.8717736960E-03   -5.5550886408E-01    0.0000000000E+00    3.0859009807E-01   -5.5550886408E-01    1.1452238757E-06
   -2.0000000000E-01    1.6000000000E-03   -5.4263123498E-01    0.0000000000E+00    2.9444865717E-01   -5.4263123498E-01    1.2260820797E-06
   -1.9200000000E-01    1.3589544960E-03   -5.2882456399E-01    0.0000000000E+00    2.7965541947E-01   -5.2882456399E-01    1.3048290167E-06
   -1.8400000000E-01    1.1462287360E-03   -5.1411247325E-01    0.0000000000E+00    2.6431163515E-01   -5.1411247325E-01    1.3813299607E-06
   -1.7600000000E-01    9.5951257600E-04   -4.9852013786E-01    0.0000000000E+00    2.4852232786E-01   -4.9852013786E-01    1.4554541497E-06
   -1.6800000000E-01    7.9659417600E-04   -4.8207424253E-01    0.0000000000E+00    2.3239557531E-01   -4.8207424253E-01    1.5270749975E-06
   -1.6000000000E-01    6.5536000000E-04   -4.6480293565E-01    0.0000000000E+00    2.1604176898E-01   -4.6480293565E-01    1.5960702986E-06
   -1.5200000000E-01    5.3379481600E-04   -4.4673578087E-01    0.0000000000E+00    1.9957285791E-01   -4.4673578087E-01    1.6623224243E-06
   -1.4400000000E-01    4.2998169600E-04   -4.2790370630E-01    0.0000000000E+00    1.8310158186E-01   -4.2790370630E-01    1.7257185120E-06
   -1.3600000000E-01    3.4210201600E-04   -4.0833895131E-01    0.0000000000E+00    1.6674069916E-01   -4.0833895131E-01    1.7861506460E-06
   -1.2800000000E-01    2.6843545600E-04   -3.8807501116E-01    0.0000000000E+00    1.5060221428E-01   -3.8807501116E-01    1.8435160295E-06
   -1.2000000000E-01    2.0736000000E-04   -3.6714657944E-01    0.0000000000E+00    1.3479661079E-01   -3.6714657944E-01    1.8977171487E-06
   -1.1200000000E-01    1.5735193600E-04   -3.4558948853E-01    0.0000000000E+00    1.1943209459E-01   -3.4558948853E-01    1.9486619276E-06
   -1.0400000000E-01    1.1698585600E-04   -3.2344064808E-01    0.0000000000E+00    1.0461385283E-01   -3.2344064808E-01    1.9962638738E-06
   -9.6000000000E-02    8.4934656000E-05   -3.0073798165E-01    0.0000000000E+00    9.0443333605E-02   -3.0073798165E-01    2.0404422158E-06
   -8.8000000000E-02    5.9969536000E-05   -2.7752036167E-01    0.0000000000E+00    7.7017551140E-02   -2.7752036167E-01    2.0811220304E-06
   -8.0000000000E-02    4.0960000000E-05   -2.5382754277E-01    0.0000000000E+00    6.4428421471E-02   -2.5382754277E-01    2.1182343606E-06
   -7.2000000000E-02    2.6873856000E-05   -2.2970009363E-01    0.0000000000E+00    5.2762133013E-02   -2.2970009363E-01    2.1517163244E-06
   -6.4000000000E-02    1.6777216000E-05   -2.0517932737E-01    0.0000000000E+00    4.2098556380E-02   -2.0517932737E-01    2.1815112134E-06
   -5.6000000000E-02    9.8344960000E-06   -1.8030723081E-01    0.0000000000E+00    3.2510697483E-02   -1.8030723081E-01    2.2075685822E-06
   -4.8000000000E-02    5.3084160000E-06   -1.5512639250E-01    0.0000000000E+00    2.4064197649E-02   -1.5512639250E-01    2.2298443268E-06
   -4.0000000000E-02    2.5600000000E-06   -1.2967992972E-01    0.0000000000E+00    1.6816884171E-02   -1.2967992972E-01    2.2483007543E-06
   -3.2000000000E-02    1.0485760000E-06   -1.0401141466E-01    0.0000000000E+00    1.0818374379E-02   -1.0401141466E-01    2.2629066415E-06
   -2.4000000000E-02    3.3177600000E-07   -7.8164799755E-02    0.0000000000E+00    6.1097359207E-03   -7.8164799755E-02    2.2736372839E-06
   -1.6000000000E-02    6.5536000000E-08   -5.2184342437E-02    0.0000000000E+00    2.7232055956E-03   -5.2184342437E-02    2.2804745341E-06
   -8.0000000000E-03    4.0960000000E-09   -2.6114529313E-02    0.0000000000E+00    6.8196864122E-04   -2.6114529313E-02    2.2834068303E-06
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    8.0000000000E-03    4.0960000000E-09    2.6114529313E-02    0.0000000000E+00    6.8196864122E-04    2.6114529313E-02    2.2834068303E-06
    1.6000000000E-02    6.5536000000E-08    5.2184342437E-02    0.0000000000E+00    2.7232055956E-03    5.2184342437E-02    2.2804745341E-06
    2.4000000000E-02    3.3177600000E-07    7.8164799755E-02    0.0000000000E+00    6.1097359207E-03    7.8164799755E-02    2.2736372839E-06
    3.2000000000E-02    1.0485760000E-06    1.0401141466E-01    0.0000000000E+00    1.0818374379E-02    1.0401141466E-01    2.2629066415E-06
    4.0000000000E-02    2.5600000000E-06    1.2967992972E-01    0.0000000000E+00    1.6816884171E-02    1.2967992972E-01    2.2483007543E-06
    4.8000000000E-02    5.3084160000E-06    1.5512639250E-01    0.0000000000E+00    2.4064197649E-02    1.5512639250E-01    2.2298443268E-06
    5.6000000000E-02    9.8344960000E-06    1.8030723081E-01    0.0000000000E+00    3.2510697483E-02    1.8030723081E-01    2.2075685822E-06
    6.4000000000E-02    1.6777216000E-05    2.0517932737E-01    0.0000000000E+00    4.2098556380E-02    2.0517932737E-01    2.1815112134E-06
    7.2000000000E-02    2.6873856000E-05    2.2970009363E-01    0.0000000000E+00    5.2762133013E-02    2.2970009363E-01    2.1517163244E-06
    8.0000000000E-02    4.0960000000E-05    2.5382754277E-01    0.0000000000E+00    6.4428421471E-02    2.5382754277E-01    2.1182343606E-06
    8.8000000000E-02    5.9969536000E-05    2.7752036167E-01    0.0000000000E+00    7.7017551140E-02    2.7752036167E-01    2.0811220304E-06
    9.6000000000E-02    8.4934656000E-05    3.0073798165E-01    0.0000000000E+00    9.0443333605E-02    3.0073798165E-01    2.0404422158E-06
    1.0400000000E-01    1.1698585600E-04    3.2344064808E-01    0.0000000000E+00    1.0461385283E-01    3.2344064808E-01    1.9962638738E-06
    1.1200000000E-01    1.5735193600E-04    3.4558948853E-01    0.0000000000E+00    1.1943209459E-01    3.4558948853E-01    1.9486619276E-06
    1.2000000000E-01    2.0736000000E-04    3.6714657944E-01    0.0000000000E+00    1.3479661079E-01    3.6714657944E-01    1.8977171487E-06
    1.2800000000E-01    2.6843545600E-04    3.8807501116E-01    0.0000000000E+00    1.5060221428E-01    3.8807501116E-01    1.8435160295E-06
    1.3600000000E-01    3.4210201600E-04    4.0833895131E-01    0.0000000000E+00    1.6674069916E-01    4.0833895131E-01    1.7861506460E-06
    1.4400000000E-01    4.2998169600E-04    4.2790370630E-01    0.0000000000E+00    1.8310158186E-01    4.2790370630E-01    1.7257185120E-06
    1.5200000000E-01    5.3379481600E-04    4.4673578087E-01    0.0000000000E+00    1.9957285791E-01    4.4673578087E-01    1.6623224243E-06
    1.6000000000E-01    6.5536000000E-04    4.6480293565E-01    0.0000000000E+00    2.1604176898E-01    4.6480293565E-01    1.5960702986E-06
    1.6800000000E-01    7.9659417600E-04    4.8207424253E-01    0.0000000000E+00    2.3239557531E-01    4.8207424253E-01    1.5270749975E-06
    1.7600000000E-01    9.5951257600E-04    4.9852013786E-01    0.0000000000E+00    2.4852232786E-01    4.9852013786E-01    1.4554541497E-06
    1.8400000000E-01    1.1462287360E-03    5.1411247325E-01    0.0000000000E+00    2.6431163515E-01    5.1411247325E-01    1.3813299607E-06
    1.9200000000E-01    1.3589544960E-03    5.2882456399E-01    0.0000000000E+00    2.7965541947E-01    5.2882456399E-01    1.3048290167E-06
    2.0000000000E-01    1.6000000000E-03    5.4263123498E-01    0.0000000000E+00    2.9444865717E-01    5.4263123498E-01    1.2260820797E-06
    2.0800000000E-01    1.8717736960E-03    5.5550886408E-01    0.0000000000E+00    3.0859009807E-01    5.5550886408E-01    1.1452238757E-06
    2.1600000000E-01    2.1767823360E-03    5.6743542276E-01    0.0000000000E+00    3.2198295900E-01    5.6743542276E-01    1.0623928759E-06
    2.2400000000E-01    2.5176309760E-03    5.7839051408E-01    0.0000000000E+00    3.3453558677E-01    5.7839051408E-01    9.7773107028E-07
    2.3200000000E-01    2.8970229760E-03    5.8835540781E-01    0.0000000000E+00    3.4616208590E-01    5.8835540781E-01    8.9138373580E-07
    2.4000000000E-01    3.3177600000E-03    5.9731307277E-01    0.0000000000E+00    3.5678290690E-01    5.9731307277E-01    8.0349919726E-07
    2.4800000000E-01    3.7827420160E-03    6.0524820614E-01    0.0000000000E+00    3.6632539104E-01    6.0524820614E-01    7.1422858287E-07
    2.5600000000E-01    4.2949672960E-03    6.1214725992E-01    0.0000000000E+00    3.7472426782E-01    6.1214725992E-01    6.2372557392E-07
    2.6400000000E-01    4.8575324160E-03    6.1799846426E-01    0.0000000000E+00    3.8192210183E-01    6.1799846426E-01    5.3214614932E-07
    2.7200000000E-01    5.4736322560E-03    6.2279184781E-01    0.0000000000E+00    3.8786968569E-01    6.2279184781E-01    4.3964832520E-07
    2.8000000000E-01    6.1465600000E-03    6.2651925490E-01    0.0000000000E+00    3.9252637676E-01    6.2651925490E-01    3.4639188998E-07
    2.8800000000E-01    6.8797071360E-03    6.2917435962E-01    0.0000000000E+00    3.9586037481E-01    6.2917435962E-01    2.5253813528E-07
    2.9600000000E-01    7.6765634560E-03    6.3075267675E-01    0.0000000000E+00    3.9784893923E-01    6.3075267675E-01    1.5824958307E-07
    3.0400000000E-01    8.5407170560E-03    6.3125156942E-01    0.0000000000E+00    3.9847854390E-01    6.3125156942E-01    6.3689709464E-08
    3.1200000000E-01    9.4758543360E-03    6.3067025368E-01    0.0000000000E+00    3.9774496888E-01    6.3067025368E-01    3.0977334424E-08
    3.2000000000E-01    1.0485760000E-02    6.2900979976E-01    0.0000000000E+00    3.9565332819E-01    6.2900979976E-01    1.2558700417E-07
    3.2800000000E-01    1.1574317056E-02    6.2627313014E-01    0.0000000000E+00    3.9221803353E-01    6.2627313014E-01    2.1997464582E-07
    3.3600000000E-01    1.2745506816E-02    6.2246501441E-01    0.0000000000E+00    3.8746269416E-01    6.2246501441E-01    3.1397578129E-07
    3.4400000000E-01    1.4003408896E-02    6.1759206088E-01    0.0000000000E+00    3.8141995366E-01    6.1759206088E-01    4.0742639498E-07
    3.5200000000E-01    1.5352201216E-02    6.1166270502E-01    0.0000000000E+00    3.7413126471E-01    6.1166270502E-01    5.0016322113E-07
    3.6000000000E-01    1.6796160000E-02    6.0468719464E-01    0.0000000000E+00    3.6564660337E-01    6.0468719464E-01    5.9202403145E-07
    3.6800000000E-01    1.8339659776E-02    5.9667757200E-01    0.0000000000E+00    3.5602412493E-01    5.9667757200E-01    6.8284792245E-07
    3.7600000000E-01    1.9987173376E-02    5.8764765266E-01    0.0000000000E+00    3.4532976368E-01    5.8764765266E-01    7.7247560224E-07
    3.8400000000E-01    2.1743271936E-02    5.7761300130E-01    0.0000000000E+00    3.3363677928E-01    5.7761300130E-01    8.6074967595E-07
    3.9200000000E-01    2.3612624896E-02    5.6659090446E-01    0.0000000000E+00    3.2102525302E-01    5.6659090446E-01    9.4751492959E-07
    4.0000000000E-01    2.5600000000E-02    5.5460034021E-01    0.0000000000E+00    3.0758153736E-01    5.5460034021E-01    1.0326186117E-06
    4.0800000000E-01    2.7710263296E-02    5.4166194487E-01    0.0000000000E+00    2.9339766252E-01    5.4166194487E-01    1.1159107123E-06
    4.1600000000E-01    2.9948379136E-02    5.2779797680E-01    0.0000000000E+00    2.7857070432E-01    5.2779797680E-01    1.1972442386E-06
    4.2400000000E-01    3.2319410176E-02    5.1303227737E-01    0.0000000000E+00    2.6320211762E-01    5.1303227737E-01    1.2764754869E-06
    4.3200000000E-01    3.4828517376E-02    4.9739022902E-01    0.0000000000E+00    2.4739703992E-01    4.9739022902E-01    1.3534643107E-06
    4.4000000000E-01    3.7480960000E-02    4.8089871072E-01    0.0000000000E+00    2.3126356997E-01    4.8089871072E-01    1.4280743833E-06
    4.4800000000E-01    4.0282095616E-02    4.6358605070E-01    0.0000000000E+00    2.1491202640E-01    4.6358605070E-01    1.5001734559E-06
    4.5600000000E-01    4.3237380096E-02    4.4548197664E-01    0.0000000000E+00    1.9845419151E-01    4.4548197664E-01    1.5696336096E-06
    4.6400000000E-01    4.6352367616E-02    4.2661756338E-01    0.0000000000E+00    1.8200254538E-01    4.2661756338E-01    1.6363315006E-06
    4.7200000000E-01    4.9632710656E-02    4.0702517821E-01    0.0000000000E+00    1.6566949569E-01    4.0702517821E-01    1.7001485998E-06
    4.8000000000E-01    5.3084160000E-02    3.8673842389E-01    0.0000000000E+00    1.4956660851E-01    3.8673842389E-01    1.7609714237E-06
    4.8800000000E-01    5.6712564736E-02    3.6579207947E-01    0.0000000000E+00    1.3380384540E-01    3.6579207947E-01    1.8186917588E-06
    4.9600000000E-01    6.0523872256E-02    3.4422203902E-01    0.0000000000E+00    1.1848881214E-01    3.4422203902E-01    1.8732068763E-06
    5.0400000000E-01    6.4524128256E-02    3.2206524832E-01    0.0000000000E+00    1.0372602417E-01    3.2206524832E-01    1.9244197393E-06
    5.1200000000E-01    6.8719476736E-02    2.9935963978E-01    0.0000000000E+00    8.9616193931E-02    2.9935963978E-01    1.9722392002E-06
    5.2000000000E-01    7.3116160000E-02    2.7614406553E-01    0.0000000000E+00    7.6255544930E-02    2.7614406553E-01    2.0165801878E-06
    5.2800000000E-01    7.7720518656E-02    2.5245822888E-01    0.0000000000E+00    6.3735157331E-02    2.5245822888E-01    2.0573638853E-06
    5.3600000000E-01    8.2538991616E-02    2.2834261429E-01    0.0000000000E+00    5.2140349501E-02    2.2834261429E-01    2.0945178967E-06
    5.4400000000E-01    8.7578116096E-02    2.0383841594E-01    0.0000000000E+00    4.1550099813E-02    2.0383841594E-01    2.1279764026E-06
    5.5200000000E-01    9.2844527616E-02    1.7898746506E-01    0.0000000000E+00    3.2036512649E-02    1.7898746506E-01    2.1576803045E-06
    5.6000000000E-01    9.8344960000E-02    1.5383215612E-01    0.0000000000E+00    2.3664332255E-02    1.5383215612E-01    2.1835773570E-06
    5.6800000000E-01    1.0408624538E-01    1.2841537201E-01    0.0000000000E+00    1.6490507768E-02    1.2841537201E-01    2.2056222876E-06
    5.7600000000E-01    1.1007531418E-01    1.0278040843E-01    0.0000000000E+00    1.0563812358E-02    1.0278040843E-01    2.2237769046E-06
    5.8400000000E-01    1.1631919514E-01    7.6970897523E-02    0.0000000000E+00    5.9245190654E-03    7.6970897523E-02    2.2380101910E-06
    5.9200000000E-01    1.2282501530E-01    5.1030730905E-02    0.0000000000E+00    2.6041354967E-03    5.1030730905E-02    2.2482983858E-06
    6.0000000000E-01    1.2960000000E-01    2.5003982347E-02    0.0000000000E+00    6.2519913319E-04    2.5003982347E-02    2.2546250512E-06
    6.0800000000E-01    1.3665147290E-01   -1.0651698953E-03    0.0000000000E+00    1.1345869058E-06   -1.0651698953E-03    2.2569811265E-06
    6.1600000000E-01    1.4398685594E-01   -2.7132520864E-02    0.0000000000E+00    7.3617368843E-04   -2.7132520864E-02    2.2553649674E-06
    6.2400000000E-01    1.5161366938E-01   -5.3153916687E-02    0.0000000000E+00    2.8253388592E-03   -5.3153916687E-02    2.2497823708E-06
    6.3200000000E-01    1.5953953178E-01   -7.9085332211E-02    0.0000000000E+00    6.2544897710E-03   -7.9085332211E-02    2.2402465856E-06
    6.4000000000E-01    1.6777216000E-01   -1.0488294834E-01    0.0000000000E+00    1.1000432853E-02   -1.0488294834E-01    2.2267783084E-06
    6.4800000000E-01    1.7631936922E-01   -1.3050322894E-01    0.0000000000E+00    1.7031092764E-02   -1.3050322894E-01    2.2094056640E-06
    6.5600000000E-01    1.8518907290E-01   -1.5590299714E-01    0.0000000000E+00    2.4305744516E-02   -1.5590299714E-01    2.1881641717E-06
    6.6400000000E-01    1.9438928282E-01   -1.8103951090E-01    0.0000000000E+00    3.2775304505E-02   -1.8103951090E-01    2.1630966960E-06
    6.7200000000E-01    2.0392810906E-01   -2.0587053774E-01    0.0000000000E+00    4.2382678308E-02   -2.0587053774E-01    2.1342533819E-06
    6.8000000000E-01    2.1381376000E-01   -2.3035442841E-01    0.0000000000E+00    5.3063162686E-02   -2.3035442841E-01    2.1016915761E-06
    6.8800000000E-01    2.2405454234E-01   -2.5445018941E-01    0.0000000000E+00    6.4744898892E-02   -2.5445018941E-01    2.0654757316E-06
    6.9600000000E-01    2.3465886106E-01   -2.7811755425E-01    0.0000000000E+00    7.7349373984E-02   -2.7811755425E-01    2.0256772988E-06
    7.0400000000E-01    2.4563521946E-01   -3.0131705321E-01    0.0000000000E+00    9.0791966554E-02   -3.0131705321E-01    1.9823746006E-06
    7.1200000000E-01    2.5699221914E-01   -3.2401008157E-01    0.0000000000E+00    1.0498253296E-01   -3.2401008157E-01    1.9356526928E-06
    7.2000000000E-01    2.6873856000E-01   -3.4615896620E-01    0.0000000000E+00    1.1982602988E-01   -3.4615896620E-01    1.8856032100E-06
    7.2800000000E-01    2.8088304026E-01   -3.6772703017E-01    0.0000000000E+00    1.3522316872E-01   -3.6772703017E-01    1.8323241971E-06
    7.3600000000E-01    2.9343455642E-01   -3.8867865559E-01    0.0000000000E+00    1.5107109731E-01   -3.8867865559E-01    1.7759199263E-06
    7.4400000000E-01    3.0640210330E-01   -4.0897934426E-01    0.0000000000E+00    1.6726410403E-01   -4.0897934426E-01    1.7165007001E-06
    7.5200000000E-01    3.1979477402E-01   -4.2859577613E-01    0.0000000000E+00    1.8369433931E-01   -4.2859577613E-01    1.6541826406E-06
    7.6000000000E-01    3.3362176000E-01   -4.4749586553E-01    0.0000000000E+00    2.0025254967E-01   -4.4749586553E-01    1.5890874659E-06
    7.6800000000E-01    3.4789235098E-01   -4.6564881496E-01    0.0000000000E+00    2.1682881888E-01   -4.6564881496E-01    1.5213422529E-06
    7.7600000000E-01    3.6261593498E-01   -4.8302516631E-01    0.0000000000E+00    2.3331331129E-01   -4.8302516631E-01    1.4510791878E-06
    7.8400000000E-01    3.7780199834E-01   -4.9959684955E-01    0.0000000000E+00    2.4959701208E-01   -4.9959684955E-01    1.3784353046E-06
    7.9200000000E-01    3.9346012570E-01   -5.1533722863E-01    0.0000000000E+00    2.6557245922E-01   -5.1533722863E-01    1.3035522119E-06
    8.0000000000E-01    4.0960000000E-01   -5.3022114471E-01    0.0000000000E+00    2.8113446230E-01   -5.3022114471E-01    1.2265758084E-06
    8.0800000000E-01    4.2623140250E-01   -5.4422495635E-01    0.0000000000E+00    2.9618080311E-01   -5.4422495635E-01    1.1476559882E-06
    8.1600000000E-01    4.4336421274E-01   -5.5732657686E-01    0.0000000000E+00    3.1061291328E-01   -5.5732657686E-01    1.0669463359E-06
    8.2400000000E-01    4.6100840858E-01   -5.6950550862E-01    0.0000000000E+00    3.2433652435E-01   -5.6950550862E-01    9.8460381255E-07
    8.3200000000E-01    4.7917406618E-01   -5.8074287423E-01    0.0000000000E+00    3.3726228597E-01   -5.8074287423E-01    9.0078843244E-07
    8.4000000000E-01    4.9787136000E-01   -5.9102144462E-01    0.0000000000E+00    3.4930634800E-01   -5.9102144462E-01    8.1566293252E-07
    8.4800000000E-01    5.1711056282E-01   -6.0032566385E-01    0.0000000000E+00    3.6039090268E-01   -6.0032566385E-01    7.2939243402E-07
    8.5600000000E-01    5.3690204570E-01   -6.0864167078E-01    0.0000000000E+00    3.7044468341E-01   -6.0864167078E-01    6.4214409775E-07
    8.6400000000E-01    5.5725627802E-01   -6.1595731735E-01    0.0000000000E+00    3.7940341680E-01   -6.1595731735E-01    5.5408677341E-07
    8.7200000000E-01    5.7818382746E-01   -6.2226218363E-01    0.0000000000E+00    3.8721022518E-01   -6.2226218363E-01    4.6539064402E-07
    8.8000000000E-01    5.9969536000E-01   -6.2754758947E-01    0.0000000000E+00    3.9381597705E-01   -6.2754758947E-01    3.7622686598E-07
    8.8800000000E-01    6.2180163994E-01   -6.3180660283E-01    0.0000000000E+00    3.9917958337E-01   -6.3180660283E-01    2.8676720583E-07
    8.9600000000E-01    6.4451352986E-01   -6.3503404472E-01    0.0000000000E+00    4.0326823796E-01   -6.3503404472E-01    1.9718367442E-07
    9.0400000000E-01    6.6784199066E-01   -6.3722649084E-01    0.0000000000E+00    4.0605760063E-01   -6.3722649084E-01    1.0764815931E-07
    9.1200000000E-01    6.9179808154E-01   -6.3838226972E-01    0.0000000000E+00    4.0753192230E-01   -6.3838226972E-01    1.8332056429E-08
    9.2000000000E-01    7.1639296000E-01   -6.3850145765E-01    0.0000000000E+00    4.0768411142E-01   -6.3850145765E-01    7.0594098256E-08
    9.2800000000E-01    7.4163788186E-01   -6.3758587017E-01    0.0000000000E+00    4.0651574184E-01   -6.3758587017E-01    1.5896099614E-07
    9.3600000000E-01    7.6754420122E-01   -6.3563905033E-01    0.0000000000E+00    4.0403700230E-01   -6.3563905033E-01    2.4660092149E-07
    9.4400000000E-01    7.9412337050E-01   -6.3266625362E-01    0.0000000000E+00    4.0026658847E-01   -6.3266625362E-01    3.3334811428E-07
    9.5200000000E-01    8.2138694042E-01   -6.2867442967E-01    0.0000000000E+00    3.9523153852E-01   -6.2867442967E-01    4.1903912926E-07
    9.6000000000E-01    8.4934656000E-01   -6.2367220080E-01    0.0000000000E+00    3.8896701405E-01   -6.2367220080E-01    5.0351319056E-07
    9.6800000000E-01    8.7801397658E-01   -6.1766983738E-01    0.0000000000E+00    3.8151602801E-01   -6.1766983738E-01    5.8661254082E-07
    9.7600000000E-01    9.0740103578E-01   -6.1067923019E-01    0.0000000000E+00    3.7292912218E-01   -6.1067923019E-01    6.6818278388E-07
    9.8400000000E-01    9.3751968154E-01   -6.0271385966E-01    0.0000000000E+00    3.6326399662E-01   -6.0271385966E-01    7.4807322031E-07
