# Quartic Well - state n = 7
# Parity (even=+1, odd=-1) = -1
# gamma =   1.4142136E+00
# epsilon (numeric) =   2.0220851E+01
# Note: no analytic psi for quartic; psi_exact column is 0.0
# Xmax =   8.000000
# grid = 2001
# columns: xi   v(xi)   psi_num   psi_exact   psi_num^2   (psi_num-psi_exact)   step_err_psi
   -8.0000000000E+00    4.0960000000E+03   -3.5576759485-102    0.0000000000E+00    1.2657058154-203   -3.5576759485-102    0.0000000000E+00
   -4.4560000000E+00    3.9425819444E+02   -7.1867481836E-16    0.0000000000E+00    5.1649349454E-31   -7.1867481836E-16    2.7349793209E-19
   -4.4480000000E+00    3.9143451237E+02   -8.9576361433E-16    0.0000000000E+00    8.0239245275E-31   -8.9576361433E-16    3.3720215126E-19
   -4.4400000000E+00    3.8862602496E+02   -1.1155706873E-15    0.0000000000E+00    1.2444979584E-30   -1.1155706873E-15    4.1539136366E-19
   -4.4320000000E+00    3.8583267761E+02   -1.3881744340E-15    0.0000000000E+00    1.9270282592E-30   -1.3881744340E-15    5.1127663363E-19
   -4.4240000000E+00    3.8305441579E+02   -1.7259763617E-15    0.0000000000E+00    2.9789944013E-30   -1.7259763617E-15    6.2876202092E-19
   -4.4160000000E+00    3.8029118512E+02   -2.1442236540E-15    0.0000000000E+00    4.5976950783E-30   -2.1442236540E-15    7.7258993926E-19
   -4.4080000000E+00    3.7754293126E+02   -2.6616462954E-15    0.0000000000E+00    7.0843610020E-30   -2.6616462954E-15    9.4851609139E-19
   -4.4000000000E+00    3.7480960000E+02   -3.3012331961E-15    0.0000000000E+00    1.0898140615E-29   -3.3012331961E-15    1.1635198049E-18
   -4.3920000000E+00    3.7209113723E+02   -4.0911768186E-15    0.0000000000E+00    1.6737727761E-29   -4.0911768186E-15    1.4260567006E-18
   -4.3840000000E+00    3.6938748894E+02   -5.0660218951E-15    0.0000000000E+00    2.5664577842E-29   -5.0660218951E-15    1.7463619352E-18
   -4.3760000000E+00    3.6669860119E+02   -6.2680611200E-15    0.0000000000E+00    3.9288590204E-29   -6.2680611200E-15    2.1368138069E-18
   -4.3680000000E+00    3.6402442017E+02   -7.7490294492E-15    0.0000000000E+00    6.0047457404E-29   -7.7490294492E-15    2.6123693403E-18
   -4.3600000000E+00    3.6136489216E+02   -9.5721591184E-15    0.0000000000E+00    9.1626230189E-29   -9.5721591184E-15    3.1910856212E-18
   -4.3520000000E+00    3.5871996353E+02   -1.1814670026E-14    0.0000000000E+00    1.3958642781E-28   -1.1814670026E-14    3.8947431914E-18
   -4.3440000000E+00    3.5608958075E+02   -1.4570785109E-14    0.0000000000E+00    2.1230777870E-28   -1.4570785109E-14    4.7495908002E-18
   -4.3360000000E+00    3.5347369040E+02   -1.7955378256E-14    0.0000000000E+00    3.2239560831E-28   -1.7955378256E-14    5.7872343242E-18
   -4.3280000000E+00    3.5087223915E+02   -2.2108383622E-14    0.0000000000E+00    4.8878062637E-28   -2.2108383622E-14    7.0456967911E-18
   -4.3200000000E+00    3.4828517376E+02   -2.7200120721E-14    0.0000000000E+00    7.3984656726E-28   -2.7200120721E-14    8.5706812894E-18
   -4.3120000000E+00    3.4571244110E+02   -3.3437719955E-14    0.0000000000E+00    1.1180811158E-27   -3.3437719955E-14    1.0417074219E-17
   -4.3040000000E+00    3.4315398814E+02   -4.1072869341E-14    0.0000000000E+00    1.6869805959E-27   -4.1072869341E-14    1.2650732986E-17
   -4.2960000000E+00    3.4060976194E+02   -5.0411146116E-14    0.0000000000E+00    2.5412836527E-27   -5.0411146116E-14    1.5350610030E-17
   -4.2880000000E+00    3.3807970966E+02   -6.1823247830E-14    0.0000000000E+00    3.8221139722E-27   -6.1823247830E-14    1.8611274141E-17
   -4.2800000000E+00    3.3556377856E+02   -7.5758498050E-14    0.0000000000E+00    5.7393500268E-27   -7.5758498050E-14    2.2545900663E-17
   -4.2720000000E+00    3.3306191600E+02   -9.2761073466E-14    0.0000000000E+00    8.6046167506E-27   -9.2761073466E-14    2.7289814545E-17
   -4.2640000000E+00    3.3057406944E+02   -1.1348948415E-13    0.0000000000E+00    1.2879863013E-26   -1.1348948415E-13    3.3004684603E-17
   -4.2560000000E+00    3.2810018642E+02   -1.3873993925E-13    0.0000000000E+00    1.9248770744E-26   -1.3873993925E-13    3.9883484200E-17
   -4.2480000000E+00    3.2564021461E+02   -1.6947434921E-13    0.0000000000E+00    2.8721555041E-26   -1.6947434921E-13    4.8156352992E-17
   -4.2400000000E+00    3.2319410176E+02   -2.0685385607E-13    0.0000000000E+00    4.2788517771E-26   -2.0685385607E-13    5.8097517148E-17
   -4.2320000000E+00    3.2076179571E+02   -2.5227894909E-13    0.0000000000E+00    6.3644668155E-26   -2.5227894909E-13    7.0033451695E-17
   -4.2240000000E+00    3.1834324441E+02   -3.0743741836E-13    0.0000000000E+00    9.4517766206E-26   -3.0743741836E-13    8.4352499188E-17
   -4.2160000000E+00    3.1593839592E+02   -3.7436162920E-13    0.0000000000E+00    1.4014662941E-25   -3.7436162920E-13    1.0151619421E-16
   -4.2080000000E+00    3.1354719837E+02   -4.5549687126E-13    0.0000000000E+00    2.0747739973E-25   -4.5549687126E-13    1.2207258411E-16
   -4.2000000000E+00    3.1116960000E+02   -5.5378285471E-13    0.0000000000E+00    3.0667545018E-25   -5.5378285471E-13    1.4667188348E-16
   -4.1920000000E+00    3.0880554916E+02   -6.7275080036E-13    0.0000000000E+00    4.5259363938E-25   -6.7275080036E-13    1.7608485475E-16
   -4.1840000000E+00    3.0645499429E+02   -8.1663900989E-13    0.0000000000E+00    6.6689927247E-25   -8.1663900989E-13    2.1122436957E-16
   -4.1760000000E+00    3.0411788393E+02   -9.9053031797E-13    0.0000000000E+00    9.8115031082E-25   -9.9053031797E-13    2.5317067888E-16
   -4.1680000000E+00    3.0179416671E+02   -1.2005154314E-12    0.0000000000E+00    1.4412373009E-24   -1.2005154314E-12    3.0320100213E-16
   -4.1600000000E+00    2.9948379136E+02   -1.4538868675E-12    0.0000000000E+00    2.1137870234E-24   -1.4538868675E-12    3.6282414272E-16
   -4.1520000000E+00    2.9718670672E+02   -1.7593690310E-12    0.0000000000E+00    3.0953793872E-24   -1.7593690310E-12    4.3382094635E-16
   -4.1440000000E+00    2.9490286173E+02   -2.1273909338E-12    0.0000000000E+00    4.5257921853E-24   -2.1273909338E-12    5.1829154554E-16
   -4.1360000000E+00    2.9263220540E+02   -2.5704091900E-12    0.0000000000E+00    6.6070034042E-24   -2.5704091900E-12    6.1871047833E-16
   -4.1280000000E+00    2.9037468687E+02   -3.1032902344E-12    0.0000000000E+00    9.6304102789E-24   -3.1032902344E-12    7.3799093491E-16
   -4.1200000000E+00    2.8813025536E+02   -3.7437622441E-12    0.0000000000E+00    1.4015755740E-23   -3.7437622441E-12    8.7955957566E-16
   -4.1120000000E+00    2.8589886020E+02   -4.5129490286E-12    0.0000000000E+00    2.0366708934E-23   -4.5129490286E-12    1.0474435806E-15
   -4.1040000000E+00    2.8368045081E+02   -5.4360002276E-12    0.0000000000E+00    2.9550098475E-23   -5.4360002276E-12    1.2463718377E-15
   -4.0960000000E+00    2.8147497671E+02   -6.5428345695E-12    0.0000000000E+00    4.2808684204E-23   -6.5428345695E-12    1.4818924585E-15
   -4.0880000000E+00    2.7928238752E+02   -7.8690157419E-12    0.0000000000E+00    6.1921408747E-23   -7.8690157419E-12    1.7605091332E-15
   -4.0800000000E+00    2.7710263296E+02   -9.4567836760E-12    0.0000000000E+00    8.9430757494E-23   -9.4567836760E-12    2.0898391972E-15
   -4.0720000000E+00    2.7493566284E+02   -1.1356267809E-11    0.0000000000E+00    1.2896481855E-22   -1.1356267809E-11    2.4787967040E-15
   -4.0640000000E+00    2.7278142708E+02   -1.3626913250E-11    0.0000000000E+00    1.8569276473E-22   -1.3626913250E-11    2.9378042620E-15
   -4.0560000000E+00    2.7063987569E+02   -1.6339155818E-11    0.0000000000E+00    2.6696801283E-22   -1.6339155818E-11    3.4790379337E-15
   -4.0480000000E+00    2.6851095878E+02   -1.9576387737E-11    0.0000000000E+00    3.8323495683E-22   -1.9576387737E-11    4.1167100973E-15
   -4.0400000000E+00    2.6639462656E+02   -2.3437262533E-11    0.0000000000E+00    5.4930527504E-22   -2.3437262533E-11    4.8673958574E-15
   -4.0320000000E+00    2.6429082934E+02   -2.8038395396E-11    0.0000000000E+00    7.8615161640E-22   -2.8038395396E-11    5.7504093636E-15
   -4.0240000000E+00    2.6219951752E+02   -3.3517524263E-11    0.0000000000E+00    1.1234244327E-21   -3.3517524263E-11    6.7882372720E-15
   -4.0160000000E+00    2.6012064160E+02   -4.0037207151E-11    0.0000000000E+00    1.6029779564E-21   -4.0037207151E-11    8.0070375675E-15
   -4.0080000000E+00    2.5805415220E+02   -4.7789143137E-11    0.0000000000E+00    2.2838022018E-21   -4.7789143137E-11    9.4372130777E-15
   -4.0000000000E+00    2.5600000000E+02   -5.6999218015E-11    0.0000000000E+00    3.2489108543E-21   -5.6999218015E-11    1.1114070255E-14
   -3.9920000000E+00    2.5395813581E+02   -6.7933391279E-11    0.0000000000E+00    4.6149456507E-21   -6.7933391279E-11    1.3078575214E-14
   -3.9840000000E+00    2.5192851053E+02   -8.0904559080E-11    0.0000000000E+00    6.5455476799E-21   -8.0904559080E-11    1.5378220573E-14
   -3.9760000000E+00    2.4991107515E+02   -9.6280548326E-11    0.0000000000E+00    9.2699439859E-21   -9.6280548326E-11    1.8068018441E-14
   -3.9680000000E+00    2.4790578076E+02   -1.1449342073E-10    0.0000000000E+00    1.3108743390E-20   -1.1449342073E-10    2.1211636844E-14
   -3.9600000000E+00    2.4591257856E+02   -1.3605029248E-10    0.0000000000E+00    1.8509682085E-20   -1.3605029248E-10    2.4882699119E-14
   -3.9520000000E+00    2.4393141984E+02   -1.6154590619E-10    0.0000000000E+00    2.6097079808E-20   -1.6154590619E-10    2.9166268273E-14
   -3.9440000000E+00    2.4196225598E+02   -1.9167722673E-10    0.0000000000E+00    3.6740159247E-20   -1.9167722673E-10    3.4160541065E-14
   -3.9360000000E+00    2.4000503847E+02   -2.2726037299E-10    0.0000000000E+00    5.1647277130E-20   -2.2726037299E-10    3.9978779665E-14
   -3.9280000000E+00    2.3805971891E+02   -2.6925024322E-10    0.0000000000E+00    7.2495693472E-20   -2.6925024322E-10    4.6751512145E-14
   -3.9200000000E+00    2.3612624896E+02   -3.1876324378E-10    0.0000000000E+00    1.0161000559E-19   -3.1876324378E-10    5.4629036910E-14
   -3.9120000000E+00    2.3420458042E+02   -3.7710359052E-10    0.0000000000E+00    1.4220711799E-19   -3.7710359052E-10    6.3784270395E-14
   -3.9040000000E+00    2.3229466516E+02   -4.4579371926E-10    0.0000000000E+00    1.9873204013E-19   -4.4579371926E-10    7.4415982054E-14
   -3.8960000000E+00    2.3039645516E+02   -5.2660941877E-10    0.0000000000E+00    2.7731747994E-19   -5.2660941877E-10    8.6752465902E-14
   -3.8880000000E+00    2.2850990250E+02   -6.2162038618E-10    0.0000000000E+00    3.8641190451E-19   -6.2162038618E-10    1.0105570362E-13
   -3.8800000000E+00    2.2663495936E+02   -7.3323700350E-10    0.0000000000E+00    5.3763650330E-19   -7.3323700350E-10    1.1762608061E-13
   -3.8720000000E+00    2.2477157800E+02   -8.6426424547E-10    0.0000000000E+00    7.4695268601E-19   -8.6426424547E-10    1.3680772350E-13
   -3.8640000000E+00    2.2291971081E+02   -1.0179637550E-09    0.0000000000E+00    1.0362502066E-18   -1.0179637550E-09    1.5899453517E-13
   -3.8560000000E+00    2.2107931024E+02   -1.1981252657E-09    0.0000000000E+00    1.4355041522E-18   -1.1981252657E-09    1.8463701227E-13
   -3.8480000000E+00    2.1925032887E+02   -1.4091487107E-09    0.0000000000E+00    1.9857000888E-18   -1.4091487107E-09    2.1424993913E-13
   -3.8400000000E+00    2.1743271936E+02   -1.6561385417E-09    0.0000000000E+00    2.7427948694E-18   -1.6561385417E-09    2.4842106279E-13
   -3.8320000000E+00    2.1562643448E+02   -1.9450119834E-09    0.0000000000E+00    3.7830716155E-18   -1.9450119834E-09    2.8782086485E-13
   -3.8240000000E+00    2.1383142710E+02   -2.2826231815E-09    0.0000000000E+00    5.2103685889E-18   -2.2826231815E-09    3.3321355838E-13
   -3.8160000000E+00    2.1204765016E+02   -2.6769054634E-09    0.0000000000E+00    7.1658228598E-18   -2.6769054634E-09    3.8546945174E-13
   -3.8080000000E+00    2.1027505675E+02   -3.1370342178E-09    0.0000000000E+00    9.8409836836E-18   -3.1370342178E-09    4.4557883589E-13
   -3.8000000000E+00    2.0851360000E+02   -3.6736132336E-09    0.0000000000E+00    1.3495434190E-17   -3.6736132336E-09    5.1466756809E-13
   -3.7920000000E+00    2.0676323318E+02   -4.2988877003E-09    0.0000000000E+00    1.8480435460E-17   -4.2988877003E-09    5.9401454235E-13
   -3.7840000000E+00    2.0502390965E+02   -5.0269874873E-09    0.0000000000E+00    2.5270603198E-17   -5.0269874873E-09    6.8507125624E-13
   -3.7760000000E+00    2.0329558285E+02   -5.8742047815E-09    0.0000000000E+00    3.4506281815E-17   -5.8742047815E-09    7.8948370447E-13
   -3.7680000000E+00    2.0157820633E+02   -6.8593106748E-09    0.0000000000E+00    4.7050142933E-17   -6.8593106748E-09    9.0911685225E-13
   -3.7600000000E+00    1.9987173376E+02   -8.0039158752E-09    0.0000000000E+00    6.4062669337E-17   -8.0039158752E-09    1.0460819657E-12
   -3.7520000000E+00    1.9817611887E+02   -9.3328813543E-09    0.0000000000E+00    8.7102674374E-17   -9.3328813543E-09    1.2027671036E-12
   -3.7440000000E+00    1.9649131551E+02   -1.0874785465E-08    0.0000000000E+00    1.1826095892E-16   -1.0874785465E-08    1.3818711015E-12
   -3.7360000000E+00    1.9481727763E+02   -1.2662454865E-08    0.0000000000E+00    1.6033776320E-16   -1.2662454865E-08    1.5864414133E-12
   -3.7280000000E+00    1.9315395926E+02   -1.4733567459E-08    0.0000000000E+00    2.1707801007E-16   -1.4733567459E-08    1.8199162046E-12
   -3.7200000000E+00    1.9150131456E+02   -1.7131336598E-08    0.0000000000E+00    2.9348269364E-16   -1.7131336598E-08    2.0861711294E-12
   -3.7120000000E+00    1.8985929776E+02   -1.9905286821E-08    0.0000000000E+00    3.9622044342E-16   -1.9905286821E-08    2.3895712614E-12
   -3.7040000000E+00    1.8822786319E+02   -2.3112132696E-08    0.0000000000E+00    5.3417067778E-16   -2.3112132696E-08    2.7350286878E-12
   -3.6960000000E+00    1.8660696529E+02   -2.6816773651E-08    0.0000000000E+00    7.1913934903E-16   -2.6816773651E-08    3.1280663209E-12
   -3.6880000000E+00    1.8499655861E+02   -3.1093419166E-08    0.0000000000E+00    9.6680071540E-16   -3.1093419166E-08    3.5748885268E-12
   -3.6800000000E+00    1.8339659776E+02   -3.6026860405E-08    0.0000000000E+00    1.2979346707E-15   -3.6026860405E-08    4.0824592206E-12
   -3.6720000000E+00    1.8180703749E+02   -4.1713906154E-08    0.0000000000E+00    1.7400499666E-15   -4.1713906154E-08    4.6585881284E-12
   -3.6640000000E+00    1.8022783261E+02   -4.8265002974E-08    0.0000000000E+00    2.3295105121E-15   -4.8265002974E-08    5.3120259756E-12
   -3.6560000000E+00    1.7865893806E+02   -5.5806061731E-08    0.0000000000E+00    3.1143165259E-15   -5.5806061731E-08    6.0525694130E-12
   -3.6480000000E+00    1.7710030887E+02   -6.4480515102E-08    0.0000000000E+00    4.1577368279E-15   -6.4480515102E-08    6.8911765608E-12
   -3.6400000000E+00    1.7555190016E+02   -7.4451633375E-08    0.0000000000E+00    5.5430457122E-15   -7.4451633375E-08    7.8400941109E-12
   -3.6320000000E+00    1.7401366715E+02   -8.5905128851E-08    0.0000000000E+00    7.3796911629E-15   -8.5905128851E-08    8.9129969968E-12
   -3.6240000000E+00    1.7248556516E+02   -9.9052082424E-08    0.0000000000E+00    9.8113150325E-15   -9.9052082424E-08    1.0125141714E-11
   -3.6160000000E+00    1.7096754961E+02   -1.1413222951E-07    0.0000000000E+00    1.3026165813E-14   -1.1413222951E-07    1.1493534443E-11
   -3.6080000000E+00    1.6945957602E+02   -1.3141764645E-07    0.0000000000E+00    1.7270597798E-14   -1.3141764645E-07    1.3037115210E-11
   -3.6000000000E+00    1.6796160000E+02   -1.5121688277E-07    0.0000000000E+00    2.2866545635E-14   -1.5121688277E-07    1.4776959399E-11
   -3.5920000000E+00    1.6647357727E+02   -1.7387958953E-07    0.0000000000E+00    3.0234111657E-14   -1.7387958953E-07    1.6736498004E-11
   -3.5840000000E+00    1.6499546364E+02   -1.9980169899E-07    0.0000000000E+00    3.9920718920E-14   -1.9980169899E-07    1.8941758107E-11
   -3.5760000000E+00    1.6352721503E+02   -2.2943121653E-07    0.0000000000E+00    5.2638683120E-14   -2.2943121653E-07    2.1421625151E-11
   -3.5680000000E+00    1.6206878743E+02   -2.6327469200E-07    0.0000000000E+00    6.9313563447E-14   -2.6327469200E-07    2.4208128657E-11
   -3.5600000000E+00    1.6062013696E+02   -3.0190444408E-07    0.0000000000E+00    9.1146293358E-14   -3.0190444408E-07    2.7336753140E-11
   -3.5520000000E+00    1.5918121982E+02   -3.4596661890E-07    0.0000000000E+00    1.1969290139E-13   -3.4596661890E-07    3.0846776053E-11
   -3.5440000000E+00    1.5775199232E+02   -3.9619017161E-07    0.0000000000E+00    1.5696665208E-13   -3.9619017161E-07    3.4781634697E-11
   -3.5360000000E+00    1.5633241086E+02   -4.5339686861E-07    0.0000000000E+00    2.0556872046E-13   -4.5339686861E-07    3.9189324118E-11
   -3.5280000000E+00    1.5492243194E+02   -5.1851241715E-07    0.0000000000E+00    2.6885512674E-13   -5.1851241715E-07    4.4122828091E-11
   -3.5200000000E+00    1.5352201216E+02   -5.9257883914E-07    0.0000000000E+00    3.5114968060E-13   -5.9257883914E-07    4.9640585408E-11
   -3.5120000000E+00    1.5213110821E+02   -6.7676821705E-07    0.0000000000E+00    4.5801521961E-13   -6.7676821705E-07    5.5806993743E-11
   -3.5040000000E+00    1.5074967690E+02   -7.7239795123E-07    0.0000000000E+00    5.9659859507E-13   -7.7239795123E-07    6.2692953476E-11
   -3.4960000000E+00    1.4937767510E+02   -8.8094768108E-07    0.0000000000E+00    7.7606881681E-13   -8.8094768108E-07    7.0376453905E-11
   -3.4880000000E+00    1.4801505983E+02   -1.0040780358E-06    0.0000000000E+00    1.0081727019E-12   -1.0040780358E-06    7.8943204386E-11
   -3.4800000000E+00    1.4666178816E+02   -1.1436513953E-06    0.0000000000E+00    1.3079385139E-12   -1.1436513953E-06    8.8487312968E-11
   -3.4720000000E+00    1.4531781729E+02   -1.3017548578E-06    0.0000000000E+00    1.6945657099E-12   -1.3017548578E-06    9.9112015173E-11
   -3.4640000000E+00    1.4398310450E+02   -1.4807256278E-06    0.0000000000E+00    2.1925483849E-12   -1.4807256278E-06    1.1093045560E-10
   -3.4560000000E+00    1.4265760717E+02   -1.6831790549E-06    0.0000000000E+00    2.8330917309E-12   -1.6831790549E-06    1.2406652510E-10
   -3.4480000000E+00    1.4134128280E+02   -1.9120395763E-06    0.0000000000E+00    3.6558953414E-12   -1.9120395763E-06    1.3865575618E-10
   -3.4400000000E+00    1.4003408896E+02   -2.1705748334E-06    0.0000000000E+00    4.7113951073E-12   -2.1705748334E-06    1.5484627951E-10
   -3.4320000000E+00    1.3873598333E+02   -2.4624332574E-06    0.0000000000E+00    6.0635775472E-12   -2.4624332574E-06    1.7279984421E-10
   -3.4240000000E+00    1.3744692370E+02   -2.7916854422E-06    0.0000000000E+00    7.7935076081E-12   -2.7916854422E-06    1.9269290448E-10
   -3.4160000000E+00    1.3616686793E+02   -3.1628696465E-06    0.0000000000E+00    1.0003744401E-11   -3.1628696465E-06    2.1471777554E-10
   -3.4080000000E+00    1.3489577401E+02   -3.5810417968E-06    0.0000000000E+00    1.2823860351E-11   -3.5810417968E-06    2.3908386110E-10
   -3.4000000000E+00    1.3363360000E+02   -4.0518303885E-06    0.0000000000E+00    1.6417329497E-11   -4.0518303885E-06    2.6601895505E-10
   -3.3920000000E+00    1.3238030408E+02   -4.5814967147E-06    0.0000000000E+00    2.0990112147E-11   -4.5814967147E-06    2.9577061966E-10
   -3.3840000000E+00    1.3113584452E+02   -5.1770008833E-06    0.0000000000E+00    2.6801338146E-11   -5.1770008833E-06    3.2860764233E-10
   -3.3760000000E+00    1.2990017969E+02   -5.8460741167E-06    0.0000000000E+00    3.4176582578E-11   -5.8460741167E-06    3.6482157303E-10
   -3.3680000000E+00    1.2867326804E+02   -6.5972978649E-06    0.0000000000E+00    4.3524339119E-11   -6.5972978649E-06    4.0472834401E-10
   -3.3600000000E+00    1.2745506816E+02   -7.4401902991E-06    0.0000000000E+00    5.5356431687E-11   -7.4401902991E-06    4.4866997327E-10
   -3.3520000000E+00    1.2624553870E+02   -8.3853007937E-06    0.0000000000E+00    7.0313269400E-11   -8.3853007937E-06    4.9701635287E-10
   -3.3440000000E+00    1.2504463842E+02   -9.4443130446E-06    0.0000000000E+00    8.9195048885E-11   -9.4443130446E-06    5.5016712292E-10
   -3.3360000000E+00    1.2385232618E+02   -1.0630157517E-05    0.0000000000E+00    1.1300024884E-10   -1.0630157517E-05    6.0855363135E-10
   -3.3280000000E+00    1.2266856094E+02   -1.1957133960E-05    0.0000000000E+00    1.4297305254E-10   -1.1957133960E-05    6.7264097955E-10
   -3.3200000000E+00    1.2149330176E+02   -1.3441044768E-05    0.0000000000E+00    1.8066168445E-10   -1.3441044768E-05    7.4293015298E-10
   -3.3120000000E+00    1.2032650779E+02   -1.5099340033E-05    0.0000000000E+00    2.2799006942E-10   -1.5099340033E-05    8.1996023557E-10
   -3.3040000000E+00    1.1916813829E+02   -1.6951275161E-05    0.0000000000E+00    2.8734572959E-10   -1.6951275161E-05    9.0431070596E-10
   -3.2960000000E+00    1.1801815260E+02   -1.9018082002E-05    0.0000000000E+00    3.6168744304E-10   -1.9018082002E-05    9.9660381282E-10
   -3.2880000000E+00    1.1687651017E+02   -2.1323154473E-05    0.0000000000E+00    4.5467691669E-10   -2.1323154473E-05    1.0975070260E-09
   -3.2800000000E+00    1.1574317056E+02   -2.3892249738E-05    0.0000000000E+00    5.7083959755E-10   -2.3892249738E-05    1.2077355588E-09
   -3.2720000000E+00    1.1461809341E+02   -2.6753706041E-05    0.0000000000E+00    7.1576078691E-10   -2.6753706041E-05    1.3280549569E-09
   -3.2640000000E+00    1.1350123846E+02   -2.9938678364E-05    0.0000000000E+00    8.9632446216E-10   -2.9938678364E-05    1.4592837468E-09
   -3.2560000000E+00    1.1239256556E+02   -3.3481393139E-05    0.0000000000E+00    1.1210036865E-09   -3.3481393139E-05    1.6022961368E-09
   -3.2480000000E+00    1.1129203465E+02   -3.7419423299E-05    0.0000000000E+00    1.4002132400E-09   -3.7419423299E-05    1.7580247626E-09
   -3.2400000000E+00    1.1019960576E+02   -4.1793985026E-05    0.0000000000E+00    1.7467371843E-09   -4.1793985026E-05    1.9274634668E-09
   -3.2320000000E+00    1.0911523904E+02   -4.6650257608E-05    0.0000000000E+00    2.1762465349E-09   -4.6650257608E-05    2.1116701023E-09
   -3.2240000000E+00    1.0803889472E+02   -5.2037727893E-05    0.0000000000E+00    2.7079251242E-09   -5.2037727893E-05    2.3117693467E-09
   -3.2160000000E+00    1.0697053313E+02   -5.8010560871E-05    0.0000000000E+00    3.3652251726E-09   -5.8010560871E-05    2.5289555132E-09
   -3.2080000000E+00    1.0591011472E+02   -6.4627998017E-05    0.0000000000E+00    4.1767781277E-09   -6.4627998017E-05    2.7644953446E-09
   -3.2000000000E+00    1.0485760000E+02   -7.1954785039E-05    0.0000000000E+00    5.1774910900E-09   -7.1954785039E-05    3.0197307711E-09
   -3.1920000000E+00    1.0381294961E+02   -8.0061630791E-05    0.0000000000E+00    6.4098647249E-09   -8.0061630791E-05    3.2960816146E-09
   -3.1840000000E+00    1.0277612428E+02   -8.9025699138E-05    0.0000000000E+00    7.9255751069E-09   -8.9025699138E-05    3.5950482190E-09
   -3.1760000000E+00    1.0174708482E+02   -9.8931135625E-05    0.0000000000E+00    9.7873695960E-09   -9.8931135625E-05    3.9182139840E-09
   -3.1680000000E+00    1.0072579218E+02   -1.0986963088E-04    0.0000000000E+00    1.2071335789E-08   -1.0986963088E-04    4.2672477786E-09
   -3.1600000000E+00    9.9712207360E+01   -1.2194102269E-04    0.0000000000E+00    1.4869613015E-08   -1.2194102269E-04    4.6439062076E-09
   -3.1520000000E+00    9.8706291491E+01   -1.3525393883E-04    0.0000000000E+00    1.8293627970E-08   -1.3525393883E-04    5.0500357052E-09
   -3.1440000000E+00    9.7708005790E+01   -1.4992648262E-04    0.0000000000E+00    2.2477950191E-08   -1.4992648262E-04    5.4875744233E-09
   -3.1360000000E+00    9.6717311574E+01   -1.6608696338E-04    0.0000000000E+00    2.7584879404E-08   -1.6608696338E-04    5.9585538850E-09
   -3.1280000000E+00    9.5734170259E+01   -1.8387467395E-04    0.0000000000E+00    3.3809895719E-08   -1.8387467395E-04    6.4651003674E-09
   -3.1200000000E+00    9.4758543360E+01   -2.0344071737E-04    0.0000000000E+00    4.1388125486E-08   -2.0344071737E-04    7.0094359804E-09
   -3.1120000000E+00    9.3790392488E+01    1.8387467395E-04    0.0000000000E+00    3.3809895719E-08    1.8387467395E-04    6.9896155508E-09
   -3.1040000000E+00    9.2829679354E+01    2.0318810318E-04    0.0000000000E+00    4.1285405272E-08    2.0318810318E-04    7.5581115400E-09
   -3.0960000000E+00    9.1876365767E+01    2.2439101157E-04    0.0000000000E+00    5.0351326075E-08    2.2439101157E-04    8.1666477841E-09
   -3.0880000000E+00    9.0930413634E+01    2.4765315152E-04    0.0000000000E+00    6.1332083457E-08    2.4765315152E-04    8.8174730215E-09
   -3.0800000000E+00    8.9991784960E+01    2.7315797427E-04    0.0000000000E+00    7.4615278906E-08    2.7315797427E-04    9.5129116937E-09
   -3.0720000000E+00    8.9060441850E+01    3.0110358485E-04    0.0000000000E+00    9.0663368809E-08    3.0110358485E-04    1.0255361867E-08
   -3.0640000000E+00    8.8136346505E+01    3.3170374975E-04    0.0000000000E+00    1.1002737759E-07    3.3170374975E-04    1.1047292599E-08
   -3.0560000000E+00    8.7219461226E+01    3.6518895899E-04    0.0000000000E+00    1.3336297577E-07    3.6518895899E-04    1.1891240700E-08
   -3.0480000000E+00    8.6309748412E+01    4.0180754439E-04    0.0000000000E+00    1.6144930273E-07    4.0180754439E-04    1.2789806862E-08
   -3.0400000000E+00    8.5407170560E+01    4.4182685536E-04    0.0000000000E+00    1.9521097012E-07    4.4182685536E-04    1.3745651090E-08
   -3.0320000000E+00    8.4511690265E+01    4.8553449391E-04    0.0000000000E+00    2.3574374478E-07    4.8553449391E-04    1.4761487416E-08
   -3.0240000000E+00    8.3623270220E+01    5.3323961020E-04    0.0000000000E+00    2.8434448188E-07    5.3323961020E-04    1.5840077836E-08
   -3.0160000000E+00    8.2741873218E+01    5.8527425979E-04    0.0000000000E+00    3.4254595917E-07    5.8527425979E-04    1.6984225430E-08
   -3.0080000000E+00    8.1867462148E+01    6.4199482388E-04    0.0000000000E+00    4.1215735389E-07    6.4199482388E-04    1.8196766628E-08
   -3.0000000000E+00    8.1000000000E+01    7.0378349343E-04    0.0000000000E+00    4.9531120563E-07    7.0378349343E-04    1.9480562574E-08
   -2.9920000000E+00    8.0139449860E+01    7.7104981797E-04    0.0000000000E+00    5.9451782179E-07    7.7104981797E-04    2.0838489552E-08
   -2.9840000000E+00    7.9285774914E+01    8.4423231969E-04    0.0000000000E+00    7.1272820961E-07    8.4423231969E-04    2.2273428428E-08
   -2.9760000000E+00    7.8438938444E+01    9.2380017335E-04    0.0000000000E+00    8.5340676027E-07    9.2380017335E-04    2.3788253078E-08
