# R =  5.00
# x  y  u  v  psi  vort
     61.000000     21.000000      0.988287      0.004577     20.751118      0.000000
     71.000000     21.000000      0.986072      0.004853     20.704013      0.000000
     81.000000     21.000000      0.983716      0.005180     20.653894      0.000000
     91.000000     21.000000      0.981195      0.005563     20.600228      0.000000
    101.000000     21.000000      0.978481      0.006007     20.542430      0.000000
    111.000000     21.000000      0.975544      0.006519     20.479862      0.000000
    121.000000     21.000000      0.972352      0.007105     20.411811      0.000000
    131.000000     21.000000      0.968869      0.007775     20.337487      0.000000
    141.000000     21.000000      0.965052      0.008540     20.255997      0.000000
    151.000000     21.000000      0.960856      0.009412     20.166333      0.000000
    161.000000     21.000000      0.956227      0.010407     20.067350      0.000000
    171.000000     21.000000      0.951106      0.011542     19.957732      0.000000
    181.000000     21.000000      0.945424      0.012841     19.835964      0.000000
    191.000000     21.000000      0.939100      0.014329     19.700288      0.000000
    201.000000     21.000000      0.932042      0.016039     19.548654      0.000000
    211.000000     21.000000      0.924140      0.018010     19.378650      0.000000
    221.000000     21.000000      0.915267      0.020293     19.187421      0.000000
    231.000000     21.000000      0.905270      0.022947     18.971566      0.000000
    241.000000     21.000000      0.893966      0.026050     18.727001     -0.000000
    251.000000     21.000000      0.881138      0.029697     18.448780     -0.000000
    261.000000     21.000000      0.866520      0.034011     18.130870     -0.000000
    271.000000     21.000000      0.849787      0.039151     17.765839     -0.000000
    281.000000     21.000000      0.830537      0.045320     17.344460     -0.000000
    291.000000     21.000000      0.808273      0.052785     16.855167     -0.000000
    301.000000     21.000000      0.782365      0.061895     16.283339     -0.000000
    311.000000     21.000000      0.752015      0.073109     15.610336     -0.000000
    321.000000     21.000000      0.716192      0.087027     14.812254     -0.000000
    331.000000     21.000000      0.673551      0.104425     13.858330      0.000000
    341.000000     21.000000      0.622304      0.126264     12.709113     -0.000000
    351.000000     21.000000      0.560029      0.153631     11.314795     -0.000000
    361.000000     21.000000      0.483389      0.187456      9.615080      0.000000
    371.000000     21.000000      0.387826      0.227655      7.544318     -0.000000
    381.000000     21.000000      0.267768      0.271048      5.050682     -0.000000
    391.000000     21.000000      0.119524      0.305990      2.145813     -0.001450
    451.000000     21.000000     -0.001182      0.080603     -0.044642      0.071698
    461.000000     21.000000     -0.088155      0.292835     -2.491977     -0.004086
    471.000000     21.000000     -0.197632      0.276538     -5.358564     -0.010105
    481.000000     21.000000     -0.295041      0.244187     -7.971441     -0.014503
    491.000000     21.000000     -0.376476      0.205299    -10.220954     -0.017702
    501.000000     21.000000     -0.442059      0.166986    -12.079713     -0.019838
    511.000000     21.000000     -0.493934      0.133199    -13.575927     -0.021195
    521.000000     21.000000     -0.534724      0.105184    -14.762915     -0.022038
    531.000000     21.000000     -0.566732      0.082614    -15.697636     -0.022560
    541.000000     21.000000     -0.591729      0.064531    -16.430004     -0.022884
    551.000000     21.000000     -0.610990      0.049883    -16.999571     -0.023086
    561.000000     21.000000     -0.625400      0.037753    -17.435944     -0.023210
    571.000000     21.000000     -0.635570      0.027426    -17.760556     -0.023286
    581.000000     21.000000     -0.641913      0.018371    -17.988640     -0.023330
    591.000000     21.000000     -0.644707      0.010212    -18.130921     -0.023354
    601.000000     21.000000     -0.644138      0.002683    -18.194943     -0.023368
    611.000000     21.000000     -0.640322     -0.004395    -18.186056     -0.023377
    621.000000     21.000000     -0.633333     -0.011136    -18.108151     -0.023388
    631.000000     21.000000     -0.623215     -0.017608    -17.964219     -0.023406
