
===== BASELINE RUN: constant w =  0.10 =====
R= 3.00  iter=   5000  dpmx= 5.65914E-04  domx= 2.87307E-06
R= 3.00  iter=  10000  dpmx= 3.40650E-04  domx= 1.36732E-06
R= 3.00  iter=  15000  dpmx= 2.30819E-04  domx= 1.28702E-06
R= 3.00  iter=  20000  dpmx= 1.74423E-04  domx= 1.15642E-06
R= 3.00  iter=  25000  dpmx= 1.56728E-04  domx= 1.04307E-06
R= 3.00  iter=  30000  dpmx= 1.42484E-04  domx= 9.51933E-07
R= 3.00  iter=  35000  dpmx= 1.30372E-04  domx= 8.79525E-07
R= 3.00  iter=  40000  dpmx= 1.19902E-04  domx= 8.21594E-07
R= 3.00  iter=  45000  dpmx= 1.10815E-04  domx= 7.74437E-07
R= 3.00  iter=  50000  dpmx= 1.02895E-04  domx= 7.35101E-07
R= 3.00  iter=  55000  dpmx= 9.59479E-05  domx= 7.01350E-07
R= 3.00  iter=  60000  dpmx= 8.98097E-05  domx= 6.71573E-07
R= 3.00  iter=  65000  dpmx= 8.43439E-05  domx= 6.44652E-07
R= 3.00  iter=  70000  dpmx= 7.94457E-05  domx= 6.19843E-07
R= 3.00  iter=  75000  dpmx= 7.50164E-05  domx= 5.96661E-07
R= 3.00  iter=  80000  dpmx= 7.09882E-05  domx= 5.74796E-07
R= 3.00  iter=  85000  dpmx= 6.73114E-05  domx= 5.54052E-07
R= 3.00  iter=  90000  dpmx= 6.39429E-05  domx= 5.34300E-07
R= 3.00  iter=  95000  dpmx= 6.08538E-05  domx= 5.15454E-07
R= 3.00  iter= 100000  dpmx= 5.80157E-05  domx= 4.97450E-07
R= 3.00  iter= 105000  dpmx= 5.54014E-05  domx= 4.80238E-07
R= 3.00  iter= 110000  dpmx= 5.29848E-05  domx= 4.63775E-07
R= 3.00  iter= 115000  dpmx= 5.07431E-05  domx= 4.48022E-07
R= 3.00  iter= 120000  dpmx= 4.86567E-05  domx= 4.32942E-07
R= 3.00  iter= 125000  dpmx= 4.67088E-05  domx= 4.18500E-07
R= 3.00  iter= 130000  dpmx= 4.48852E-05  domx= 4.04662E-07
R= 3.00  iter= 135000  dpmx= 4.31737E-05  domx= 3.91396E-07
R= 3.00  iter= 140000  dpmx= 4.15629E-05  domx= 3.78669E-07
R= 3.00  iter= 145000  dpmx= 4.00435E-05  domx= 3.66453E-07
